group,cell,condition,variant,window_count,valid_count,candidate_count,cluster_count,concentration,disagreement,unknown_mass,available
cea-09,joint,ambiguous,1,16,14,1,1,0.8740919569511182,0.1259080430488818,0.1259080430488818,1
cea-09,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-09,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-09,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-09,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-09,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-09,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,16,15,2,2,0.8821214725066109,0.11787852749338912,0.06319476204829799,1
cea-10,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,16,15,2,2,0.8819471790263624,0.11805282097363756,0.06325051917814561,1
cea-10,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,16,15,2,2,0.8821214725066109,0.11787852749338912,0.06319476204829799,1
cea-10,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,16,15,2,2,0.8819471790263624,0.11805282097363756,0.06325051917814561,1
cea-10,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,0,8,7,1,1,0.873176860964983,0.12682313903501696,0.12682313903501696,1
cea-10,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,0,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,0,10,9,2,2,0.8110881037907595,0.18891189620924054,0.10145629935651179,1
cea-10,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,0,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,duration,intact,1,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,0,8,7,1,1,0.873176860964983,0.12682313903501696,0.12682313903501696,1
cea-10,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,0,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,0,10,9,2,2,0.8110881037907595,0.18891189620924054,0.10145629935651179,1
cea-10,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,0,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,intact,1,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,reset,0,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,reset,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,reset,1,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,reset,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,0,6,6,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,0,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,0,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,1,6,6,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,1,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,removal,1,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,0,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,1,8,7,1,1,0.873176860964983,0.12682313903501696,0.12682313903501696,1
cea-10,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,1,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,1,10,9,2,2,0.8110881037907595,0.18891189620924054,0.10145629935651179,1
cea-10,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,swap,1,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,0,16,15,1,1,0.9368877614755753,0.06311223852442471,0.06311223852442471,1
cea-10,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,0,10,9,2,2,0.808658806821514,0.19134119317848597,0.10115302572162754,1
cea-10,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,0,8,7,1,1,0.873186515278459,0.12681348472154097,0.12681348472154097,1
cea-10,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,0,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,16,15,1,1,0.9368877614755753,0.06311223852442471,0.06311223852442471,1
cea-10,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,shuffle,1,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,0,16,15,1,1,0.9368877614755753,0.06311223852442471,0.06311223852442471,1
cea-10,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,0,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,0,10,9,2,2,0.8110881037907595,0.18891189620924054,0.10145629935651179,1
cea-10,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,0,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,1,16,15,1,1,0.9368877614755753,0.06311223852442471,0.06311223852442471,1
cea-10,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,1,16,15,1,1,0.9369106063837538,0.06308939361624621,0.06308939361624621,1
cea-10,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,1,10,9,2,2,0.8110881037907595,0.18891189620924054,0.10145629935651179,1
cea-10,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-10,joint,ambiguous,1,16,15,2,2,0.8823647349667852,0.11763526503321475,0.06313797875498584,1
cea-10,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-11,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-11,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,16,15,1,1,0.936853133061718,0.06314686693828198,0.06314686693828198,1
cea-11,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,2,2,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-11,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,16,15,1,1,0.936853133061718,0.06314686693828198,0.06314686693828198,1
cea-11,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-11,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,4,4,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-11,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-11,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,reset,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,reset,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,reset,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,reset,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,6,6,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,0,0,0,0,0.0,1.0,1.0,0
cea-11,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,6,6,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,4,4,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,0,0,0,0,0.0,1.0,1.0,0
cea-11,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,4,4,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,0,0,0,0,0.0,1.0,1.0,0
cea-11,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,6,6,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,6,6,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,0,0,0,0,0.0,1.0,1.0,0
cea-11,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,6,6,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,0,0,0,0,0.0,1.0,1.0,0
cea-11,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,1,16,15,1,1,0.9367665455408708,0.0632334544591292,0.0632334544591292,1
cea-11,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-11,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
