model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95
map/absolute,joint,removal,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/absolute,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/absolute,joint,shuffle,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/absolute,joint,swap,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/absolute,legato,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/present,detached,intact,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,duration,intact,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,joint,ambiguous,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,joint,intact,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,joint,removal,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,joint,shuffle,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,joint,swap,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/present,legato,intact,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/recency,detached,intact,0.4375,0.125,0.75,0.375,0.125,0.75,3.907592876618528,1.7646197320730943,6.050566021163963,1.0712000000000002,0.47745000000000004,1.66495,0.38625940550147086,0.38625940550147086,0.38625940550147086,0.001,0.001,0.001,0.951,0.951,0.951
map/recency,duration,intact,0.5,0.1875,0.8125,0.375,0.125,0.75,3.4789982477094417,1.3360251031640074,5.621971392254876,0.95245,0.3587,1.5461999999999998,0.38625940550147086,0.38625940550147086,0.38625940550147086,0.001,0.001,0.001,0.951,0.951,0.951
map/recency,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,3.4789982477094417,3.4789982477094417,3.4789982477094417,0.95245,0.95245,0.95245,0.38625940550147086,0.38625940550147086,0.38625940550147086,0.001,0.001,0.001,0.951,0.951,0.951
map/recency,joint,intact,0.5,0.1875,0.8125,0.375,0.125,0.75,3.4789982477094417,1.3360251031640074,5.621971392254876,0.95245,0.3587,1.5461999999999998,0.38625940550147086,0.38625940550147086,0.38625940550147086,0.001,0.001,0.001,0.951,0.951,0.951
map/recency,joint,removal,0.3125,0.125,0.4375,0.0,0.0,0.0,2.6355571139395235,1.1659481597370296,4.703341847678396,0.8069812499999999,0.6288562499999999,1.01479375,1.5615080942797084,1.5615080942797084,1.5615080942797084,0.001,0.001,0.001,0.35724999999999996,0.35724999999999996,0.35724999999999996
map/recency,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,2.6355571139395235,1.1659481597370296,4.703341847678396,0.8069812499999999,0.6288562499999999,1.01479375,1.5615080942797084,1.5615080942797084,1.5615080942797084,0.001,0.001,0.001,0.35724999999999996,0.35724999999999996,0.35724999999999996
map/recency,joint,shuffle,0.625,0.3125,0.875,0.5,0.125,0.875,2.6218089898912678,0.9074304742549205,4.764782134436702,0.7149500000000001,0.23995000000000005,1.3087,0.38625940550147086,0.38625940550147086,0.38625940550147086,0.001,0.001,0.001,0.951,0.951,0.951
map/recency,joint,swap,0.5,0.1875,0.8125,0.375,0.125,0.75,3.4789982477094417,1.3360251031640074,5.621971392254876,0.95245,0.3587,1.5461999999999998,0.38625940550147086,0.38625940550147086,0.38625940550147086,0.001,0.001,0.001,0.951,0.951,0.951
map/recency,legato,intact,0.5,0.1875,0.8125,0.375,0.125,0.75,3.4789982477094417,1.3360251031640074,5.621971392254876,0.95245,0.3587,1.5461999999999998,0.38625940550147086,0.38625940550147086,0.38625940550147086,0.001,0.001,0.001,0.951,0.951,0.951
map/reference,detached,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.06228022348498122,0.0009804805139615315,0.1848797094270206,0.03516499953125003,9.800000000392828e-07,0.10549303859375002,0.08993541004601548,0.011582902361779928,0.24664042541448658,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9599965625,0.8819496874999999,0.9990199999999999
map/reference,duration,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/reference,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.8741881524912634,0.6943151254104065,3.6418119731739154,0.6257544098557525,0.5002074871043573,0.8119102116108008,0.5297599011616813,0.2711392974546837,0.7036144991700914,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6360900107655063,0.5085724523498887,0.8136108283316221
map/reference,joint,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/reference,joint,removal,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/reference,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/reference,joint,shuffle,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/reference,joint,swap,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/reference,legato,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition1,detached,intact,0.4375,0.125,0.75,0.375,0.0,0.75,1.2778810745581586,0.6667751579647951,2.469265653250938,0.5566288461772355,0.47273963663723684,0.6936640359402464,0.6165183925755265,0.44342804366162636,0.703449220280753,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.576121291787911,0.5090647239365231,0.7002029441822479
map/transition1,duration,intact,0.6875,0.5625,0.875,0.375,0.125,0.75,1.8200427309308083,0.5994292402141705,3.592987506993638,0.573150938221504,0.4083985342943587,0.7644649298601287,0.5193579144088525,0.27004913401856995,0.6919338003228328,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.673663498182283,0.5571296469955812,0.8237757108998386
map/transition1,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.87443736746765,0.6946703403340899,3.641778929721693,0.6259999291693765,0.5005614675311972,0.8118772397705912,0.5295130791956069,0.2711726923534026,0.7032653861505438,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6365622991142711,0.5093456505174327,0.812193680954238
map/transition1,joint,intact,0.75,0.5625,0.9375,0.5,0.125,0.875,1.7528599793425625,0.4699323717139734,3.5277029743280486,0.5296699586334137,0.32116005109335577,0.747324496520569,0.43748703323730936,0.1839564139885771,0.6765379194377937,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.7148714525488034,0.5721068531946487,0.8808093878762482
map/transition1,joint,removal,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/transition1,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/transition1,joint,shuffle,0.5625,0.375,0.75,0.25,0.0,0.625,1.7658993681524064,0.48530722674056637,3.5258116753605444,0.5425853087061849,0.32686893562271724,0.7561469921196824,0.4370298439970192,0.18353479194198508,0.6802113719760166,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.7209301654743956,0.5739539282253532,0.8857770322982217
map/transition1,joint,swap,0.75,0.5625,0.9375,0.5,0.125,0.875,1.7528599793425625,0.4699323717139734,3.5277029743280486,0.5296699586334137,0.32116005109335577,0.747324496520569,0.43748703323730936,0.1839564139885771,0.6765379194377937,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.7148714525488034,0.5721068531946487,0.8808093878762482
map/transition1,legato,intact,0.625,0.3125,0.875,0.5,0.125,0.875,1.8514021199712056,0.6295429002041499,3.5930908615722044,0.6029517967628777,0.43330762581024296,0.7908349547857418,0.5222854795693688,0.2684852241188413,0.6936041591767163,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6746744888235797,0.5626049048070767,0.8300091440351038
map/transition2,detached,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.06228022348498122,0.0009804805139615315,0.1848797094270206,0.03516499953125003,9.800000000392828e-07,0.10549303859375002,0.08993541004601548,0.011582902361779928,0.24664042541448658,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9599965625,0.8819496874999999,0.9990199999999999
map/transition2,duration,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition2,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.8752400288514675,0.6946755457706822,3.64185011883208,0.6267838880464722,0.5005667394760973,0.8119482513421354,0.5287226959694864,0.2711014077907574,0.7032602581020815,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6408543694272179,0.5123224534271907,0.8141151219274683
map/transition2,joint,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition2,joint,removal,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/transition2,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/transition2,joint,shuffle,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition2,joint,swap,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition2,legato,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition3,detached,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.06228022348498122,0.0009804805139615315,0.1848797094270206,0.03516499953125003,9.800000000392828e-07,0.10549303859375002,0.08993541004601548,0.011582902361779928,0.24664042541448658,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.9599965625,0.8819496874999999,0.9990199999999999
map/transition3,duration,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition3,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,1.875261896835411,0.6946677927894245,3.641855114583772,0.6268057277134982,0.5005590061181053,0.811953237369412,0.5287008398643726,0.27109738804211897,0.7032590398542811,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6420056683246904,0.5142821506279378,0.8146877816200264
map/transition3,joint,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition3,joint,removal,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/transition3,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.578590037968685,1.119089558878683,7.130527565775281,0.8123752925,0.6250627925,1.0309065425,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
map/transition3,joint,shuffle,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition3,joint,swap,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
map/transition3,legato,intact,0.9375,0.8125,1.0,0.875,0.625,1.0,0.12357996645600092,0.0009804805139615315,0.30747919536906,0.07032901906250003,9.800000000392828e-07,0.17582107765625,0.16828791773025104,0.011582902361779928,0.40334544078295764,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.920973125,0.8039028125,0.9990199999999999
mixture/absolute,detached,intact,0.875,0.625,1.0,0.875,0.625,1.0,+Infinity,0.01142080385212033,+Infinity,0.2561524841748299,0.0016245802065687764,0.7577758393813987,0.09132413474220105,0.008687176771334945,0.20726139457218515,0.1509527828356387,0.010036010976145912,0.4068510437189856,0.9732321155338508,0.9371928356544041,0.9992649999999998
mixture/absolute,duration,intact,0.75,0.375,1.0,0.75,0.375,1.0,+Infinity,0.2675010545273363,+Infinity,0.5012685702736048,0.12374811028544745,0.9911150166156011,0.5040553484001091,0.3226620195899742,0.6638056706486652,0.3970730688298605,0.21142446893733416,0.6202035186555717,0.7734075436687421,0.6747580680133904,0.8708392819633973
mixture/absolute,joint,ambiguous,0.25,0.0625,0.4375,0.0,0.0,0.0,+Infinity,1.0151433692873333,+Infinity,0.8893238332027918,0.6276290690229726,1.2422443266281857,0.914278568754507,0.6439699294467625,1.0833982913481282,0.4296880427228066,0.2568403498125751,0.6335342941400113,0.5386224711281056,0.43238880753861264,0.6833884441364283
mixture/absolute,joint,intact,0.75,0.375,1.0,0.75,0.375,1.0,+Infinity,0.36288306167084095,+Infinity,0.5331262974527137,0.18473055167966185,1.0016751902452161,0.6019159483313101,0.411950886736824,0.7414351974992803,0.4320244831832532,0.26252920874659047,0.6317537103173438,0.7164527381802521,0.6229947821856816,0.8177745035056028
mixture/absolute,joint,removal,0.25,0.0625,0.4375,0.0,0.0,0.0,3.7799421134505415,1.2389621486912914,7.326713223542703,0.8340721966307971,0.6557157368538745,1.0230353372648295,1.4832264994309665,1.4622891262269708,1.4997939066857264,0.1778142010801812,0.12119733308205966,0.23784937918471483,0.3198631447549716,0.3086889577174262,0.33195801836579153
mixture/absolute,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.594877641076571,1.119089558878683,7.130527565775281,0.8156589608993512,0.6250627925,1.0341949036963727,1.304065245043773,1.2652230253095489,1.362293910744962,0.015788052232153404,1.9999999999999998e-05,0.03941594043033459,0.36873745992068324,0.35988521270173124,0.37464499999999995
mixture/absolute,joint,shuffle,0.625,0.25,0.875,0.625,0.25,0.875,+Infinity,0.32211461907974875,+Infinity,0.5105063805902688,0.16367334357070668,0.989004017988213,0.555042823181972,0.37152735271457443,0.6999029223940393,0.41286047608560095,0.23675918897859521,0.6215551589125895,0.7426632251729743,0.6527759883878406,0.8391422072070367
mixture/absolute,joint,swap,0.75,0.375,1.0,0.75,0.375,1.0,+Infinity,0.36288306167084095,+Infinity,0.5331262974527137,0.18473055167966185,1.0016751902452161,0.6019159483313101,0.411950886736824,0.7414351974992803,0.4320244831832532,0.26252920874659047,0.6317537103173438,0.7164527381802521,0.6229947821856816,0.8177745035056028
mixture/absolute,legato,intact,0.75,0.375,1.0,0.75,0.375,1.0,+Infinity,0.14576405489612723,+Infinity,0.4713969609317415,0.04176568647197247,1.034411867831016,0.4117738620313386,0.23970585310308573,0.5941908989777646,0.3303908226777248,0.11597784428450378,0.5912563335376445,0.8630146966922666,0.7908188342940592,0.9267904764192032
mixture/present,detached,intact,0.25,0.0625,0.4375,0.0,0.0,0.0,+Infinity,2.2115266075952773,+Infinity,0.9943040567767157,0.6661817204603588,1.37496889625,1.1557450808755148,0.790764390818468,1.3668649459219844,0.1509527828356387,0.010036010976145912,0.4068510437189856,0.44309765662767464,0.3529998918482797,0.609153125
mixture/present,duration,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,+Infinity,2.5172568649575475,+Infinity,1.1232372682197975,0.851919154668521,1.4281477958770554,1.2155477041730631,0.8429432756484371,1.4737966583124666,0.3970730688298605,0.21142446893733416,0.6202035186555717,0.46868956448124444,0.3242430623860618,0.6521289379271885
mixture/present,joint,ambiguous,0.0625,0.0,0.1875,0.0,0.0,0.0,+Infinity,2.6748021157462576,+Infinity,1.1525533686221598,0.9234372366137831,1.4251152909529705,1.226143533811777,0.8557416256708061,1.4697562084552436,0.4296880427228066,0.2568403498125751,0.6335342941400113,0.47117649058511607,0.32934032607722796,0.6502558672137597
mixture/present,joint,intact,0.0,0.0,0.0,0.0,0.0,0.0,+Infinity,2.6319716226685936,+Infinity,1.1515205559458783,0.9119566800649501,1.433050878591564,1.223956776102689,0.8508549379783239,1.471552793689814,0.4320244831832532,0.26252920874659047,0.6317537103173438,0.4776076497049707,0.34333275272697394,0.6524725671534981
mixture/present,joint,removal,0.25,0.0625,0.4375,0.0,0.0,0.0,3.7799421134505415,1.2389621486912914,7.326713223542703,0.8340721966307971,0.6557157368538745,1.0230353372648295,1.4832264994309665,1.4622891262269708,1.4997939066857264,0.1778142010801812,0.12119733308205966,0.23784937918471483,0.3198631447549716,0.3086889577174262,0.33195801836579153
mixture/present,joint,reset,0.3125,0.125,0.4375,0.0,0.0,0.0,3.594877641076571,1.119089558878683,7.130527565775281,0.8156589608993512,0.6250627925,1.0341949036963727,1.304065245043773,1.2652230253095489,1.362293910744962,0.015788052232153404,1.9999999999999998e-05,0.03941594043033459,0.36873745992068324,0.35988521270173124,0.37464499999999995
mixture/present,joint,shuffle,0.0,0.0,0.0,0.0,0.0,0.0,+Infinity,2.655245808502608,+Infinity,1.1517505850809524,0.9196649855153877,1.4266286481335304,1.2245659485572256,0.8508534026211276,1.4672560867585718,0.41286047608560095,0.23675918897859521,0.6215551589125895,0.479478538518328,0.34432362151777646,0.6545453923613329
mixture/present,joint,swap,0.0,0.0,0.0,0.0,0.0,0.0,+Infinity,2.6319716226685936,+Infinity,1.1515205559458783,0.9119566800649501,1.433050878591564,1.223956776102689,0.8508549379783239,1.471552793689814,0.4320244831832532,0.26252920874659047,0.6317537103173438,0.4776076497049707,0.34333275272697394,0.6524725671534981
mixture/present,legato,intact,0.125,0.0,0.3125,0.0,0.0,0.0,+Infinity,2.3854978074476367,+Infinity,1.1316947042059493,0.8127867449288053,1.4653520194449494,1.1774473674915527,0.7940486384550594,1.4743739745667312,0.3303908226777248,0.11597784428450378,0.5912563335376445,0.47584579128340365,0.3228629728438479,0.669686836395377
mixture/recency,detached,intact,0.375,0.125,0.75,0.375,0.125,0.75,+Infinity,1.8444367457791377,+Infinity,1.1801711163700896,0.4824088805692287,1.7040106902846144,0.4082174507090014,0.2717997301406662,0.5362056147826202,0.15178486575011807,0.011006195089071549,0.40743234132209305,0.932460052724362,0.8960559920663935,0.9632499999999999
mixture/recency,duration,intact,0.375,0.125,0.75,0.375,0.125,0.75,+Infinity,1.528771976067461,+Infinity,1.036380441560897,0.5053098100985375,1.5360974481143623,0.6945522249658653,0.4766513902262909,0.8483273410096795,0.39766394904001146,0.2121972884141651,0.6205757266514491,0.7510919648272618,0.6580326259067639,0.8464937942868858
mixture/recency,joint,ambiguous,0.3125,0.125,0.4375,0.0,0.0,0.0,+Infinity,3.097923113636324,+Infinity,1.0646114898743257,0.8669243811822092,1.3496447624457089,0.7485145663220671,0.5123991061077615,0.9173369153453739,0.43024695961927617,0.2575686608359792,0.6338934377146256,0.7005229122657509,0.5988963799358209,0.811425427746616
mixture/recency,joint,intact,0.375,0.125,0.75,0.375,0.125,0.75,+Infinity,1.548116133039795,+Infinity,0.999638933785992,0.49068418227311333,1.483725755214849,0.7521451019608083,0.5269953322613795,0.8913140495323512,0.4325811103222764,0.26325194457673545,0.6321145988990045,0.7037695928054092,0.612530556954088,0.8066397795568201
