group,cell,condition,variant,whole_duration_s,support_duration_s,available,cycles,extra_processing_seconds
cea-10,joint,reset,0,0.08,0.048,1,17.760260880354622,0.0005875
cea-10,joint,reset,1,0.116,0.084,1,52.26765366582273,0.0001815
cea-10,joint,reset,1,0.112,0.08,1,37.29343679688736,0.0003515
cea-10,joint,reset,1,0.08,0.048,1,17.760260880354622,0.000587542
cea-10,joint,removal,0,0.1,0.068,1,42.311383446843756,0.000849
cea-10,joint,removal,0,0.116,0.084,1,43.9519912091573,0.000226125
cea-10,joint,removal,0,0.076,0.044,1,16.28027896958169,0.000512375
cea-10,joint,removal,0,0.112,0.08,1,49.778476648832864,0.000877708
cea-10,joint,removal,0,0.1,0.068,1,31.699688829529194,0.000441292
cea-10,joint,removal,0,0.08,0.048,1,17.76020832861917,0.000694583
cea-10,joint,removal,0,0.116,0.084,1,52.26765366582273,0.000181833
cea-10,joint,removal,0,0.112,0.08,1,37.29343679688736,0.000355333
cea-10,joint,removal,0,0.08,0.048,1,17.760260880354622,0.000610375
cea-10,joint,removal,1,0.1,0.068,1,42.311383446843756,0.000846958
cea-10,joint,removal,1,0.116,0.084,1,43.9519912091573,0.000225625
cea-10,joint,removal,1,0.076,0.044,1,16.28027896958169,0.000501458
cea-10,joint,removal,1,0.112,0.08,1,49.778476648832864,0.000871833
cea-10,joint,removal,1,0.1,0.068,1,31.699688829529194,0.000441292
cea-10,joint,removal,1,0.08,0.048,1,17.76020832861917,0.000679875
cea-10,joint,removal,1,0.116,0.084,1,52.26765366582273,0.00018175
cea-10,joint,removal,1,0.112,0.08,1,37.29343679688736,0.000350667
cea-10,joint,removal,1,0.08,0.048,1,17.760260880354622,0.000592
cea-10,joint,swap,0,0.1,0.068,1,42.311383446843756,0.000834791
cea-10,joint,swap,0,0.116,0.084,1,43.9519912091573,0.000226708
cea-10,joint,swap,0,0.084,0.052,1,19.240222349558337,0.00066375
cea-10,joint,swap,0,0.088,0.056,1,15.522184309190122,0.000154958
cea-10,joint,swap,0,0.112,0.08,1,49.778476648832864,0.000869792
cea-10,joint,swap,0,0.1,0.068,1,31.699688829529194,0.000439375
cea-10,joint,swap,0,0.084,0.052,1,19.240190970663203,0.00020675
cea-10,joint,swap,0,0.1,0.068,1,33.584301383433775,0.000261833
cea-10,joint,swap,0,0.116,0.084,1,52.26765366582273,0.000178875
cea-10,joint,swap,0,0.112,0.08,1,37.29343679688736,0.000351792
cea-10,joint,swap,0,0.08,0.048,1,17.760260880354622,0.000592292
cea-10,joint,swap,1,0.1,0.068,1,42.311383446843756,0.000822792
cea-10,joint,swap,1,0.116,0.084,1,43.9519912091573,0.000223334
cea-10,joint,swap,1,0.08,0.048,1,17.760255104772973,0.000766959
cea-10,joint,swap,1,0.1,0.068,1,33.58407736007476,0.000971375
cea-10,joint,swap,1,0.112,0.08,1,49.778476648832864,0.000866875
cea-10,joint,swap,1,0.1,0.068,1,31.699688829529194,0.000441417
cea-10,joint,swap,1,0.088,0.056,1,20.720201374359675,0.000156625
cea-10,joint,swap,1,0.088,0.056,1,15.522345834637834,0.000335917
cea-10,joint,swap,1,0.116,0.084,1,52.26765366582273,0.000183
cea-10,joint,swap,1,0.112,0.08,1,37.29343679688736,0.000353916
cea-10,joint,swap,1,0.08,0.048,1,17.760260880354622,0.000578291
cea-10,joint,shuffle,0,0.112,0.08,1,49.7781829577601,0.000730292
cea-10,joint,shuffle,0,0.1,0.068,1,31.699889519213833,0.000260417
cea-10,joint,shuffle,0,0.088,0.056,1,20.720232661375174,0.00066825
cea-10,joint,shuffle,0,0.088,0.056,1,15.522184309190122,0.000156083
cea-10,joint,shuffle,0,0.1,0.068,1,42.311813353265826,0.000276458
cea-10,joint,shuffle,0,0.116,0.084,1,43.95223499543561,0.000402417
cea-10,joint,shuffle,0,0.08,0.048,1,17.760132214040127,0.000207958
cea-10,joint,shuffle,0,0.1,0.068,1,33.584301383433775,0.000263667
cea-10,joint,shuffle,0,0.116,0.084,1,52.26765366582273,0.000177292
cea-10,joint,shuffle,0,0.112,0.08,1,37.29343679688736,0.00035175
cea-10,joint,shuffle,0,0.08,0.048,1,17.760260880354622,0.000596416
cea-10,joint,shuffle,1,0.112,0.08,1,49.7781829577601,0.000673667
cea-10,joint,shuffle,1,0.1,0.068,1,31.699889519213833,0.000266417
cea-10,joint,shuffle,1,0.084,0.052,1,19.240249059059117,0.000769959
cea-10,joint,shuffle,1,0.1,0.068,1,33.58407736007476,0.000973292
cea-10,joint,shuffle,1,0.1,0.068,1,42.311813353265826,0.000274083
cea-10,joint,shuffle,1,0.116,0.084,1,43.95223499543561,0.000399916
cea-10,joint,shuffle,1,0.084,0.052,1,19.240126868983793,0.000157166
cea-10,joint,shuffle,1,0.088,0.056,1,15.522345834637834,0.000331916
cea-10,joint,shuffle,1,0.116,0.084,1,52.26765366582273,0.000181791
cea-10,joint,shuffle,1,0.112,0.08,1,37.29343679688736,0.000347375
cea-10,joint,shuffle,1,0.08,0.048,1,17.760260880354622,0.000589625
cea-10,joint,ambiguous,0,0.112,0.08,1,49.7781829577601,0.000680167
cea-10,joint,ambiguous,0,0.1,0.068,1,31.699889519213833,0.000263084
cea-10,joint,ambiguous,0,0.084,0.052,1,19.240249059059117,0.0007735
cea-10,joint,ambiguous,0,0.1,0.068,1,33.58407736007476,0.001000125
cea-10,joint,ambiguous,0,0.112,0.08,1,49.778476648832864,0.000875
cea-10,joint,ambiguous,0,0.1,0.068,1,31.699688829529194,0.000450375
cea-10,joint,ambiguous,0,0.088,0.056,1,20.720201374359675,0.000162959
cea-10,joint,ambiguous,0,0.088,0.056,1,15.522345834637834,0.000334
cea-10,joint,ambiguous,0,0.116,0.084,1,52.26765366582273,0.000180041
cea-10,joint,ambiguous,0,0.112,0.08,1,37.29343679688736,0.000352459
cea-10,joint,ambiguous,0,0.08,0.048,1,17.760260880354622,0.000594375
cea-10,joint,ambiguous,1,0.112,0.08,1,49.7781829577601,0.000684958
cea-10,joint,ambiguous,1,0.1,0.068,1,31.699889519213833,0.000261833
cea-10,joint,ambiguous,1,0.084,0.052,1,19.240249059059117,0.000774875
cea-10,joint,ambiguous,1,0.1,0.068,1,33.58407736007476,0.000980042
cea-10,joint,ambiguous,1,0.112,0.08,1,49.778476648832864,0.000872459
cea-10,joint,ambiguous,1,0.1,0.068,1,31.699688829529194,0.000438416
cea-10,joint,ambiguous,1,0.088,0.056,1,20.720201374359675,0.000158542
cea-10,joint,ambiguous,1,0.088,0.056,1,15.522345834637834,0.000331458
cea-10,joint,ambiguous,1,0.116,0.084,1,52.26765366582273,0.00018
cea-10,joint,ambiguous,1,0.112,0.08,1,37.29343679688736,0.00035125
cea-10,joint,ambiguous,1,0.08,0.048,1,17.760260880354622,0.00060525
cea-11,detached,intact,0,0.104,0.072,1,44.80037120428268,0.000863792
cea-11,detached,intact,0,0.092,0.06,1,49.84071903320651,0.000495958
cea-11,detached,intact,0,0.096,0.064,1,59.674445351587785,0.000871542
cea-11,detached,intact,0,0.092,0.06,1,41.905390031742684,0.000211417
cea-11,detached,intact,0,0.1,0.068,1,42.3116816000551,0.000333625
cea-11,detached,intact,0,0.1,0.068,1,50.3163769122564,0.000716417
cea-11,detached,intact,0,0.096,0.064,1,59.65896569142845,0.000294542
cea-11,detached,intact,0,0.092,0.06,1,74.65051585979268,0.000400459
cea-11,detached,intact,0,0.108,0.076,1,47.29962547917282,0.000392
cea-11,detached,intact,0,0.088,0.056,1,46.51772110869592,0.000923958
cea-11,detached,intact,0,0.1,0.068,1,63.404991308401534,0.000848917
cea-11,detached,intact,1,0.104,0.072,1,44.80037120428268,0.000849125
cea-11,detached,intact,1,0.092,0.06,1,49.84071903320651,0.000485083
cea-11,detached,intact,1,0.096,0.064,1,59.674445351587785,0.00099025
cea-11,detached,intact,1,0.096,0.064,1,79.63327001728179,0.000185542
cea-11,detached,intact,1,0.1,0.068,1,42.3116816000551,0.000332375
cea-11,detached,intact,1,0.1,0.068,1,50.3163769122564,0.000719458
cea-11,detached,intact,1,0.096,0.064,1,59.65896569142845,0.000278041
cea-11,detached,intact,1,0.092,0.06,1,41.904397326426455,0.000387125
cea-11,detached,intact,1,0.108,0.076,1,47.29962547917282,0.000395541
cea-11,detached,intact,1,0.088,0.056,1,46.51772110869592,0.000926833
cea-11,detached,intact,1,0.1,0.068,1,63.404991308401534,0.000847209
cea-11,legato,intact,0,0.108,0.076,1,47.28911618541988,0.000800417
cea-11,legato,intact,0,0.088,0.056,1,46.51983513612996,0.000495125
cea-11,legato,intact,0,0.096,0.064,1,59.67434255112178,0.00087175
cea-11,legato,intact,0,0.092,0.06,1,41.904949790533166,0.001022292
cea-11,legato,intact,0,0.1,0.068,1,42.31196515236932,0.000337167
cea-11,legato,intact,0,0.108,0.076,1,56.23600326403414,0.000614125
cea-11,legato,intact,0,0.072,0.04,1,37.29580263451411,0.000677
cea-11,legato,intact,0,0.016,0.0,0,,0.000314625
cea-11,legato,intact,0,0.1,0.068,1,84.60578988620267,0.000328791
cea-11,legato,intact,0,0.108,0.076,1,47.2892231635059,0.000344584
cea-11,legato,intact,0,0.088,0.056,1,46.51783428243029,0.000875916
cea-11,legato,intact,0,0.104,0.072,1,67.13685202486921,0.000755708
cea-11,legato,intact,1,0.108,0.076,1,47.28911618541988,0.000790625
cea-11,legato,intact,1,0.088,0.056,1,46.51983513612996,0.000488042
cea-11,legato,intact,1,0.08,0.048,1,44.75674626847463,0.000290625
cea-11,legato,intact,1,0.02,0.0,0,,0.000803875
cea-11,legato,intact,1,0.1,0.068,1,84.61027634992601,0.001001667
cea-11,legato,intact,1,0.1,0.068,1,42.31196515236932,0.000331459
cea-11,legato,intact,1,0.108,0.076,1,56.23600326403414,0.000620666
cea-11,legato,intact,1,0.084,0.052,1,48.48587635488338,0.000325625
cea-11,legato,intact,1,0.096,0.064,1,44.70065448415757,0.000301667
cea-11,legato,intact,1,0.108,0.076,1,47.2892231635059,0.0003385
cea-11,legato,intact,1,0.088,0.056,1,46.51783428243029,0.000874917
cea-11,legato,intact,1,0.104,0.072,1,67.13685202486921,0.000765792
cea-11,duration,intact,0,0.112,0.08,1,49.7778974175063,0.000757834
cea-11,duration,intact,0,0.092,0.06,1,49.842515418820405,0.000390958
cea-11,duration,intact,0,0.088,0.056,1,52.215150735282556,0.000893542
cea-11,duration,intact,0,0.096,0.064,1,44.700599726742254,0.0009865
cea-11,duration,intact,0,0.108,0.076,1,47.2894374454891,0.000181625
cea-11,duration,intact,0,0.108,0.076,1,56.236062079804405,0.000457583
cea-11,duration,intact,0,0.06,0.0,0,,0.000527917
cea-11,duration,intact,0,0.024,0.0,0,,4.4334e-05
cea-11,duration,intact,0,0.1,0.068,1,84.61035522181386,0.00024075
cea-11,duration,intact,0,0.116,0.084,1,52.2673785356604,0.000974417
cea-11,duration,intact,0,0.096,0.064,1,53.16503533547775,0.000556583
cea-11,duration,intact,0,0.1,0.068,1,63.40715089609172,0.000535
cea-11,duration,intact,1,0.112,0.08,1,49.7778974175063,0.000759292
cea-11,duration,intact,1,0.092,0.06,1,49.842515418820405,0.000386917
cea-11,duration,intact,1,0.072,0.04,1,37.297224465530064,0.00029125
cea-11,duration,intact,1,0.024,0.0,0,,0.000737625
cea-11,duration,intact,1,0.1,0.068,1,84.60587990074653,0.000962125
cea-11,duration,intact,1,0.108,0.076,1,47.2894374454891,0.000183041
cea-11,duration,intact,1,0.108,0.076,1,56.236062079804405,0.000457208
cea-11,duration,intact,1,0.076,0.044,1,41.02964321260581,0.000276917
cea-11,duration,intact,1,0.1,0.068,1,47.49246499139221,0.00022025
cea-11,duration,intact,1,0.116,0.084,1,52.2673785356604,0.000959083
cea-11,duration,intact,1,0.096,0.064,1,53.16503533547775,0.000552167
cea-11,duration,intact,1,0.1,0.068,1,63.40715089609172,0.000531708
cea-11,joint,intact,0,0.112,0.08,1,49.77371586246297,0.000768791
cea-11,joint,intact,0,0.092,0.06,1,49.85128813816535,0.000394458
cea-11,joint,intact,0,0.088,0.056,1,52.22537469396095,0.000893417
cea-11,joint,intact,0,0.096,0.064,1,44.69808173326923,0.000986958
cea-11,joint,intact,0,0.108,0.076,1,47.28596510596934,0.000180792
cea-11,joint,intact,0,0.108,0.076,1,56.23077187993889,0.000456541
cea-11,joint,intact,0,0.064,0.032,1,29.845148366141547,0.000618167
cea-11,joint,intact,0,0.02,0.0,0,,0.000194334
cea-11,joint,intact,0,0.1,0.068,1,84.57672928279881,0.000242041
cea-11,joint,intact,0,0.116,0.084,1,52.2673785356604,0.000983041
cea-11,joint,intact,0,0.096,0.064,1,53.16503533547775,0.000557417
cea-11,joint,intact,0,0.1,0.068,1,63.40715089609172,0.000541458
cea-11,joint,intact,1,0.112,0.08,1,49.77371586246297,0.000761917
cea-11,joint,intact,1,0.092,0.06,1,49.85128813816535,0.000389083
cea-11,joint,intact,1,0.076,0.044,1,41.03367503459334,0.000238916
cea-11,joint,intact,1,0.02,0.0,0,,0.000731583
cea-11,joint,intact,1,0.1,0.068,1,84.57602382095489,0.000962375
cea-11,joint,intact,1,0.108,0.076,1,47.28596510596934,0.000177583
cea-11,joint,intact,1,0.108,0.076,1,56.23077187993889,0.000459666
cea-11,joint,intact,1,0.076,0.044,1,41.03794712029398,0.000283083
cea-11,joint,intact,1,0.1,0.068,1,47.49125044209905,0.000224833
cea-11,joint,intact,1,0.116,0.084,1,52.2673785356604,0.00097125
cea-11,joint,intact,1,0.096,0.064,1,53.16503533547775,0.000552667
cea-11,joint,intact,1,0.1,0.068,1,63.40715089609172,0.000536208
cea-11,joint,reset,0,0.116,0.084,1,52.2673785356604,0.000968292
cea-11,joint,reset,0,0.096,0.064,1,53.16503533547775,0.000552709
cea-11,joint,reset,0,0.1,0.068,1,63.40715089609172,0.000535084
cea-11,joint,reset,1,0.116,0.084,1,52.2673785356604,0.000982583
cea-11,joint,reset,1,0.096,0.064,1,53.16503533547775,0.0005585
cea-11,joint,reset,1,0.1,0.068,1,63.40715089609172,0.0005485
cea-11,joint,removal,0,0.112,0.08,1,49.77371586246297,0.000769334
cea-11,joint,removal,0,0.092,0.06,1,49.85128813816535,0.000393042
cea-11,joint,removal,0,0.096,0.064,1,59.687115653332285,0.000439625
cea-11,joint,removal,0,0.108,0.076,1,47.28596510596934,0.000182209
cea-11,joint,removal,0,0.108,0.076,1,56.23077187993889,0.00045675
cea-11,joint,removal,0,0.084,0.052,1,48.49755384786485,0.000612542
cea-11,joint,removal,0,0.116,0.084,1,52.2673785356604,0.000977208
cea-11,joint,removal,0,0.096,0.064,1,53.16503533547775,0.000555458
cea-11,joint,removal,0,0.1,0.068,1,63.40715089609172,0.000536583
cea-11,joint,removal,1,0.112,0.08,1,49.77371586246297,0.00076625
cea-11,joint,removal,1,0.092,0.06,1,49.85128813816535,0.000390584
cea-11,joint,removal,1,0.096,0.064,1,59.687115653332285,0.000435542
cea-11,joint,removal,1,0.108,0.076,1,47.28596510596934,0.000180084
cea-11,joint,removal,1,0.108,0.076,1,56.23077187993889,0.000455792
cea-11,joint,removal,1,0.084,0.052,1,48.49755384786485,0.00060725
cea-11,joint,removal,1,0.116,0.084,1,52.2673785356604,0.000965917
cea-11,joint,removal,1,0.096,0.064,1,53.16503533547775,0.000552541
cea-11,joint,removal,1,0.1,0.068,1,63.40715089609172,0.000554042
cea-11,joint,swap,0,0.112,0.08,1,49.77371586246297,0.000772125
cea-11,joint,swap,0,0.092,0.06,1,49.85128813816535,0.000395875
cea-11,joint,swap,0,0.076,0.044,1,41.03367503459334,0.000233958
cea-11,joint,swap,0,0.02,0.0,0,,0.000745791
cea-11,joint,swap,0,0.1,0.068,1,84.57602382095489,0.000973417
cea-11,joint,swap,0,0.108,0.076,1,47.28596510596934,0.00018
cea-11,joint,swap,0,0.108,0.076,1,56.23077187993889,0.000464333
cea-11,joint,swap,0,0.076,0.044,1,41.03794712029398,0.000276083
cea-11,joint,swap,0,0.1,0.068,1,47.49125044209905,0.000228
cea-11,joint,swap,0,0.116,0.084,1,52.2673785356604,0.000997375
cea-11,joint,swap,0,0.096,0.064,1,53.16503533547775,0.000554792
cea-11,joint,swap,0,0.1,0.068,1,63.40715089609172,0.000542375
cea-11,joint,swap,1,0.112,0.08,1,49.77371586246297,0.000762375
cea-11,joint,swap,1,0.092,0.06,1,49.85128813816535,0.000395083
cea-11,joint,swap,1,0.088,0.056,1,52.22537469396095,0.000901208
cea-11,joint,swap,1,0.096,0.064,1,44.69808173326923,0.000989209
cea-11,joint,swap,1,0.108,0.076,1,47.28596510596934,0.000179166
cea-11,joint,swap,1,0.108,0.076,1,56.23077187993889,0.00045175
cea-11,joint,swap,1,0.064,0.032,1,29.845148366141547,0.000599125
cea-11,joint,swap,1,0.02,0.0,0,,0.000189625
cea-11,joint,swap,1,0.1,0.068,1,84.57672928279881,0.000234333
cea-11,joint,swap,1,0.116,0.084,1,52.2673785356604,0.0009545
cea-11,joint,swap,1,0.096,0.064,1,53.16503533547775,0.0005435
cea-11,joint,swap,1,0.1,0.068,1,63.40715089609172,0.000538584
cea-11,joint,shuffle,0,0.108,0.076,1,47.285189002136846,0.000796334
cea-11,joint,shuffle,0,0.108,0.076,1,56.228809937310345,0.0002425
cea-11,joint,shuffle,0,0.064,0.032,1,29.842840824734168,0.000238042
cea-11,joint,shuffle,0,0.02,0.0,0,,0.000738125
cea-11,joint,shuffle,0,0.1,0.068,1,84.57602382095489,0.000961208
cea-11,joint,shuffle,0,0.112,0.08,1,49.775045748442075,0.0009775
cea-11,joint,shuffle,0,0.092,0.06,1,49.84990634703441,0.000608625
cea-11,joint,shuffle,0,0.088,0.056,1,52.22722891257574,0.000278333
cea-11,joint,shuffle,0,0.1,0.068,1,47.49125044209905,0.000233459
cea-11,joint,shuffle,0,0.116,0.084,1,52.2673785356604,0.000976958
cea-11,joint,shuffle,0,0.096,0.064,1,53.16503533547775,0.000553667
cea-11,joint,shuffle,0,0.1,0.068,1,63.40715089609172,0.000534584
cea-11,joint,shuffle,1,0.108,0.076,1,47.285189002136846,0.000809166
cea-11,joint,shuffle,1,0.108,0.076,1,56.228809937310345,0.000249166
cea-11,joint,shuffle,1,0.076,0.044,1,41.03459232399466,0.000931041
cea-11,joint,shuffle,1,0.096,0.064,1,44.69808173326923,0.000988792
cea-11,joint,shuffle,1,0.112,0.08,1,49.775045748442075,0.000979459
cea-11,joint,shuffle,1,0.092,0.06,1,49.84990634703441,0.000607667
cea-11,joint,shuffle,1,0.076,0.044,1,41.03458832719083,0.000614583
cea-11,joint,shuffle,1,0.02,0.0,0,,0.000198209
cea-11,joint,shuffle,1,0.1,0.068,1,84.57672928279881,0.000238167
cea-11,joint,shuffle,1,0.116,0.084,1,52.2673785356604,0.000976625
cea-11,joint,shuffle,1,0.096,0.064,1,53.16503533547775,0.000558541
cea-11,joint,shuffle,1,0.1,0.068,1,63.40715089609172,0.0005425
cea-11,joint,ambiguous,0,0.112,0.08,1,49.77371586246297,0.00074575
cea-11,joint,ambiguous,0,0.092,0.06,1,49.85128813816535,0.00038725
cea-11,joint,ambiguous,0,0.088,0.056,1,52.22537469396095,0.000905375
cea-11,joint,ambiguous,0,0.096,0.064,1,44.69808173326923,0.0009825
cea-11,joint,ambiguous,0,0.112,0.08,1,49.775045748442075,0.000978792
cea-11,joint,ambiguous,0,0.092,0.06,1,49.84990634703441,0.000606583
cea-11,joint,ambiguous,0,0.076,0.044,1,41.03458832719083,0.00062
cea-11,joint,ambiguous,0,0.02,0.0,0,,0.000196417
cea-11,joint,ambiguous,0,0.1,0.068,1,84.57672928279881,0.00024325
cea-11,joint,ambiguous,0,0.116,0.084,1,52.2673785356604,0.00097675
cea-11,joint,ambiguous,0,0.096,0.064,1,53.16503533547775,0.000558
cea-11,joint,ambiguous,0,0.1,0.068,1,63.40715089609172,0.000537542
cea-11,joint,ambiguous,1,0.112,0.08,1,49.77371586246297,0.000768792
cea-11,joint,ambiguous,1,0.092,0.06,1,49.85128813816535,0.000393791
cea-11,joint,ambiguous,1,0.088,0.056,1,52.22537469396095,0.00090025
cea-11,joint,ambiguous,1,0.096,0.064,1,44.69808173326923,0.000989125
cea-11,joint,ambiguous,1,0.112,0.08,1,49.775045748442075,0.000997875
cea-11,joint,ambiguous,1,0.092,0.06,1,49.84990634703441,0.000614916
cea-11,joint,ambiguous,1,0.076,0.044,1,41.03458832719083,0.000624334
cea-11,joint,ambiguous,1,0.02,0.0,0,,0.000195875
cea-11,joint,ambiguous,1,0.1,0.068,1,84.57672928279881,0.000243875
cea-11,joint,ambiguous,1,0.116,0.084,1,52.2673785356604,0.000990417
cea-11,joint,ambiguous,1,0.096,0.064,1,53.16503533547775,0.000557417
cea-11,joint,ambiguous,1,0.1,0.068,1,63.40715089609172,0.00055425
cea-12,detached,intact,0,0.1,0.068,1,21.156763737219627,0.000724125
cea-12,detached,intact,0,0.1,0.068,1,17.80358399314772,0.000328042
cea-12,detached,intact,0,0.092,0.06,1,9.316667611012315,0.000680167
cea-12,detached,intact,0,0.076,0.044,1,9.13670913191479,0.000327875
cea-12,detached,intact,0,0.1,0.068,1,21.171885798928894,0.000210041
cea-12,detached,intact,0,0.1,0.068,1,14.944100104091858,0.00048825
cea-12,detached,intact,0,0.092,0.06,1,9.334048041450671,0.000190167
cea-12,detached,intact,0,0.068,0.036,1,4.195472443933823,0.000580042
cea-12,detached,intact,0,0.1,0.068,1,21.15675242478855,0.000335333
cea-12,detached,intact,0,0.1,0.068,1,14.93626857745029,0.000610708
cea-12,detached,intact,0,0.068,0.036,1,5.600250841973275,0.000322375
cea-12,detached,intact,1,0.1,0.068,1,21.156763737219627,0.00073925
cea-12,detached,intact,1,0.1,0.068,1,17.80358399314772,0.000336125
cea-12,detached,intact,1,0.096,0.064,1,9.925625203791256,0.000618042
cea-12,detached,intact,1,0.068,0.036,1,4.195480438528683,0.0003805
cea-12,detached,intact,1,0.1,0.068,1,21.171885798928894,0.000214875
cea-12,detached,intact,1,0.1,0.068,1,14.944100104091858,0.000495958
cea-12,detached,intact,1,0.088,0.056,1,8.711582929860397,0.000240625
cea-12,detached,intact,1,0.08,0.048,1,9.96734335504166,0.000514875
cea-12,detached,intact,1,0.1,0.068,1,21.15675242478855,0.000338833
cea-12,detached,intact,1,0.1,0.068,1,14.93626857745029,0.00061825
cea-12,detached,intact,1,0.068,0.036,1,5.600250841973275,0.000333583
cea-12,legato,intact,0,0.092,0.06,1,18.667945916594647,0.000739792
cea-12,legato,intact,0,0.108,0.076,1,19.88357888496829,0.000285167
cea-12,legato,intact,0,0.096,0.064,1,9.966973618891448,0.00059875
cea-12,legato,intact,0,0.076,0.044,1,9.137060473504539,0.00024175
cea-12,legato,intact,0,0.104,0.072,1,22.401495389313375,0.000170417
cea-12,legato,intact,0,0.096,0.064,1,14.080103472907004,0.000479583
cea-12,legato,intact,0,0.096,0.064,1,9.956404831760523,0.000151041
cea-12,legato,intact,0,0.072,0.04,1,4.661012905412494,0.000497833
cea-12,legato,intact,0,0.104,0.072,1,22.401029397319583,0.000253417
cea-12,legato,intact,0,0.092,0.06,1,13.199870119845622,0.000593458
cea-12,legato,intact,0,0.076,0.044,1,6.844821167677398,0.000240875
cea-12,legato,intact,1,0.092,0.06,1,18.667945916594647,0.000754166
cea-12,legato,intact,1,0.108,0.076,1,19.88357888496829,0.000291917
cea-12,legato,intact,1,0.096,0.064,1,9.974901002258894,0.000574375
cea-12,legato,intact,1,0.072,0.04,1,4.662438882816458,0.00028125
cea-12,legato,intact,1,0.104,0.072,1,22.401495389313375,0.0001715
cea-12,legato,intact,1,0.096,0.064,1,14.080103472907004,0.000480875
cea-12,legato,intact,1,0.096,0.064,1,9.956404831760523,0.000150833
cea-12,legato,intact,1,0.08,0.048,1,9.967525245593617,0.0004205
cea-12,legato,intact,1,0.104,0.072,1,22.401029397319583,0.000253125
cea-12,legato,intact,1,0.092,0.06,1,13.199870119845622,0.0006005
cea-12,legato,intact,1,0.076,0.044,1,6.844821167677398,0.000239333
cea-12,duration,intact,0,0.108,0.076,1,23.645916692674703,0.000608166
cea-12,duration,intact,0,0.1,0.068,1,17.790844614458358,0.000213333
cea-12,duration,intact,0,0.08,0.048,1,7.467496759526225,0.000692
cea-12,duration,intact,0,0.092,0.06,1,12.459227185575907,0.000156792
cea-12,duration,intact,0,0.108,0.076,1,23.64582051857575,0.000768458
cea-12,duration,intact,0,0.104,0.072,1,15.839767178710213,0.000330834
cea-12,duration,intact,0,0.08,0.048,1,7.467184036931471,0.000152291
cea-12,duration,intact,0,0.08,0.048,1,5.593780627221603,0.000430084
cea-12,duration,intact,0,0.112,0.08,1,24.890510736586585,0.000806834
cea-12,duration,intact,0,0.112,0.08,1,17.599901932039845,0.000290625
cea-12,duration,intact,0,0.068,0.036,1,5.6001538339667585,0.000687
cea-12,duration,intact,1,0.108,0.076,1,23.645916692674703,0.0005975
cea-12,duration,intact,1,0.1,0.068,1,17.790844614458358,0.000208666
cea-12,duration,intact,1,0.084,0.052,1,8.089882457538272,0.00060825
cea-12,duration,intact,1,0.08,0.048,1,5.59439007012807,0.0002405
cea-12,duration,intact,1,0.108,0.076,1,23.64582051857575,0.000752625
cea-12,duration,intact,1,0.104,0.072,1,15.839767178710213,0.000328167
cea-12,duration,intact,1,0.076,0.044,1,6.8450632482561105,0.000192292
cea-12,duration,intact,1,0.092,0.06,1,12.459617467897212,0.000328583
cea-12,duration,intact,1,0.112,0.08,1,24.890510736586585,0.000783291
cea-12,duration,intact,1,0.112,0.08,1,17.599901932039845,0.000280542
cea-12,duration,intact,1,0.068,0.036,1,5.6001538339667585,0.000676292
cea-12,joint,intact,0,0.108,0.076,1,23.645916692674703,0.000604791
cea-12,joint,intact,0,0.1,0.068,1,17.790844614458358,0.000211292
cea-12,joint,intact,0,0.08,0.048,1,7.467496759526225,0.000667333
cea-12,joint,intact,0,0.092,0.06,1,12.459227185575907,0.000154667
cea-12,joint,intact,0,0.108,0.076,1,23.64582051857575,0.000745833
cea-12,joint,intact,0,0.104,0.072,1,15.839767178710213,0.000325083
cea-12,joint,intact,0,0.08,0.048,1,7.467184036931471,0.000151666
cea-12,joint,intact,0,0.08,0.048,1,5.593780627221603,0.000428167
cea-12,joint,intact,0,0.116,0.084,1,26.13523374836506,0.000830583
cea-12,joint,intact,0,0.108,0.076,1,16.720172042274577,0.000305041
cea-12,joint,intact,0,0.068,0.036,1,5.600318574607081,0.000679584
cea-12,joint,intact,1,0.108,0.076,1,23.645916692674703,0.000590417
cea-12,joint,intact,1,0.1,0.068,1,17.790844614458358,0.000221708
cea-12,joint,intact,1,0.084,0.052,1,8.089882457538272,0.00061125
cea-12,joint,intact,1,0.08,0.048,1,5.59439007012807,0.000235583
cea-12,joint,intact,1,0.108,0.076,1,23.64582051857575,0.000744625
cea-12,joint,intact,1,0.104,0.072,1,15.839767178710213,0.000327875
cea-12,joint,intact,1,0.076,0.044,1,6.8450632482561105,0.000192125
cea-12,joint,intact,1,0.092,0.06,1,12.459617467897212,0.000334334
cea-12,joint,intact,1,0.116,0.084,1,26.13523374836506,0.000819375
cea-12,joint,intact,1,0.108,0.076,1,16.720172042274577,0.000307
cea-12,joint,intact,1,0.068,0.036,1,5.600318574607081,0.000677459
cea-12,joint,reset,0,0.116,0.084,1,26.13523374836506,0.000814542
cea-12,joint,reset,0,0.108,0.076,1,16.720172042274577,0.000315042
cea-12,joint,reset,0,0.068,0.036,1,5.600318574607081,0.000670833
cea-12,joint,reset,1,0.116,0.084,1,26.13523374836506,0.00082775
cea-12,joint,reset,1,0.108,0.076,1,16.720172042274577,0.000308833
cea-12,joint,reset,1,0.068,0.036,1,5.600318574607081,0.000688125
cea-12,joint,removal,0,0.108,0.076,1,23.645916692674703,0.000601083
