front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
mixture,cea-11,0.9444444444444444,1.0,0.9710144927536231,0.0,0.0,1.0,1.0,0.0,0.004420599653601686,0.007773989898989899,0.00840242704826038,0.1149375,0.104
mixture,cea-12,1.0,1.0,1.0,0.0,0.0,0.9292929292929293,0.9292929292929293,0.0,0.006060093766951826,0.009781074635241301,0.010897446689113355,0.0955,0.1
mixture,cea-13,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.00366512920871573,0.008284511784511783,0.010057800224466892,0.1134375,0.104
mixture,cea-14,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0017748889505106035,0.009029952300785633,0.008904531425364761,0.1126875,0.104
mixture,cea-15,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.8591470258136925,0.8591470258136925,0.0,0.004367790105117714,0.009205551046176048,0.009243149751483085,0.12025,0.104
repaired,cea-08,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0022510860358708373,0.008954475308641973,0.010131383277216612,0.10075,0.104
repaired,cea-09,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0010144196001433867,0.007459175084175084,0.009477413019079688,0.1164375,0.104
repaired,cea-10,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0003941615880222372,0.009732112794612795,0.009318532547699217,0.1156875,0.104
repaired,cea-11,0.9444444444444444,1.0,0.9710144927536231,0.0,0.0,0.994949494949495,0.994949494949495,0.0,0.0026850536048411097,0.007773989898989899,0.00840242704826038,0.1149375,0.104
repaired,cea-12,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0017449382655816395,0.009781074635241301,0.010897446689113355,0.0955,0.1
repaired,cea-13,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0005032440152545033,0.008284511784511783,0.010057800224466892,0.1134375,0.104
repaired,cea-14,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001304128404262505,0.009029952300785633,0.008904531425364761,0.1126875,0.104
repaired,cea-15,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.8540965207631874,0.8591470258136925,0.0,0.004845783477659655,0.009205551046176048,0.009243149751483085,0.12025,0.104
streaming,cea-08,1.0,1.0,1.0,0.0,0.0,0.6851851851851852,0.7906846240179574,0.0,2.7258038489220726,0.008954475308641973,0.010131383277216612,0.10075,0.104
streaming,cea-09,1.0,1.0,1.0,0.0,0.0,0.6234567901234568,1.0,0.19304152637485966,4.423281052556138,0.007459175084175084,0.009477413019079688,0.1164375,0.104
streaming,cea-10,1.0,1.0,1.0,0.0,0.0,0.8058361391694725,0.9797979797979798,0.0,3.7540068024500113,0.009732112794612795,0.009318532547699217,0.1156875,0.104
streaming,cea-11,0.9444444444444444,1.0,0.9710144927536231,0.0,0.0,0.744107744107744,1.0,0.0,4.5215864063673985,0.007773989898989899,0.00840242704826038,0.1149375,0.104
streaming,cea-12,1.0,1.0,1.0,0.0,0.0,0.5207631874298541,0.8069584736251403,0.1526374859708193,4.982164512456687,0.009781074635241301,0.010897446689113355,0.0955,0.1
streaming,cea-13,1.0,1.0,1.0,0.0,0.0,0.6879910213243546,0.9371492704826037,0.11560044893378227,4.275600795435294,0.008284511784511783,0.010057800224466892,0.1134375,0.104
streaming,cea-14,1.0,1.0,1.0,0.0,0.0,0.734006734006734,1.0,0.0897867564534231,4.286635260901905,0.009029952300785633,0.008904531425364761,0.1126875,0.104
streaming,cea-15,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.6004489337822672,0.8591470258136925,0.07070707070707072,5.048762015301534,0.009205551046176048,0.009243149751483085,0.12025,0.104
fixed,cea-08,0.16778900112233444,0.1515151515151515,0.15897065897065896,0.1122334455667789,0.0,0.7934904601571268,0.8136924803591471,0.0,0.03642239501821537,0.017369378306878305,0.020239858906525576,0.010375,0.0
