front,precision,precision_lower95,precision_upper95,recall,recall_lower95,recall_upper95,f1,f1_lower95,f1_upper95,split_rate,split_rate_lower95,split_rate_upper95,merge_rate,merge_rate_lower95,merge_rate_upper95,pitch_accuracy,pitch_accuracy_lower95,pitch_accuracy_upper95,pitch_availability,pitch_availability_lower95,pitch_availability_upper95,octave_error_rate,octave_error_rate_lower95,octave_error_rate_upper95,mean_pitch_error_available,mean_pitch_error_available_lower95,mean_pitch_error_available_upper95,mean_onset_error_s,mean_onset_error_s_lower95,mean_onset_error_s_upper95,mean_end_error_s,mean_end_error_s_lower95,mean_end_error_s_upper95,max_true_end_latency_s,max_inferred_end_latency_s
map,0.9829861111111111,0.9597222222222223,1.0,0.9817620650953984,0.9452861952861953,1.0,0.9820210692972842,0.9533095847034465,1.0,0.0,0.0,0.0,0.009118967452300786,0.0,0.027356902356902357,0.9735549943883277,0.9382716049382716,1.0,0.9735549943883277,0.9382716049382716,1.0,0.0,0.0,0.0,0.0035052111840063113,0.0025271518991768827,0.004505418513432965,0.008777605356641816,0.008206176346801347,0.009314703771344395,0.009554085497835499,0.00906544612794613,0.010078598484848485,0.12025,0.104
mixture,0.9829861111111111,0.9597222222222223,1.0,0.9817620650953984,0.9452861952861953,1.0,0.9820210692972842,0.9533095847034465,1.0,0.0,0.0,0.0,0.009118967452300786,0.0,0.027356902356902357,0.9735549943883277,0.9382716049382716,1.0,0.9735549943883277,0.9382716049382716,1.0,0.0,0.0,0.0,0.0035052111840063113,0.0025271518991768827,0.004505418513432965,0.008777605356641816,0.008206176346801347,0.009314703771344395,0.009554085497835499,0.00906544612794613,0.010078598484848485,0.12025,0.104
repaired,0.9829861111111111,0.9597222222222223,1.0,0.9817620650953984,0.9452861952861953,1.0,0.9820210692972842,0.9533095847034465,1.0,0.0,0.0,0.0,0.009118967452300786,0.0,0.027356902356902357,0.9811307519640853,0.9446548821548821,1.0,0.9817620650953984,0.9465488215488216,1.0,0.0,0.0,0.0,0.0018428518739544843,0.001004434677849809,0.002887247620013561,0.008777605356641816,0.008206176346801347,0.009314703771344395,0.009554085497835499,0.00906544612794613,0.010078598484848485,0.12025,0.104
streaming,0.9829861111111111,0.9597222222222223,1.0,0.9817620650953984,0.9452861952861953,1.0,0.9820210692972842,0.9533095847034465,1.0,0.0,0.0,0.0,0.009118967452300786,0.0,0.027356902356902357,0.6752244668911336,0.6151094276094276,0.7329545454545454,0.9217171717171717,0.8597081930415265,0.974537037037037,0.07772166105499438,0.0303030303030303,0.1255611672278339,4.25223008679888,3.729473875717719,4.683449772810624,0.008777605356641816,0.008206176346801347,0.009314703771344395,0.009554085497835499,0.00906544612794613,0.010078598484848485,0.12025,0.104
fixed,0.14173348688635068,0.11036704332627965,0.17895926265379308,0.17452300785634114,0.13636363636363635,0.22292368125701456,0.15461988834365148,0.12222740430761421,0.19452941618046565,0.42627665544332216,0.2338664421997755,0.6147586980920314,0.16035353535353533,0.07225028058361391,0.25420875420875416,0.7060886644219977,0.6654040404040404,0.7505611672278338,0.7281144781144782,0.6874298540965208,0.7687991021324354,0.006313131313131314,0.0012626262626262627,0.013888888888888892,0.2743209774700018,0.06296100432681517,0.6125523446507395,0.017390436232363318,0.016911437665343913,0.017972422012786596,0.021840102099867725,0.021095394827491183,0.022604654086750442,0.0116875,0.0
oracle-boundary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0017216372195993574,0.0011638300497127906,0.0023799263098623824,0.0,0.0,0.0,0.0,0.0,0.0,0.063875,0.063875
