stratum,group_id,length,family,query_n,group_n,max_pair_n,available_pair_n,queries_all_max_pairs_available,queries_with_tied_exact_absent_maxima,queries_any_alternate_reference_max,pairs_all_12_equal,queries_any_all_12_equal,queries_all_all_12_equal,pairs_only_cost_timing_differ,queries_any_only_cost_timing_differ,queries_all_only_cost_timing_differ,pairs_other_differences,queries_any_other_differences,queries_all_other_differences,pairs_unavailable,queries_any_unavailable,queries_all_unavailable,outcome_true_singleton,outcome_wrong_singleton,outcome_multiple_candidates,outcome_none,queries_any_ten_equal,queries_all_ten_equal,absent_false_accept_queries,true_vs_absent_max_score_near_queries,queries_with_extra_score_near_maxima,true_margin_min,true_margin_median,true_margin_max,absent_margin_min,absent_margin_median,absent_margin_max,true_minus_absent_max_min,true_minus_absent_max_median,true_minus_absent_max_max
length+family,,8,delete_two,8,4,8,8,8,0,0,0,0,0,2,2,2,6,6,6,0,0,0,0,0,0,8,2,2,0,0,0,-1.3553342747708736,-1.3553342747708736,-1.3553342747708736,-7.996544008225608,-5.10397843165746,-1.3555831321424812,0.00024885737160751376,3.748644156886586,6.641209733454734
length+family,,8,detune,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,0,0,0,0,0,-0.670827120845443,-0.670826711894783,-0.6708266418206019,-7.575760295824777,-5.931055419685549,-4.072584417589757,3.4017577555980516,5.260228635141759,6.904933288436933
length+family,,8,exact,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,1.1367723002663563,1.1367723002663563,1.1367723002663563,-5.16566067809692,-3.8222061999928165,-2.0067710528877605,3.143543353154117,4.958978500259173,6.302432978363276
length+family,,8,insert,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,0,0,0,0,0,-0.5467038733962593,-0.5467038733962593,-0.5467038733962593,-6.469789334684794,-5.315985586181527,-3.5005579529719775,2.953854079575718,4.769281712785268,5.923085461288535
length+family,,8,legitimate_rest,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,1.1366429682909658,1.1366430614300285,1.136643285167601,-5.165788277791927,-3.822311246721873,-2.00687310117822,3.1435160698602083,4.958954373492424,6.302431302282201
length+family,,8,mask_absent,8,4,8,8,8,0,0,0,0,0,2,2,2,6,6,6,0,0,0,0,0,0,8,2,2,0,0,0,-0.4265183343426475,-0.4265183343426475,-0.4265183343426475,-7.253025707716793,-3.8294202026302635,-0.42675158857105977,0.00023325422841224963,3.402901868287616,6.826507373374145
length+family,,8,mask_present,8,4,8,8,8,0,0,0,0,0,2,2,2,6,6,6,0,0,0,0,0,0,8,2,2,0,0,0,-0.4265183343426475,-0.4265183343426475,-0.4265183343426475,-7.253025707716793,-3.8294202026302635,-0.42675158857105977,0.00023325422841224963,3.402901868287616,6.826507373374145
length+family,,8,merged,8,4,8,8,8,0,0,1,1,1,0,0,0,7,7,7,0,0,0,0,0,0,8,1,1,0,1,0,-2.179623835835672,-1.7127181666950495,-1.7127181666950495,-9.238292599153649,-5.4613623235816355,-1.7127181666950495,-3.220661918490464e-06,3.7480391764170036,7.5255744324586
length+family,,8,substitute,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-2.0065377986593482,-2.0065377986593482,-2.0065377986593482,-8.345487194333408,-5.16566067809692,-2.0067710528877605,0.00023325422841224963,3.1591228794375716,6.338949395674061
length+family,,8,timing,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,1.1367169122622887,1.1367169123448218,1.1367169123448218,-5.165722892480613,-3.8222650012180743,-2.00682936643965,3.1435462787453847,4.9589819135216295,6.302439804742901
length+family,,8,transpose,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,1.1367723002663563,1.1367723002663563,1.1367723002663563,-5.16566067809692,-3.8222061864676835,-2.0067695951541484,3.1435418954205048,4.95897848673404,6.302432978363276
length+family,,8,weak_present,8,4,8,8,8,0,0,0,0,0,2,2,2,6,6,6,0,0,0,0,0,0,8,2,2,0,0,0,-0.1138074289089932,-0.1138074289089932,-0.1138074289089932,-6.94031480228314,-3.516709297196609,-0.11404068313740545,0.00023325422841224963,3.402901868287616,6.826507373374147
length+family,,10,delete_closed,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-0.2885657815061471,-0.2885654480446149,-0.28856527657556796,-5.656065318976343,-5.656002850014486,-0.2887157496201933,0.000150328833218083,5.367437474052524,5.367499726775015
length+family,,10,delete_detune,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-1.8950427294213181,-1.8950426759111618,-1.8950425120282546,-7.721588738161671,-6.688691752660759,-1.8952272135739747,0.00018452296363768994,4.793649122329933,5.826546008740353
length+family,,10,delete_insert,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-1.8041922071645526,-1.8041922071645526,-1.8041922071645526,-6.868320972765333,-6.5034240496853,-1.8043767301281886,0.00018452296363591358,4.6992318425207475,5.06412876560078
length+family,,10,delete_rest,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-5.655794910296253,-5.655794910296253,-0.2884812593123929,0.00018452296363768994,5.367498173947498,5.367498173947498
length+family,,10,delete_timing,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-0.2883428671886499,-0.2883428671886499,-0.28834286705116874,-5.65584624219504,-5.655820576169156,-0.28853315649627653,0.00019028930762665652,5.367477709049247,5.3675033750063905
length+family,,10,delete_transpose,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-5.655794910296253,-5.655794910296253,-0.28848111515350716,0.00018437880475197232,5.367498173947498,5.367498173947498
length+family,,10,delete_two,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-1.2823601319013775,-1.2823601319013775,-1.2823601319013775,-7.0573561849677,-5.563547342238289,-1.2825537566985457,0.00019362479716811265,4.2811872103369115,5.774996053066323
length+family,,10,detune,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,0,0,0,0,0,-0.7345351942187452,-0.7345351426055942,-0.7345349845325462,-6.137599341672599,-5.233809563409765,-1.80437673019693,1.0698415734132656,4.499274536716114,5.403064147453854
length+family,,10,exact,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0.7115440566763187,0.7115440566763187,0.7115440566763187,-4.330019920878163,-4.330019920878163,-1.8043767301281886,2.5159207868045073,5.041563977554482,5.041563977554482
length+family,,10,insert,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,0,0,0,0,0,-0.6671202453774203,-0.6671202453774203,-0.6671202453774203,-5.4603840299375275,-5.4603840299375275,-3.0588807803851603,2.39176053500774,4.793263784560107,4.793263784560107
length+family,,10,legitimate_rest,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0.7114110501037114,0.7114111256583433,0.7114112598315412,-4.330165223217319,-4.330130814981258,-1.8044760006527643,2.51588709680882,5.041542007744708,5.041576281702527
length+family,,10,mask_absent,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-0.5384654606956776,-0.5384654606956776,-0.5384654606956776,-5.905963634643175,-5.905963634643175,-0.5386499836593135,0.00018452296363591358,5.367498173947498,5.367498173947498
length+family,,10,mask_present,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-0.5384654606956776,-0.5384654606956776,-0.5384654606956776,-5.905963634643175,-5.905963634643175,-0.5386499836593135,0.00018452296363591358,5.367498173947498,5.367498173947498
length+family,,10,merged,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-1.560325381175737,-1.560325381175737,-1.560325381175737,-7.33532143424206,-6.920798387378845,-1.560519005972905,0.00019362479716811265,5.360473006203108,5.774996053066323
length+family,,10,substitute,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-1.8041922071645526,-1.8041922071645526,-1.8041922071645526,-6.868320972765333,-6.868320972765333,-1.8043767301281886,0.00018452296363591358,5.06412876560078,5.06412876560078
length+family,,10,timing,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0.7114997462070356,0.7114997462070356,0.7114997463390917,-4.330068327181324,-4.330044123957612,-1.80437673019693,2.5158764764039656,5.041543870296704,5.041568073388359
length+family,,10,transpose,8,4,8,8,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0.7115440566763187,0.7115440566763187,0.7115440566763187,-4.330019920878163,-4.330019920878163,-1.804375576942979,2.5159196336192977,5.041563977554482,5.041563977554482
length+family,,10,weak_present,8,4,8,8,8,0,0,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,8,1,1,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-5.655794910296253,-5.655794910296253,-0.2884812593123929,0.00018452296363768994,5.367498173947498,5.367498173947498
group_id+length+family,e08,4,delete_closed,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1261431689375314,-0.1261431689375314,-0.1261431689375314,-0.1259876330312455,-0.1259876330312455,-0.1259876330312455,-0.00015553590628591962,-0.00015553590628591962,-0.00015553590628591962
group_id+length+family,e08,4,delete_detune,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,-4.946186154860261,-4.94618614769724,-4.94618614053422,-4.946427221134288,-4.946426450748915,-4.946425680363543,0.00023952550328232292,0.0002403030516751059,0.0002410806000678889
group_id+length+family,e08,4,delete_insert,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-3.891833995821247,-3.891833995821247,-3.891833995821247,-3.892075076490846,-3.8920750764560808,-3.8920750764213157,0.00024108060006877707,0.00024108063483385678,0.00024108066959893648
group_id+length+family,e08,4,delete_rest,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1259876330312455,-0.1259876330312455,-0.1259876330312455,-0.12622871370084354,-0.12622871366607846,-0.12622871363131338,0.0002410806000678889,0.0002410806348329686,0.0002410806695980483
group_id+length+family,e08,4,delete_timing,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1260187402246089,-0.1260187402246089,-0.1260187402246089,-0.12629870487925388,-0.12629870484132777,-0.12629870480340166,0.0002799645787927574,0.0002799646167188641,0.0002799646546449708
group_id+length+family,e08,4,delete_transpose,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1259876330312455,-0.1259876330312455,-0.1259876330312455,-0.12622871370084354,-0.12622871366607846,-0.12622871363131338,0.0002410806000678889,0.0002410806348329686,0.0002410806695980483
group_id+length+family,e08,4,delete_two,2,1,10,10,2,2,2,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,-2.5971884056580468,-2.5971884056580468,-2.5971884056580468,-2.5971884056580468,-2.5971884056580468,-2.5971884056580468,0.0,0.0,0.0
group_id+length+family,e08,4,detune,2,1,2,2,2,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,2,-1.2328851088525266,-1.2328851023231522,-1.2328850957937778,-8.712273583901114,-6.302131557783422,-3.89198953166573,2.6591044228132033,5.06924645546027,7.479388488107336
group_id+length+family,e08,4,exact,2,1,2,2,2,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,2.382312863856603,2.382312863856603,2.382312863856603,-3.8920750763981395,-3.891954536109693,-3.891833995821247,6.27414685967785,6.274267399966297,6.2743879402547424
group_id+length+family,e08,4,insert,2,1,3,3,2,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.6363747907869932,-0.6363747907869932,-0.6363747907869932,-6.227696119730313,-5.239755909018324,-4.251815698306336,3.6154409075193428,4.603381118231331,5.5913213289433195
group_id+length+family,e08,4,legitimate_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2.38218362510559,2.38218362510559,2.38218362510559,-3.8921995050995912,-3.892053042086024,-3.891906579072457,6.274090204178047,6.274236667191614,6.274383130205181
group_id+length+family,e08,4,mask_absent,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.7514094438985524,-0.7514094438985524,-0.7514094438985524,-0.7516505245681504,-0.7516505245333853,-0.7516505244986202,0.0002410806000678889,0.0002410806348329686,0.0002410806695980483
group_id+length+family,e08,4,mask_present,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.7514094438985524,-0.7514094438985524,-0.7514094438985524,-0.7516505245681504,-0.7516505245333853,-0.7516505244986202,0.0002410806000678889,0.0002410806348329686,0.0002410806695980483
group_id+length+family,e08,4,merged,2,1,11,11,2,2,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,-3.431084153481123,-3.431084153481123,-3.431084153481123,-3.431084153481123,-3.431084153481123,-3.431084153481123,0.0,0.0,0.0
group_id+length+family,e08,4,substitute,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-3.891833995821247,-3.891833995821247,-3.891833995821247,-3.892075076490846,-3.8920750764560808,-3.8920750764213157,0.00024108060006877707,0.00024108063483385678,0.00024108066959893648
group_id+length+family,e08,4,timing,2,1,2,2,2,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2.38223670534677,2.38223670534677,2.38223670534677,-3.892005085219729,-3.8919467593381527,-3.891888433456576,6.274125138803346,6.274183464684922,6.274241790566499
group_id+length+family,e08,4,transpose,2,1,2,2,2,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,2.382312863856603,2.382312863856603,2.382312863856603,-3.8920750763981395,-3.891954536109693,-3.891833995821247,6.27414685967785,6.274267399966297,6.2743879402547424
group_id+length+family,e08,4,weak_present,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1259876330312455,-0.1259876330312455,-0.1259876330312455,-0.12622871370084354,-0.12622871366607846,-0.12622871363131338,0.0002410806000678889,0.0002410806348329686,0.0002410806695980483
group_id+length+family,e09,6,delete_closed,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,9.161560399206792e-11,7.263173928961919e-07,1.4525431701883917e-06,-4.67150138351818,-4.671485046897725,-4.671468710277271,4.671468710368886,4.671485773215118,4.67150283606135
group_id+length+family,e09,6,delete_detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.8919188386936554,-2.8919187834449014,-2.8919187281961474,-8.286434341141607,-8.286434280750372,-8.286434220359137,5.394515492162989,5.39451549730547,5.394515502447951
group_id+length+family,e09,6,delete_insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.5188585375905657,-2.5188585375905657,-2.5188585375905657,-6.735319584243374,-6.735319584243374,-6.735319584243374,4.2164610466528085,4.2164610466528085,4.2164610466528085
group_id+length+family,e09,6,delete_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0002135100121058997,0.0002135100121058997,0.0002135100121058997,-4.671301649160782,-4.671301649160782,-4.671301649160782,4.671515159172888,4.671515159172888,4.671515159172888
group_id+length+family,e09,6,delete_timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.00013419823631544148,0.00013444645839832958,0.0001346946804812177,-4.671389152592122,-4.671389152579163,-4.6713891525662055,4.671523350802521,4.671523599037561,4.671523847272603
group_id+length+family,e09,6,delete_transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0002135100121058997,0.0002135100121058997,0.0002135100121058997,-4.671301649160782,-4.671301649160782,-4.671301649160782,4.671515159172888,4.671515159172888,4.671515159172888
group_id+length+family,e09,6,delete_two,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.652695448501989,-1.652695448501989,-1.652695448501989,-7.04778076601825,-7.04778076601825,-7.04778076601825,5.395085317516261,5.395085317516261,5.395085317516261
group_id+length+family,e09,6,detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.7408157294789017,-0.7408156776584693,-0.740815625838037,-5.411625380204833,-5.4113080780018255,-5.410990775798819,4.670175149960782,4.670492400343356,4.670809650725931
group_id+length+family,e09,6,exact,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6693163903768156,1.6693163903768156,1.6693163903768156,-2.5194930314990724,-2.519175784544819,-2.5188585375905657,4.188174927967381,4.188492174921635,4.188809421875888
group_id+length+family,e09,6,insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.49210226811220714,-0.49210226811220714,-0.49210226811220714,-4.355703480916322,-4.355412831180209,-4.355122181444097,3.8630199133318897,3.8633105630680022,3.863601212804115
group_id+length+family,e09,6,legitimate_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6691870956530988,1.6691871516412364,1.6691872076293741,-2.5196677833478187,-2.5193227842366994,-2.51897778512558,4.188164992754954,4.188509935877936,4.1888548790009175
group_id+length+family,e09,6,mask_absent,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.4167343638994332,-0.4167343638994332,-0.4167343638994332,-5.08824952307232,-5.08824952307232,-5.08824952307232,4.671515159172887,4.671515159172887,4.671515159172887
group_id+length+family,e09,6,mask_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.4167343638994332,-0.4167343638994332,-0.4167343638994332,-5.08824952307232,-5.08824952307232,-5.08824952307232,4.671515159172887,4.671515159172887,4.671515159172887
group_id+length+family,e09,6,merged,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,-2.8919185611239175,-2.5224757291598756,-2.1530328971958337,-5.78506375591644,-3.9692233333040745,-2.1533829106917093,0.0003500134958756007,1.446747604144199,2.893145194792522
group_id+length+family,e09,6,substitute,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.5188585375905657,-2.5188585375905657,-2.5188585375905657,-6.735319584243374,-6.735319584243374,-6.735319584243374,4.2164610466528085,4.2164610466528085,4.2164610466528085
group_id+length+family,e09,6,timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6692425397047241,1.6692425397047241,1.6692425397047241,-2.5196073124888585,-2.5192725808869527,-2.518937849285047,4.188180388989771,4.188515120591677,4.188849852193583
group_id+length+family,e09,6,transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6693163903768156,1.6693163903768156,1.6693163903768156,-2.5194947688706915,-2.5191766532306286,-2.5188585375905657,4.188174927967381,4.188493043607444,4.188811159247507
group_id+length+family,e09,6,weak_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0002135100121058997,0.0002135100121058997,0.0002135100121058997,-4.671301649160782,-4.671301649160782,-4.671301649160782,4.671515159172888,4.671515159172888,4.671515159172888
group_id+length+family,e10,8,delete_closed,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.11405161677063624,-0.11405161677063624,-0.11405161677063624,-3.516955932642043,-2.8486069868144286,-2.180258040986814,2.066206424216178,2.7345553700437923,3.4029043158714067
group_id+length+family,e10,8,delete_detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.179621273964935,-2.1796210606512343,-2.1796208473375334,-5.926808588920734,-5.086440238443068,-4.246071887965401,2.066450614000466,2.9068191777918333,3.7471877415832004
group_id+length+family,e10,8,delete_insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.0065377986593482,-2.0065377986593482,-2.0065377986593482,-5.16566067809692,-4.619324545378367,-4.072988412659814,2.066450614000466,2.612786746719019,3.1591228794375716
group_id+length+family,e10,8,delete_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.1138074289089932,-0.1138074289089932,-0.1138074289089932,-3.516709297196609,-2.848483670053035,-2.180258042909461,2.066450614000468,2.734676241144042,3.402901868287616
group_id+length+family,e10,8,delete_timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.11386574241743652,-0.11386574241743652,-0.11386574241743652,-3.5167715114875957,-2.848543933952749,-2.1803163564179027,2.066450614000466,2.7346781915353127,3.402905769070159
group_id+length+family,e10,8,delete_transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.1138074289089932,-0.1138074289089932,-0.1138074289089932,-3.516709297196609,-2.848484395544326,-2.180259493892043,2.06645206498305,2.734676966635333,3.402901868287616
group_id+length+family,e10,8,delete_two,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.3553342747708736,-1.3553342747708736,-1.3553342747708736,-5.10397843165746,-4.435045334464405,-3.76611223727135,2.410777962500476,3.079711059693531,3.748644156886586
group_id+length+family,e10,8,detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.670827120845443,-0.6708269171474193,-0.6708267134493955,-7.5757599698210445,-5.8241724339359955,-4.072584898050946,3.4017577772055025,5.153345516788576,6.904933256371649
group_id+length+family,e10,8,exact,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1367723002663563,1.1367723002663563,1.1367723002663563,-5.16566067809692,-3.586215865535787,-2.0067710529746545,3.143543353241011,4.7229881658021435,6.302432978363276
group_id+length+family,e10,8,insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.5467038733962593,-0.5467038733962593,-0.5467038733962593,-6.469789334684794,-4.985173643868944,-3.500557953053092,2.953854079656833,4.438469770472684,5.923085461288535
group_id+length+family,e10,8,legitimate_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1366430614300285,1.1366430614300285,1.1366430614300285,-5.16575622162329,-3.5863146614007553,-2.00687310117822,3.1435161626082486,4.722957722830784,6.302399283053319
group_id+length+family,e10,8,mask_absent,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.4265183343426475,-0.4265183343426475,-0.4265183343426475,-3.8294202026302635,-3.161194575649497,-2.4929689486687305,2.066450614326083,2.7346762413068495,3.402901868287616
group_id+length+family,e10,8,mask_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.4265183343426475,-0.4265183343426475,-0.4265183343426475,-3.8294202026302635,-3.161194575649497,-2.4929689486687305,2.066450614326083,2.7346762413068495,3.402901868287616
group_id+length+family,e10,8,merged,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.179623835835672,-1.9461710012653608,-1.7127181666950495,-5.4613623235816355,-3.820723331198743,-2.180084338815851,0.00046050298017874525,1.8745523299333824,3.748644156886586
group_id+length+family,e10,8,substitute,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.0065377986593482,-2.0065377986593482,-2.0065377986593482,-5.16566067809692,-4.619324545378367,-4.072988412659814,2.066450614000466,2.612786746719019,3.1591228794375716
group_id+length+family,e10,8,timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1367169123448218,1.1367169123448218,1.1367169123448218,-5.165722892387906,-3.5862761294355012,-2.006829366483096,3.143546278827918,4.722993041780323,6.302439804732728
group_id+length+family,e10,8,transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1367723002663563,1.1367723002663563,1.1367723002663563,-5.16566067809692,-3.586215136625534,-2.0067695951541484,3.1435418954205048,4.7229874368918905,6.302432978363276
group_id+length+family,e10,8,weak_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.1138074289089932,-0.1138074289089932,-0.1138074289089932,-3.516709297196609,-2.848483670053035,-2.180258042909461,2.066450614000468,2.734676241144042,3.402901868287616
group_id+length+family,e11,10,delete_closed,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2885657815061471,-0.2885655290408575,-0.28856527657556796,-4.77411063346869,-4.1384895188383775,-3.5028684042080647,3.2143031276324967,3.84992398979752,4.485544851962543
group_id+length+family,e11,10,delete_detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.895042713303802,-1.8950426126660282,-1.8950425120282546,-5.109345840936298,-4.941831100449563,-4.774316359962828,2.8792738479345736,3.0467884877835347,3.214303127632496
group_id+length+family,e11,10,delete_insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.8041922071645526,-1.8041922071645526,-1.8041922071645526,-6.138527126605267,-5.578511230701158,-5.018495334797049,3.2143031276324967,3.7743190235366053,4.334334919440714
group_id+length+family,e11,10,delete_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-4.774316359962828,-4.13845811197204,-3.502599863981251,3.214303127632496,3.8501613756232844,4.486019623614073
