front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
fixed,civ-27,joint,shuffle,0,11,20,10,1,0.05,0.09090909090909091,0.06451612903225806,11,3,1.0,0.2727272727272727,0.6363636363636364,0.9090909090909091,5.5275572665430515,0.09090909090909091,0.0205,0.02040625,0.0118125,0.0
oracle-boundary,civ-27,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005313113304668478,0.0,0.0,0.0,0.055375,0.055375
streaming,civ-27,joint,shuffle,1,11,15,11,11,0.7333333333333333,1.0,0.8461538461538461,0,0,0.0,0.0,0.6363636363636364,1.0,6.3030968488434755,0.09090909090909091,0.011034090909090908,0.011090909090909092,0.119375,0.104
fixed,civ-27,joint,shuffle,1,11,20,10,1,0.05,0.09090909090909091,0.06451612903225806,11,3,1.0,0.2727272727272727,0.6363636363636364,0.9090909090909091,5.527189359602434,0.09090909090909091,0.0205,0.02040625,0.0118125,0.0
oracle-boundary,civ-27,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005313113304668478,0.0,0.0,0.0,0.055375,0.055375
streaming,civ-27,joint,ambiguous,0,11,16,11,11,0.6875,1.0,0.8148148148148148,0,0,0.0,0.0,0.7272727272727273,1.0,5.190250906180319,0.0,0.011397727272727275,0.010613636363636365,0.119375,0.104
fixed,civ-27,joint,ambiguous,0,11,20,10,1,0.05,0.09090909090909091,0.06451612903225806,11,3,1.0,0.2727272727272727,0.6363636363636364,0.9090909090909091,6.209167120501709,0.0,0.0205,0.02040625,0.0118125,0.0
oracle-boundary,civ-27,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0053144249592052195,0.0,0.0,0.0,0.055375,0.055375
streaming,civ-27,joint,ambiguous,1,11,16,11,11,0.6875,1.0,0.8148148148148148,0,0,0.0,0.0,0.7272727272727273,1.0,5.190250906180319,0.0,0.011397727272727275,0.010613636363636365,0.119375,0.104
fixed,civ-27,joint,ambiguous,1,11,20,10,1,0.05,0.09090909090909091,0.06451612903225806,11,3,1.0,0.2727272727272727,0.6363636363636364,0.9090909090909091,6.209167120501709,0.0,0.0205,0.02040625,0.0118125,0.0
oracle-boundary,civ-27,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0053144249592052195,0.0,0.0,0.0,0.055375,0.055375
streaming,civ-28,detached,intact,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.049568511552982614,0.0,0.006847222222222223,0.008506944444444445,0.081375,0.084
fixed,civ-28,detached,intact,0,11,14,6,4,0.2857142857142857,0.36363636363636365,0.32,5,2,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.5454545454545454,0.026058394286859205,0.0,0.017583333333333333,0.01947916666666667,0.0079375,0.0
oracle-boundary,civ-28,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00738532273378856,0.0,0.0,0.0,0.0455,0.0455
streaming,civ-28,detached,intact,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.060410507856492476,0.0,0.006847222222222223,0.0080625,0.081375,0.084
fixed,civ-28,detached,intact,1,11,13,6,4,0.3076923076923077,0.36363636363636365,0.3333333333333333,4,2,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.5454545454545454,0.00966688064802514,0.0,0.017583333333333333,0.01947916666666667,0.0079375,0.0
oracle-boundary,civ-28,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00738532273378856,0.0,0.0,0.0,0.0455,0.0455
streaming,civ-28,legato,intact,0,11,10,10,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.7272727272727273,0.9090909090909091,2.0681296375642515,0.0,0.015106249999999998,0.008549999999999999,0.1021875,0.1
fixed,civ-28,legato,intact,0,11,14,5,4,0.2857142857142857,0.36363636363636365,0.32,5,2,0.45454545454545453,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.0002749465640912398,0.0,0.0132375,0.0217875,-0.0185,0.0
oracle-boundary,civ-28,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00018989130529871047,0.0,0.0,0.0,0.0455,0.0455
streaming,civ-28,legato,intact,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.7272727272727273,0.8181818181818182,2.247138721197821,0.0,0.007819444444444443,0.008215277777777778,0.108375,0.104
fixed,civ-28,legato,intact,1,11,15,6,4,0.26666666666666666,0.36363636363636365,0.3076923076923077,6,2,0.5454545454545454,0.18181818181818182,0.5454545454545454,0.5454545454545454,0.0007352369362613012,0.0,0.017583333333333333,0.01947916666666667,0.0079375,0.0
oracle-boundary,civ-28,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00018989130529871047,0.0,0.0,0.0,0.0455,0.0455
streaming,civ-28,duration,intact,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.6363636363636364,0.7272727272727273,2.4203083906596405,0.0,0.005381944444444444,0.007624999999999999,0.10075,0.104
fixed,civ-28,duration,intact,0,11,17,10,1,0.058823529411764705,0.09090909090909091,0.07142857142857142,7,1,0.6363636363636364,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.9828184251386791,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00020656511743055546,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,duration,intact,1,11,11,9,9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0,1,0.0,0.09090909090909091,0.6363636363636364,0.7272727272727273,2.410302546948739,0.0,0.005381944444444444,0.007263888888888889,0.10075,0.104
fixed,civ-28,duration,intact,1,11,17,10,1,0.058823529411764705,0.09090909090909091,0.07142857142857142,7,1,0.6363636363636364,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.986622821567554,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00020656511743055546,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,intact,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.5454545454545454,0.7272727272727273,3.90231416800782,0.09090909090909091,0.006270833333333333,0.008513888888888889,0.10075,0.104
fixed,civ-28,joint,intact,0,11,16,10,1,0.0625,0.09090909090909091,0.07407407407407407,6,1,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.9794812386803664,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002201509289799567,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,intact,1,11,11,9,9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0,1,0.0,0.09090909090909091,0.5454545454545454,0.7272727272727273,3.892308324296919,0.09090909090909091,0.006270833333333333,0.008152777777777778,0.10075,0.104
