model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95,paired_success,paired_success_lower95,paired_success_upper95
a32_48/recency,unchanged,removal,0.08333333333333333,0.020833333333333332,0.16666666666666666,5.232518219529357,4.1962518665185975,6.12117172395444,1.2171635416666664,1.0763953124999999,1.3579317708333332,1.3656333128166687,1.1697585313536292,1.5125393989139486,0.001,0.001,0.001,0.45620833333333327,0.38198958333333327,0.5551666666666666,0.0,0.0,0.0
a32_48/recency,unchanged,reset,0.0625,0.0,0.125,5.375383095832386,4.3328805640834664,6.2640366002574694,1.2050411458333332,1.07416875,1.3298523437499998,1.4635707035481886,1.316664617450909,1.5615080942797084,0.001,0.001,0.001,0.4067291666666666,0.3572499999999999,0.4809479166666666,0.0,0.0,0.0
a32_48/recency,unchanged,shuffle,0.4375,0.25,0.625,3.9075928766185286,2.6218089898912678,5.193376763345789,1.0324207031250001,0.6769747395833333,1.374940234375,0.4597124485501107,0.3862594055014708,0.5821341869645105,0.001,0.001,0.001,0.913890625,0.8520416666666666,0.951,0.375,0.16666666666666666,0.5833333333333334
a32_48/recency,unchanged,swap,0.375,0.20833333333333334,0.5625,4.336187505527615,3.0504036188003547,5.479106515951847,1.151170703125,0.8078471354166666,1.4807638020833334,0.4597124485501107,0.3862594055014708,0.5821341869645105,0.001,0.001,0.001,0.913890625,0.8520416666666666,0.951,0.2916666666666667,0.125,0.5
a32_48/recency,unchanged,unrelated,0.10416666666666667,0.020833333333333332,0.20833333333333334,5.291419255879778,4.2920856371778235,6.218493701069179,1.3665287760416664,1.154881640625,1.5666720052083332,0.9983680975734698,0.7780089684275501,1.2187272267193892,0.001,0.001,0.001,0.6417552083333332,0.5304270833333332,0.7530833333333332,0.041666666666666664,0.0,0.125
a32_48/reference,stretch,intact,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/reference,timbre,intact,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/reference,transpose,intact,0.7083333333333334,0.5416666666666666,0.875,2.061573840452733,0.6250388401899388,3.737202753531292,0.3527273276562501,0.15357901906250004,0.5649120659375,0.4033454407829577,0.19440542029166288,0.6384029638356644,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.8039028125,0.6868325,0.9079653125,0.6666666666666666,0.4583333333333333,0.8333333333333334
a32_48/reference,unchanged,ambiguous,0.4166666666666667,0.3333333333333333,0.4791666666666667,2.7770065513292663,1.3153819490070684,4.462576685769604,0.6791185400935101,0.5584115818948289,0.8142437474043261,0.737470086964375,0.6085199293764111,0.8593624827200895,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5368924264346058,0.4836337069358714,0.6064188661976001,0.0,0.0,0.0
a32_48/reference,unchanged,intact,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
