model,group,cell,condition,accuracy,log_loss,brier,entropy,unknown_mass,confidence,paired_success
f32/present,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/recency,sp-21,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
f32/reference,sp-21,unchanged,swap,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
f32/single,sp-21,unchanged,swap,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/transition1,sp-21,unchanged,swap,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999,0.0
f32/transition2,sp-21,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition3,sp-21,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
fixed/absolute,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/present,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/recency,sp-21,unchanged,swap,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
fixed/reference,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition1,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition2,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition3,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/absolute,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/present,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/recency,sp-21,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
trim16/reference,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition1,sp-21,unchanged,swap,0.0,0.7122063025358959,0.5180744235640273,0.7035296657766433,1.9999999999999998e-05,0.5084078349463395,0.0
trim16/transition2,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition3,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
patch-multi/absolute,sp-21,unchanged,swap,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
patch-multi/present,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
patch-multi/recency,sp-21,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
patch-multi/reference,sp-21,unchanged,swap,1.0,0.0009841083073207206,9.873009899630247e-07,0.011621522843532317,2e-05,0.9990163757750261,1.0
patch-multi/transition1,sp-21,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
patch-multi/transition2,sp-21,unchanged,swap,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999,0.0
patch-multi/transition3,sp-21,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
oracle-boundary/absolute,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/present,sp-21,unchanged,swap,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
oracle-boundary/recency,sp-21,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
oracle-boundary/reference,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition1,sp-21,unchanged,swap,0.5,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999,0.0
oracle-boundary/transition2,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition3,sp-21,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/absolute,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/present,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/recency,sp-21,unchanged,shuffle,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951,1.0
a32_48/reference,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/transition1,sp-21,unchanged,shuffle,0.0,0.9691630559135178,0.7615008563932214,0.6652497978442258,1.9999999999999998e-05,0.6114735126261688,0.0
a32_48/transition2,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/transition3,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48_mixture/absolute,sp-21,unchanged,shuffle,0.0,0.8676882648227456,0.6720600341492823,0.6841677815243752,0.5789599282561562,0.5789599282561562,0.0
a32_48_mixture/present,sp-21,unchanged,shuffle,0.0,1.848484152359061,1.0757937287521484,1.2120110656969487,0.5789599282561562,0.5789599282561562,0.0
a32_48_mixture/recency,sp-21,unchanged,shuffle,0.0,0.916949000745531,0.696325819739617,0.8385652708396355,0.5793725557790156,0.5793725557790156,0.0
a32_48_mixture/reference,sp-21,unchanged,shuffle,0.0,0.8676882648227456,0.6720600341492823,0.6841677815243752,0.5789599282561562,0.5789599282561562,0.0
a32_48_mixture/transition1,sp-21,unchanged,shuffle,0.0,1.737480013147391,1.0557678954604037,0.9586566253129584,0.5789599282561562,0.5789599282561562,0.0
a32_48_mixture/transition2,sp-21,unchanged,shuffle,0.0,0.8676882648227456,0.6720600341492823,0.6841677815243752,0.5789599282561562,0.5789599282561562,0.0
a32_48_mixture/transition3,sp-21,unchanged,shuffle,0.0,0.8676882648227456,0.6720600341492823,0.6841677815243752,0.5789599282561562,0.5789599282561562,0.0
b2/absolute,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/present,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/recency,sp-21,unchanged,shuffle,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
b2/reference,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition1,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition2,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition3,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/absolute,sp-21,unchanged,shuffle,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
f32/present,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/recency,sp-21,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
f32/reference,sp-21,unchanged,shuffle,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
f32/single,sp-21,unchanged,shuffle,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/transition1,sp-21,unchanged,shuffle,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition2,sp-21,unchanged,shuffle,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition3,sp-21,unchanged,shuffle,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
fixed/absolute,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/present,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/recency,sp-21,unchanged,shuffle,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
fixed/reference,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition1,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition2,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition3,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/absolute,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/present,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/recency,sp-21,unchanged,shuffle,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951,1.0
trim16/reference,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition1,sp-21,unchanged,shuffle,1.0,0.6766070320329893,0.4825230837786695,0.7035296657766433,1.9999999999999998e-05,0.5084078349463395,1.0
trim16/transition2,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition3,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
patch-multi/absolute,sp-21,unchanged,shuffle,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
patch-multi/present,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
patch-multi/recency,sp-21,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
patch-multi/reference,sp-21,unchanged,shuffle,1.0,0.0009851664369389312,9.8941117110396e-07,0.011632991390340554,2e-05,0.9990153186813724,1.0
patch-multi/transition1,sp-21,unchanged,shuffle,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999,0.0
patch-multi/transition2,sp-21,unchanged,shuffle,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
patch-multi/transition3,sp-21,unchanged,shuffle,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
oracle-boundary/absolute,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/present,sp-21,unchanged,shuffle,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
oracle-boundary/recency,sp-21,unchanged,shuffle,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951,1.0
oracle-boundary/reference,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition1,sp-21,unchanged,shuffle,0.5,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999,0.0
oracle-boundary/transition2,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition3,sp-21,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/absolute,sp-21,unchanged,ambiguous,0.5,0.7725203491283371,0.5724345608434289,0.6294601117276116,1.9999999999999998e-05,0.6898277518697397,0.0
a32_48/present,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/recency,sp-21,unchanged,ambiguous,0.5,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951,0.0
a32_48/reference,sp-21,unchanged,ambiguous,0.5,0.7158000758328186,0.5211883450332595,0.6824673786401397,1.9999999999999998e-05,0.6024468308879165,0.0
a32_48/transition1,sp-21,unchanged,ambiguous,0.5,0.7732230406216423,0.5730336850936741,0.6288284297411668,1.999999999999999e-05,0.6906131776564433,0.0
a32_48/transition2,sp-21,unchanged,ambiguous,0.5,0.7730334813784653,0.5728721472486584,0.6289987744365176,1.9999999999999998e-05,0.6904017267952308,0.0
a32_48/transition3,sp-21,unchanged,ambiguous,0.5,0.7725203491283371,0.5724345608434289,0.6294601117276116,1.9999999999999998e-05,0.6898277518697397,0.0
a32_48_mixture/absolute,sp-21,unchanged,ambiguous,0.0,1.5821082860115951,0.9960475826554083,0.9674866870492422,0.5705346461642217,0.5705346461642217,0.0
a32_48_mixture/present,sp-21,unchanged,ambiguous,0.0,1.826970574934726,1.0612413621076509,1.2264424359573662,0.5705346461642217,0.5705346461642217,0.0
a32_48_mixture/recency,sp-21,unchanged,ambiguous,0.0,4.3241924545938915,1.0839547136722025,0.8455361232304832,0.57095553062867,0.57095553062867,0.0
a32_48_mixture/reference,sp-21,unchanged,ambiguous,0.0,1.5469854930289908,0.9898987855637535,0.9820581017217351,0.5705346461642217,0.5705346461642217,0.0
a32_48_mixture/transition1,sp-21,unchanged,ambiguous,0.0,1.6184172475060912,1.0019659056174466,0.9531275394944847,0.5705346461642217,0.5705346461642217,0.0
a32_48_mixture/transition2,sp-21,unchanged,ambiguous,0.0,1.6182276882629143,1.001936110306334,0.9532006981025197,0.5705346461642217,0.5705346461642217,0.0
a32_48_mixture/transition3,sp-21,unchanged,ambiguous,0.0,1.5821082860115951,0.9960475826554083,0.9674866870492422,0.5705346461642217,0.5705346461642217,0.0
b2/absolute,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/present,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/recency,sp-21,unchanged,ambiguous,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
b2/reference,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition1,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition2,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition3,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/absolute,sp-21,unchanged,ambiguous,0.5,0.6942963677533458,0.5001888083733823,0.7036397642713338,2e-05,0.5092238233027598,0.0
f32/present,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/recency,sp-21,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
f32/reference,sp-21,unchanged,ambiguous,0.5,0.6942962546110725,0.500188695490841,0.7036398772765592,2e-05,0.5092209146692706,0.0
f32/single,sp-21,unchanged,ambiguous,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/transition1,sp-21,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition2,sp-21,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition3,sp-21,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
fixed/absolute,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/present,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/recency,sp-21,unchanged,ambiguous,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
fixed/reference,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition1,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition2,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition3,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/absolute,sp-21,unchanged,ambiguous,0.5,0.6941076523231395,0.5000004906475966,0.7038282748142868,1.9999999999999998e-05,0.49959296436289413,0.0
trim16/present,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/recency,sp-21,unchanged,ambiguous,0.5,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951,0.0
trim16/reference,sp-21,unchanged,ambiguous,0.5,0.6941083486876415,0.5000011856752218,0.7038275791186275,1.9999999999999998e-05,0.5001140013559394,0.0
trim16/transition1,sp-21,unchanged,ambiguous,0.5,0.69410816834703,0.5000010056809201,0.7038277592859636,1.9999999999999998e-05,0.5000326796856394,0.0
trim16/transition2,sp-21,unchanged,ambiguous,0.5,0.6941085703181796,0.5000014068800718,0.703827357701096,2e-05,0.5002007643027183,0.0
trim16/transition3,sp-21,unchanged,ambiguous,0.5,0.6941076523231395,0.5000004906475966,0.7038282748142868,1.9999999999999998e-05,0.49959296436289413,0.0
patch-multi/absolute,sp-21,unchanged,ambiguous,0.5,0.9853178886271173,0.7203044990058649,0.4632760898636698,2e-05,0.8314115628679531,0.0
patch-multi/present,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
patch-multi/recency,sp-21,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
patch-multi/reference,sp-21,unchanged,ambiguous,0.5,0.9853178886271173,0.7203044990058649,0.4632760898636698,2e-05,0.8314115628679531,0.0
patch-multi/transition1,sp-21,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
patch-multi/transition2,sp-21,unchanged,ambiguous,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999,0.0
patch-multi/transition3,sp-21,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
oracle-boundary/absolute,sp-21,unchanged,ambiguous,0.5,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999,0.0
oracle-boundary/present,sp-21,unchanged,ambiguous,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
oracle-boundary/recency,sp-21,unchanged,ambiguous,0.5,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951,0.0
oracle-boundary/reference,sp-21,unchanged,ambiguous,0.5,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999,0.0
oracle-boundary/transition1,sp-21,unchanged,ambiguous,0.5,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999,0.0
oracle-boundary/transition2,sp-21,unchanged,ambiguous,0.5,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999,0.0
oracle-boundary/transition3,sp-21,unchanged,ambiguous,0.5,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999,0.0
a32_48/absolute,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/present,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/recency,sp-21,unchanged,unrelated,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
a32_48/reference,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/transition1,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/transition2,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/transition3,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48_mixture/absolute,sp-21,unchanged,unrelated,0.0,1.4922173511453116,0.822865789981198,1.43051957038809,0.398759625192294,0.398759625192294,0.0
a32_48_mixture/present,sp-21,unchanged,unrelated,0.0,1.4922173511453116,0.822865789981198,1.43051957038809,0.398759625192294,0.398759625192294,0.0
a32_48_mixture/recency,sp-21,unchanged,unrelated,0.0,1.5397604452671954,0.8341182943708317,1.6042970889408121,0.39934885254415253,0.39934885254415253,0.0
a32_48_mixture/reference,sp-21,unchanged,unrelated,0.0,1.4922173511453116,0.822865789981198,1.43051957038809,0.398759625192294,0.398759625192294,0.0
a32_48_mixture/transition1,sp-21,unchanged,unrelated,0.0,1.4922173511453116,0.822865789981198,1.43051957038809,0.398759625192294,0.398759625192294,0.0
a32_48_mixture/transition2,sp-21,unchanged,unrelated,0.0,1.4922173511453116,0.822865789981198,1.43051957038809,0.398759625192294,0.398759625192294,0.0
a32_48_mixture/transition3,sp-21,unchanged,unrelated,0.0,1.4922173511453116,0.822865789981198,1.43051957038809,0.398759625192294,0.398759625192294,0.0
b2/absolute,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/present,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/recency,sp-21,unchanged,unrelated,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
b2/reference,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition1,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition2,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition3,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/absolute,sp-21,unchanged,unrelated,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/present,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/recency,sp-21,unchanged,unrelated,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
f32/reference,sp-21,unchanged,unrelated,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/single,sp-21,unchanged,unrelated,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/transition1,sp-21,unchanged,unrelated,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999,0.0
f32/transition2,sp-21,unchanged,unrelated,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition3,sp-21,unchanged,unrelated,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
fixed/absolute,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/present,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/recency,sp-21,unchanged,unrelated,0.5,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996,0.0
fixed/reference,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition1,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition2,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition3,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/absolute,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/present,sp-21,unchanged,unrelated,0.5,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
