model,group,cell,condition,accuracy,paired_success,log_loss,brier
repaired/transition1,ewr-20,joint,swap,1.0,1.0,0.6843785637761995,0.4902810409653908
repaired/transition2,ewr-20,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-20,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/present,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,ewr-20,joint,swap,0.5,0.0,3.4789982477094417,0.95245
streaming/reference,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/present,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,ewr-20,joint,swap,0.5,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,ewr-20,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-20,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,ewr-20,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-20,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-20,joint,swap,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-20,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-20,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired/recency,ewr-20,joint,shuffle,0.0,0.0,6.907755278982137,1.90245
repaired/reference,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-20,joint,shuffle,0.0,0.0,0.698830788730003,0.504719042316302
repaired/transition2,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/present,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,ewr-20,joint,shuffle,0.5,0.0,3.4789982477094417,0.95245
streaming/reference,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/present,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,ewr-20,joint,shuffle,0.5,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-20,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,ewr-20,joint,shuffle,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-20,joint,shuffle,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-20,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-20,joint,ambiguous,0.5,0.0,0.6941091349353314,0.5000019704123138
repaired/present,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired/recency,ewr-20,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245
repaired/reference,ewr-20,joint,ambiguous,0.5,0.0,0.694107765264233,0.500000603371932
repaired/transition1,ewr-20,joint,ambiguous,0.5,0.0,0.6941237972069745,0.5000166042876355
repaired/transition2,ewr-20,joint,ambiguous,0.5,0.0,0.6941091349353314,0.5000019704123138
repaired/transition3,ewr-20,joint,ambiguous,0.5,0.0,0.6941091349353314,0.5000019704123138
streaming/absolute,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/present,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,ewr-20,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245
streaming/reference,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/present,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,ewr-20,joint,ambiguous,0.5,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,ewr-20,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/present,ewr-20,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,ewr-20,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245
oracle-boundary/reference,ewr-20,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition1,ewr-20,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-20,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition3,ewr-20,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
repaired/absolute,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,detached,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition2,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,detached,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/transition1,ewr-21,detached,intact,0.5,0.0,1.040631187595745,0.5310631362500001
streaming/transition2,ewr-21,detached,intact,0.5,0.0,1.040631187595745,0.5310631362500001
streaming/transition3,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,detached,intact,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,detached,intact,0.0,0.0,10.819778284410283,1.99800098
fixed/transition2,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-21,detached,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-21,detached,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-21,detached,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-21,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,legato,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition2,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,legato,intact,0.0,0.0,4.515052160836625,1.4734656249999998
streaming/reference,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,legato,intact,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,legato,intact,0.0,0.0,10.819778284410283,1.99800098
fixed/transition2,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-21,legato,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-21,legato,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-21,legato,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-21,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,duration,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition2,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,duration,intact,0.0,0.0,4.515052160836625,1.4734656249999998
streaming/reference,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,duration,intact,0.0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-21,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-21,duration,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-21,duration,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-21,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,joint,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition2,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,joint,intact,0.0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,joint,intact,0.0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-21,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-21,joint,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-21,joint,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-21,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/present,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996
repaired/reference,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition1,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition2,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition3,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/absolute,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/present,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-21,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996
oracle-boundary/reference,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition1,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition2,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition3,ewr-21,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/absolute,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/present,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996
repaired/reference,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition1,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition2,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition3,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/absolute,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,joint,removal,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/present,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-21,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996
oracle-boundary/reference,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition1,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition2,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition3,ewr-21,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/absolute,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition2,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,joint,swap,0.0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,joint,swap,0.0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-21,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-21,joint,swap,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-21,joint,swap,0.5,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-21,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-21,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-21,joint,shuffle,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-21,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-21,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition2,ewr-21,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-21,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-21,joint,shuffle,0.0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-21,joint,shuffle,0.0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-21,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
