kind,model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95
acoustic,reference,joint,swap,0.75,0.5833333333333334,0.9166666666666666,0.75,0.5833333333333334,0.9166666666666666,2.705679931488042,0.9025469641719882,4.508812898804096,0.49950098000000026,0.16650098000000013,0.8325009800000004
acoustic,reference,matched,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
acoustic,reference,timbre,intact,0.75,0.5833333333333334,0.9166666666666666,0.75,0.5833333333333334,0.9166666666666666,2.705679931488042,0.9025469641719882,4.508812898804096,0.49950098000000026,0.16650098000000013,0.8325009800000004
acoustic,retrieval_absolute,duration,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
acoustic,retrieval_absolute,joint,ambiguous,0.2916666666666667,0.1875,0.3958333333333333,0.0,0.0,0.0,2.5615818511507857,1.6154567061191394,3.596557582810422,0.7489669270833335,0.6449369791666667,0.8579447916666668
acoustic,retrieval_absolute,joint,intact,0.5416666666666666,0.3541666666666667,0.7291666666666666,0.5,0.2916666666666667,0.7083333333333334,2.2155337469938003,1.166256667789886,3.3754631639671873,0.49959192708333305,0.30254114583333336,0.7015906249999992
acoustic,retrieval_absolute,joint,removal,0.125,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,3.1173617768352124,2.286237599965266,3.982042424526602,0.9175671874999999,0.8631401041666669,0.9769421874999994
acoustic,retrieval_absolute,joint,reset,0.125,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,3.1173617768352124,2.286237599965266,3.982042424526602,0.9175671874999999,0.8631401041666669,0.9769421874999994
acoustic,retrieval_absolute,joint,shuffle,0.5416666666666666,0.3541666666666667,0.7291666666666666,0.5,0.2916666666666667,0.7083333333333334,2.2155337469938003,1.166256667789886,3.3754631639671873,0.49959192708333305,0.30254114583333336,0.7015906249999992
acoustic,retrieval_absolute,joint,swap,0.5416666666666666,0.3541666666666667,0.7291666666666666,0.5,0.2916666666666667,0.7083333333333334,2.2155337469938003,1.166256667789886,3.3754631639671873,0.49959192708333305,0.30254114583333336,0.7015906249999992
acoustic,retrieval_absolute,matched,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
acoustic,retrieval_absolute,timbre,intact,0.5416666666666666,0.3541666666666667,0.7291666666666666,0.5,0.2916666666666667,0.7083333333333334,2.2155337469938003,1.166256667789886,3.3754631639671873,0.49959192708333305,0.30254114583333336,0.7015906249999992
acoustic,transition,duration,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
acoustic,transition,joint,ambiguous,0.2916666666666667,0.1875,0.3958333333333333,0.0,0.0,0.0,2.5615818511507857,1.6154567061191394,3.596557582810422,0.7489669270833335,0.6449369791666667,0.8579447916666668
acoustic,transition,joint,intact,0.5416666666666666,0.3541666666666667,0.7291666666666666,0.5,0.2916666666666667,0.7083333333333334,2.2155337469938003,1.166256667789886,3.3754631639671873,0.49959192708333305,0.30254114583333336,0.7015906249999992
acoustic,transition,joint,removal,0.125,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,3.1173617768352124,2.286237599965266,3.982042424526602,0.9175671874999999,0.8631401041666669,0.9769421874999994
acoustic,transition,joint,reset,0.125,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,3.1173617768352124,2.286237599965266,3.982042424526602,0.9175671874999999,0.8631401041666669,0.9769421874999994
acoustic,transition,joint,shuffle,0.5416666666666666,0.3541666666666667,0.7291666666666666,0.5,0.2916666666666667,0.7083333333333334,2.2155337469938003,1.166256667789886,3.3754631639671873,0.49959192708333305,0.30254114583333336,0.7015906249999992
acoustic,transition,joint,swap,0.5416666666666666,0.3541666666666667,0.7291666666666666,0.5,0.2916666666666667,0.7083333333333334,2.2155337469938003,1.166256667789886,3.3754631639671873,0.49959192708333305,0.30254114583333336,0.7015906249999992
