model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95
fixed/transition1,joint,reset,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,1.9429687038491221,8.497590996148688,1.1166722534375002,0.8435940425,1.420969214375
fixed/transition1,joint,shuffle,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,1.9429687038491221,8.497590996148688,1.1166722534375002,0.8435940425,1.420969214375
fixed/transition1,joint,swap,0.125,0.0,0.3125,0.0,0.0,0.0,6.175403707887094,2.7607793709089035,9.590028044865281,1.233656714375,0.8748127925,1.6158288471874998
fixed/transition1,legato,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,8.497590996148688,5.220279849998906,10.819778284410283,1.5245535430333474,1.165772138893496,1.8209599649083474
fixed/transition2,detached,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,duration,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,joint,ambiguous,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,joint,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,joint,shuffle,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,joint,swap,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition2,legato,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,detached,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,duration,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,joint,ambiguous,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,joint,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,joint,shuffle,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,joint,swap,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
fixed/transition3,legato,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/absolute,detached,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,duration,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,0.69410764165507,0.6941076416550698,0.69410764165507,0.50000048,0.50000048,0.50000048
oracle-boundary/absolute,joint,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/absolute,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/absolute,joint,shuffle,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,joint,swap,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,legato,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/present,detached,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/present,duration,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/present,joint,ambiguous,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/present,joint,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/present,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/present,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/present,joint,shuffle,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
oracle-boundary/present,joint,swap,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
