model,group,cell,condition,accuracy,paired_success,log_loss,brier
repaired_transition1,for-22,timbre,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
repaired_transition2,for-22,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-22,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-22,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
old_recency,for-22,duration,intact,0.0,0.0,6.907755278982137,1.90245
old_reference,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-22,duration,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
old_transition2,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-22,duration,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_recency,for-22,duration,intact,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-22,duration,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
repaired_transition2,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-22,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-22,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-22,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-22,joint,intact,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-22,joint,intact,0.0,0.0,10.819778284410283,1.9980009799999998
old_transition1,for-22,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-22,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-22,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-22,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-22,joint,intact,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_recency,for-22,joint,intact,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-22,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-22,joint,intact,0.5,0.0,0.6941076416550698,0.5000004800000002
repaired_transition2,for-22,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-22,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-22,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-22,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-22,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-22,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_transition1,for-22,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-22,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-22,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-22,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_present,for-22,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_recency,for-22,joint,reset,0.0,0.0,2.1223490426911127,1.0444812499999996
repaired_reference,for-22,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_transition1,for-22,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_transition2,for-22,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_transition3,for-22,joint,reset,0.0,0.0,2.0802818946775288,1.0621252925000002
old_absolute,for-22,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-22,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-22,joint,removal,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-22,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_transition1,for-22,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-22,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-22,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-22,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_present,for-22,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_recency,for-22,joint,removal,0.0,0.0,2.1223490426911127,1.0444812499999996
repaired_reference,for-22,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_transition1,for-22,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_transition2,for-22,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_transition3,for-22,joint,removal,0.0,0.0,2.0802818946775288,1.0621252925000002
old_absolute,for-22,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-22,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-22,joint,swap,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-22,joint,swap,0.0,0.0,10.819778284410283,1.9980009799999998
old_transition1,for-22,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-22,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-22,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-22,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-22,joint,swap,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_recency,for-22,joint,swap,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-22,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-22,joint,swap,0.5,0.0,0.6941076416550698,0.5000004800000002
repaired_transition2,for-22,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-22,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-22,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-22,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-22,joint,shuffle,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-22,joint,shuffle,0.0,0.0,10.819778284410283,1.9980009799999998
old_transition1,for-22,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-22,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-22,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-22,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-22,joint,shuffle,0.0,0.0,2.0802818946775288,1.0621252925000002
repaired_recency,for-22,joint,shuffle,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired_reference,for-22,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-22,joint,shuffle,0.5,0.0,0.6941076416550698,0.5000004800000002
repaired_transition2,for-22,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-22,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-22,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-22,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-22,joint,ambiguous,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-22,joint,ambiguous,0.0,0.0,10.819778284410283,1.4990004799999999
old_transition1,for-22,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-22,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-22,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-22,joint,ambiguous,0.5,0.0,0.6941076416550698,0.50000048
repaired_present,for-22,joint,ambiguous,0.0,0.0,2.0802818946775288,1.0621252925
repaired_recency,for-22,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245
repaired_reference,for-22,joint,ambiguous,0.5,0.0,0.6941076416550698,0.50000048
repaired_transition1,for-22,joint,ambiguous,0.5,0.0,0.6941076416550698,0.50000048
repaired_transition2,for-22,joint,ambiguous,0.5,0.0,0.6941076416550698,0.50000048
repaired_transition3,for-22,joint,ambiguous,0.5,0.0,0.6941076416550698,0.50000048
old_absolute,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-23,matched,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,matched,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
old_reference,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-23,matched,intact,0.5,0.0,0.69410764165507,0.50000048
old_transition2,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-23,matched,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,matched,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired_reference,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-23,matched,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-23,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-23,timbre,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_present,for-23,timbre,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,timbre,intact,0.0,0.0,6.907755278982137,1.90245
old_reference,for-23,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-23,timbre,intact,0.0,0.0,10.819778284410283,1.99800098
old_transition2,for-23,timbre,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition3,for-23,timbre,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_absolute,for-23,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-23,timbre,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,timbre,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired_reference,for-23,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-23,timbre,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-23,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-23,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-23,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,duration,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
old_reference,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-23,duration,intact,0.5,0.0,0.69410764165507,0.50000048
old_transition2,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-23,duration,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,duration,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired_reference,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-23,duration,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-23,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-23,joint,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_present,for-23,joint,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,joint,intact,0.0,0.0,6.907755278982137,1.90245
old_reference,for-23,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-23,joint,intact,0.0,0.0,10.819778284410283,1.99800098
old_transition2,for-23,joint,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition3,for-23,joint,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_absolute,for-23,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-23,joint,intact,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,joint,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired_reference,for-23,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-23,joint,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-23,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-23,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
old_present,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,joint,reset,0.5,0.0,1.0293194621721604,0.5694812499999999
old_reference,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition1,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition2,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition3,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_absolute,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_present,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,joint,reset,0.5,0.0,1.0293194621721604,0.5694812499999999
repaired_reference,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_transition1,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_transition2,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_transition3,for-23,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999
old_absolute,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
old_present,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,joint,removal,0.0,0.0,6.907755278982137,1.90245
old_reference,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition1,for-23,joint,removal,0.0,0.0,10.819778284410283,1.99800098
old_transition2,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition3,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_absolute,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_present,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999
repaired_reference,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_transition1,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_transition2,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_transition3,for-23,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999
old_absolute,for-23,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
old_present,for-23,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,joint,swap,0.0,0.0,6.907755278982137,1.90245
old_reference,for-23,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-23,joint,swap,0.0,0.0,10.819778284410283,1.99800098
old_transition2,for-23,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition3,for-23,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_absolute,for-23,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-23,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired_reference,for-23,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-23,joint,swap,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-23,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-23,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-23,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
old_present,for-23,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,joint,shuffle,0.0,0.0,6.907755278982137,1.90245
old_reference,for-23,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-23,joint,shuffle,0.0,0.0,10.819778284410283,1.99800098
old_transition2,for-23,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition3,for-23,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_absolute,for-23,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-23,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,joint,shuffle,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-23,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-23,joint,shuffle,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-23,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-23,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-23,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
old_present,for-23,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
old_recency,for-23,joint,ambiguous,0.0,0.0,6.907755278982137,1.90245
old_reference,for-23,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
old_transition1,for-23,joint,ambiguous,0.0,0.0,10.819778284410283,1.99800098
old_transition2,for-23,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
old_transition3,for-23,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_absolute,for-23,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
repaired_present,for-23,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999
repaired_recency,for-23,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245
repaired_reference,for-23,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
repaired_transition1,for-23,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-23,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
repaired_transition3,for-23,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
old_absolute,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-24,matched,intact,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,matched,intact,0.0,0.0,6.907755278982137,1.90245
old_reference,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-24,matched,intact,0.5,0.0,0.69410764165507,0.50000048
old_transition2,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-24,matched,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired_recency,for-24,matched,intact,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-24,matched,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-24,matched,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-24,timbre,intact,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,timbre,intact,0.0,0.0,6.907755278982137,1.90245
old_reference,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-24,timbre,intact,0.5,0.0,0.69410764165507,0.50000048
old_transition2,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-24,timbre,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired_recency,for-24,timbre,intact,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-24,timbre,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-24,timbre,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-24,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,duration,intact,0.0,0.0,6.907755278982137,1.90245
old_reference,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-24,duration,intact,0.5,0.0,0.69410764165507,0.50000048
old_transition2,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-24,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired_recency,for-24,duration,intact,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-24,duration,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-24,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-24,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,joint,intact,0.0,0.0,6.907755278982137,1.90245
old_reference,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-24,joint,intact,0.5,0.0,0.69410764165507,0.50000048
old_transition2,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-24,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired_recency,for-24,joint,intact,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-24,joint,intact,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-24,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_transition1,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired_present,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired_recency,for-24,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
repaired_reference,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired_transition1,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired_transition2,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired_transition3,for-24,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
old_absolute,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_present,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,joint,removal,0.0,0.0,6.907755278982137,1.2819812499999999
old_reference,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_transition1,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_transition2,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_transition3,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired_absolute,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired_present,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired_recency,for-24,joint,removal,0.0,0.0,6.907755278982137,1.2819812499999999
repaired_reference,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired_transition1,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired_transition2,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired_transition3,for-24,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
old_absolute,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-24,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,joint,swap,0.0,0.0,6.907755278982137,1.90245
old_reference,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition1,for-24,joint,swap,0.5,0.0,0.69410764165507,0.50000048
old_transition2,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_transition3,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_absolute,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_present,for-24,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
repaired_recency,for-24,joint,swap,0.0,0.0,6.907755278982137,1.90245
repaired_reference,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition1,for-24,joint,swap,0.5,0.0,0.69410764165507,0.50000048
repaired_transition2,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired_transition3,for-24,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_absolute,for-24,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
old_present,for-24,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
old_recency,for-24,joint,shuffle,1.0,1.0,0.05024121643674679,0.0024500000000000632
