model,group,cell,condition,variant,accuracy,log_loss,brier
repaired/present,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
repaired/recency,ewr-09,joint,ambiguous,0,1.0,3.4789982477094417,0.95245
repaired/reference,ewr-09,joint,ambiguous,0,1.0,0.6941077270341909,0.5000005652152646
repaired/transition1,ewr-09,joint,ambiguous,0,1.0,0.6941077046436535,0.5000005428676997
repaired/transition2,ewr-09,joint,ambiguous,0,1.0,0.6941077046436535,0.5000005428676997
repaired/transition3,ewr-09,joint,ambiguous,0,1.0,0.6941077046436535,0.5000005428676997
streaming/absolute,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
streaming/present,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
streaming/recency,ewr-09,joint,ambiguous,0,0.0,2.1223490426911127,1.04448125
streaming/reference,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
streaming/transition1,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
streaming/transition2,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
streaming/transition3,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/absolute,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/present,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/recency,ewr-09,joint,ambiguous,0,0.0,2.1223490426911127,1.04448125
fixed/reference,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/transition1,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/transition2,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/transition3,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
oracle-boundary/absolute,ewr-09,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/present,ewr-09,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
oracle-boundary/recency,ewr-09,joint,ambiguous,0,1.0,3.4789982477094417,0.95245
oracle-boundary/reference,ewr-09,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/transition1,ewr-09,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/transition2,ewr-09,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/transition3,ewr-09,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
repaired/absolute,ewr-09,joint,ambiguous,1,0.0,0.6941077046436535,0.5000005428676997
repaired/present,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
repaired/recency,ewr-09,joint,ambiguous,1,0.0,3.4789982477094417,0.95245
repaired/reference,ewr-09,joint,ambiguous,1,0.0,0.6941077270341909,0.5000005652152646
repaired/transition1,ewr-09,joint,ambiguous,1,0.0,0.6941077046436535,0.5000005428676997
repaired/transition2,ewr-09,joint,ambiguous,1,0.0,0.6941077046436535,0.5000005428676997
repaired/transition3,ewr-09,joint,ambiguous,1,0.0,0.6941077046436535,0.5000005428676997
streaming/absolute,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/present,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/recency,ewr-09,joint,ambiguous,1,0.0,2.1223490426911127,1.04448125
streaming/reference,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/transition1,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/transition2,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/transition3,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/absolute,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/present,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/recency,ewr-09,joint,ambiguous,1,0.0,2.1223490426911127,1.04448125
fixed/reference,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/transition1,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/transition2,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/transition3,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
oracle-boundary/absolute,ewr-09,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/present,ewr-09,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
oracle-boundary/recency,ewr-09,joint,ambiguous,1,0.0,3.4789982477094417,0.95245
oracle-boundary/reference,ewr-09,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/transition1,ewr-09,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/transition2,ewr-09,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/transition3,ewr-09,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
repaired/absolute,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/present,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition1,ewr-10,detached,intact,0,0.0,0.695547751316613,0.5014392051696488
repaired/transition2,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition3,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/present,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/transition1,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/transition2,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/transition3,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
fixed/absolute,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,detached,intact,0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-10,detached,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,detached,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-10,detached,intact,1,0.0,0.6955477513166132,0.5014392051696488
repaired/transition2,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/present,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/transition1,ewr-10,detached,intact,1,0.0,0.8174734185919427,0.6226707888385428
streaming/transition2,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/transition3,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
fixed/absolute,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,detached,intact,1,0.0,6.907755278981546,1.9024499999999978
fixed/reference,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,detached,intact,1,0.0,10.819778284379225,1.9980009799999978
fixed/transition2,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,ewr-10,detached,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,detached,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/absolute,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/present,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition1,ewr-10,legato,intact,0,1.0,0.6886629728610841,0.49456107776449265
repaired/transition2,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition3,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/present,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/transition1,ewr-10,legato,intact,0,1.0,0.6912232142630385,0.4971188256660444
streaming/transition2,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/transition3,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
fixed/absolute,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,legato,intact,0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,legato,intact,0,0.0,10.819778284410283,1.4990040461533667
fixed/transition2,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-10,legato,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,legato,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-10,legato,intact,1,1.0,0.690056192352842,0.49595293439915933
repaired/transition2,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/present,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/transition1,ewr-10,legato,intact,1,1.0,0.6918202075998312,0.4977152433591585
streaming/transition2,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/transition3,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
fixed/absolute,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,legato,intact,1,0.0,6.907755278982137,1.90245
fixed/reference,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,legato,intact,1,0.0,10.819778284410214,1.4990040461533667
fixed/transition2,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,ewr-10,legato,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,legato,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/absolute,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/present,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition1,ewr-10,duration,intact,0,1.0,0.6936013500844505,0.49949467438953965
repaired/transition2,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition3,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,duration,intact,0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,duration,intact,0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-10,duration,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,duration,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-10,duration,intact,1,1.0,0.6936013500844505,0.49949467438953965
repaired/transition2,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,duration,intact,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,duration,intact,1,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,ewr-10,duration,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,duration,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/absolute,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/present,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition1,ewr-10,joint,intact,0,1.0,0.6936013500844505,0.49949467438953965
repaired/transition2,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition3,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,intact,0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,intact,0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-10,joint,intact,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,joint,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-10,joint,intact,1,1.0,0.6936013500844505,0.49949467438953965
repaired/transition2,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,intact,1,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,intact,1,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,ewr-10,joint,intact,1,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,joint,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/absolute,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
repaired/present,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,reset,0,0.0,6.907755278982137,1.2819812499999999
repaired/reference,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
repaired/transition1,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
repaired/transition2,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
repaired/transition3,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/absolute,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,reset,0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,reset,0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,reset,0,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,ewr-10,joint,reset,0,0.0,10.819778284410283,1.3118752925
repaired/absolute,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
repaired/present,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,reset,1,0.0,6.907755278982137,1.2819812499999999
repaired/reference,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
repaired/transition1,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
repaired/transition2,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
repaired/transition3,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/absolute,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,reset,1,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,reset,1,0.0,6.907755278982137,1.2819812499999999
