model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95
fixed/present,joint,reset,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/present,joint,shuffle,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/present,joint,swap,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/present,legato,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/recency,detached,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,5.2756871325762855,3.643618986170435,6.608667389213948,1.5361804687499996,1.18809453125,1.8248914062499997
fixed/recency,duration,intact,0.0,0.0,0.0,0.0,0.0,0.0,4.74582570182238,3.1820719041989998,6.309579499445759,1.3422839843749999,1.1277917968749998,1.592215625
fixed/recency,joint,ambiguous,0.0625,0.0,0.1875,0.0,0.0,0.0,4.378423463271756,2.5838961246626218,6.17295080188089,1.2589734375,0.98510625,1.5510242187499999
fixed/recency,joint,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,4.378423463271756,2.5838961246626218,6.17295080188089,1.2589734375,0.9851062499999997,1.5510242187499999
fixed/recency,joint,removal,0.0625,0.0,0.1875,0.0,0.0,0.0,4.378423463271756,2.5838961246626218,6.17295080188089,1.3365320312499998,1.0147937499999997,1.6582703125
fixed/recency,joint,reset,0.0625,0.0,0.1875,0.0,0.0,0.0,4.378423463271756,2.5838961246626218,6.17295080188089,1.1814148437499998,0.9554187499999998,1.42559453125
fixed/recency,joint,shuffle,0.0625,0.0,0.1875,0.0,0.0,0.0,4.378423463271756,2.5838961246626218,6.17295080188089,1.2589734375,0.9851062499999997,1.5510242187499999
fixed/recency,joint,swap,0.0625,0.0,0.1875,0.0,0.0,0.0,4.378423463271756,2.5838961246626218,6.17295080188089,1.2589734375,0.9851062499999997,1.5510242187499999
fixed/recency,legato,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,5.574775022344512,3.780247683735378,6.907755278982137,1.6285828125,1.2474695312499997,1.90245
fixed/reference,detached,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,duration,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,joint,ambiguous,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,joint,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,joint,removal,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,joint,reset,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,joint,shuffle,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,joint,swap,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/reference,legato,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.07378939796875,0.8435940424999999,1.31564885890625
fixed/transition1,detached,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,7.95137247178845,5.082966659166616,10.273559760051986,1.4757962770237003,1.1517095265736488,1.7412224832595262
fixed/transition1,duration,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition1,joint,ambiguous,0.0625,0.0,0.1875,0.0,0.0,0.0,6.3127168987155,3.0354057525657163,9.590028044865281,1.2103285034375,0.9684690425,1.4755161753125
fixed/transition1,joint,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,6.3127168987155,3.0354057525657163,9.590028044865281,1.2103285034375,0.9684690425,1.4755161753125001
fixed/transition1,joint,removal,0.0625,0.0,0.1875,0.0,0.0,0.0,6.3127168987155,3.0354057525657163,9.590028044865281,1.2103285034375,0.9684690425,1.4755161753125001
fixed/transition1,joint,reset,0.0625,0.0,0.1875,0.0,0.0,0.0,6.3127168987155,3.0354057525657163,9.590028044865281,1.2103285034375,0.9684690425,1.4755161753125001
fixed/transition1,joint,shuffle,0.0625,0.0,0.1875,0.0,0.0,0.0,6.3127168987155,3.0354057525657163,9.590028044865281,1.2103285034375,0.9684690425,1.4755161753125001
fixed/transition1,joint,swap,0.0625,0.0,0.1875,0.0,0.0,0.0,6.3127168987155,3.0354057525657163,9.590028044865281,1.2103285034375,0.9684690425,1.4755161753125001
fixed/transition1,legato,intact,0.0625,0.0,0.1875,0.0,0.0,0.0,8.497590996148684,5.220279849998905,10.81977828441028,1.4581969702748712,1.137321987582671,1.7301977986150798
fixed/transition2,detached,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,duration,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,joint,ambiguous,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,joint,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,joint,removal,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,joint,reset,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,joint,shuffle,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,joint,swap,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition2,legato,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,detached,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,duration,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,joint,ambiguous,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,joint,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,joint,removal,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,joint,reset,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,joint,shuffle,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,joint,swap,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
fixed/transition3,legato,intact,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
oracle-boundary/absolute,detached,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,duration,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,0.69410764165507,0.6941076416550698,0.69410764165507,0.50000048,0.50000048,0.50000048
oracle-boundary/absolute,joint,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,joint,removal,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
oracle-boundary/absolute,joint,reset,0.125,0.0,0.3125,0.0,0.0,0.0,5.0829666591704985,2.4861529892520906,8.497590996148688,1.0309065425,0.8123752925,1.2182190425
oracle-boundary/absolute,joint,shuffle,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
oracle-boundary/absolute,joint,swap,1.0,1.0,1.0,1.0,1.0,1.0,0.0009804805139615315,0.0009804805139615315,0.0009804805139615315,9.800000000392828e-07,9.800000000392828e-07,9.800000000392828e-07
