front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
streaming,ewr-09,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.2727272727272727,1.0,9.010802421656992,0.45454545454545453,0.009636363636363636,0.012204545454545456,0.112625,0.104
fixed,ewr-09,joint,swap,0,11,14,9,1,0.07142857142857142,0.09090909090909091,0.08,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.8181818181818182,4.218843593445273,0.0,0.017625000000000002,0.02172222222222222,0.00125,0.0
oracle-boundary,ewr-09,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003666194718451007,0.0,0.0,0.0,0.054,0.054
repaired,ewr-09,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00027040685299835457,0.0,0.009636363636363636,0.012204545454545456,0.112625,0.1
streaming,ewr-09,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.2727272727272727,1.0,11.14970157991622,0.45454545454545453,0.009636363636363636,0.012204545454545456,0.112625,0.1
fixed,ewr-09,joint,swap,1,11,15,9,1,0.06666666666666667,0.09090909090909091,0.07692307692307693,5,2,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.8181818181818182,4.21966967679571,0.0,0.017625000000000002,0.02172222222222222,0.00125,0.0
oracle-boundary,ewr-09,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003666194718451007,0.0,0.0,0.0,0.054,0.054
repaired,ewr-09,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00029244666829834773,0.0,0.009636363636363636,0.012204545454545456,0.112625,0.104
streaming,ewr-09,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.2727272727272727,1.0,9.007836158485581,0.45454545454545453,0.009636363636363636,0.012204545454545456,0.112625,0.104
fixed,ewr-09,joint,shuffle,0,11,14,9,1,0.07142857142857142,0.09090909090909091,0.08,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.8181818181818182,3.4326590284844887,0.09090909090909091,0.017625000000000002,0.02172222222222222,0.00125,0.0
oracle-boundary,ewr-09,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003666194718451007,0.0,0.0,0.0,0.054,0.054
repaired,ewr-09,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002863162946040922,0.0,0.009636363636363636,0.012204545454545456,0.112625,0.1
streaming,ewr-09,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.2727272727272727,1.0,11.14673531674481,0.45454545454545453,0.009636363636363636,0.012204545454545456,0.112625,0.1
fixed,ewr-09,joint,shuffle,1,11,15,9,1,0.06666666666666667,0.09090909090909091,0.07692307692307693,5,2,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.8181818181818182,3.433485111834926,0.09090909090909091,0.017625000000000002,0.02172222222222222,0.00125,0.0
oracle-boundary,ewr-09,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003666194718451007,0.0,0.0,0.0,0.054,0.054
repaired,ewr-09,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002807403822254851,0.0,0.009636363636363636,0.012204545454545456,0.112625,0.1
streaming,ewr-09,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.2727272727272727,1.0,10.554989965484996,0.5454545454545454,0.009636363636363636,0.012204545454545456,0.112625,0.1
fixed,ewr-09,joint,ambiguous,0,11,15,9,1,0.06666666666666667,0.09090909090909091,0.07692307692307693,5,2,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.8181818181818182,4.219636665359038,0.0,0.017625000000000002,0.02172222222222222,0.00125,0.0
oracle-boundary,ewr-09,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003504327888098725,0.0,0.0,0.0,0.054,0.054
repaired,ewr-09,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002807403822254851,0.0,0.009636363636363636,0.012204545454545456,0.112625,0.1
streaming,ewr-09,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.2727272727272727,1.0,10.554989965484996,0.5454545454545454,0.009636363636363636,0.012204545454545456,0.112625,0.1
fixed,ewr-09,joint,ambiguous,1,11,15,9,1,0.06666666666666667,0.09090909090909091,0.07692307692307693,5,2,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.8181818181818182,4.219636665359038,0.0,0.017625000000000002,0.02172222222222222,0.00125,0.0
oracle-boundary,ewr-09,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003504327888098725,0.0,0.0,0.0,0.054,0.054
repaired,ewr-10,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00037408845305558265,0.0,0.005886363636363637,0.0038352272727272723,0.0820625,0.076
streaming,ewr-10,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0471345189741646,0.0,0.005886363636363637,0.0038352272727272723,0.0820625,0.076
fixed,ewr-10,detached,intact,0,11,12,8,4,0.3333333333333333,0.36363636363636365,0.34782608695652173,2,1,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.002882659418262712,0.0,0.0164375,0.016,0.007375,0.0
oracle-boundary,ewr-10,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.009738796669118215,0.0,0.0,0.0,0.0516875,0.0516875
repaired,ewr-10,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003255729181980239,0.0,0.005886363636363637,0.0040852272727272725,0.0820625,0.076
streaming,ewr-10,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.04628633752129248,0.0,0.005886363636363637,0.0040852272727272725,0.0820625,0.076
fixed,ewr-10,detached,intact,1,11,14,8,4,0.2857142857142857,0.36363636363636365,0.32,4,2,0.36363636363636365,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.004270106044662825,0.0,0.0164375,0.016,0.007375,0.0
oracle-boundary,ewr-10,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.009738796669118215,0.0,0.0,0.0,0.0516875,0.0516875
repaired,ewr-10,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00039427544483462316,0.0,0.010647727272727274,0.0099375,0.1134375,0.104
streaming,ewr-10,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.563583044734831,0.0,0.010647727272727274,0.0099375,0.1134375,0.104
fixed,ewr-10,legato,intact,0,11,16,8,4,0.25,0.36363636363636365,0.2962962962962963,4,2,0.36363636363636365,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.0025344562550716487,0.0,0.0164375,0.016,0.007375,0.0
oracle-boundary,ewr-10,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00038151857935017375,0.0,0.0,0.0,0.0516875,0.0516875
repaired,ewr-10,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003867812218442427,0.0,0.01028409090909091,0.010607954545454545,0.1134375,0.104
streaming,ewr-10,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,3.5585605670022846,0.0,0.01028409090909091,0.010607954545454545,0.1134375,0.104
fixed,ewr-10,legato,intact,1,11,16,8,4,0.25,0.36363636363636365,0.2962962962962963,4,2,0.36363636363636365,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.0024284682031029403,0.0,0.0164375,0.016,0.007375,0.0
oracle-boundary,ewr-10,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00038151857935017375,0.0,0.0,0.0,0.0516875,0.0516875
repaired,ewr-10,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031866245708034313,0.0,0.0105625,0.011079545454545455,0.111875,0.1
streaming,ewr-10,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.5962662698518773,0.0,0.0105625,0.011079545454545455,0.111875,0.1
fixed,ewr-10,duration,intact,0,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02206674396207875,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00033059597925877426,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
streaming,ewr-10,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.596268536531618,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
fixed,ewr-10,duration,intact,1,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02209208674359986,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031866245708034313,0.0,0.0105625,0.011079545454545455,0.111875,0.1
streaming,ewr-10,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.5962662698518773,0.0,0.0105625,0.011079545454545455,0.111875,0.1
fixed,ewr-10,joint,intact,0,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02206674396207875,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00033059597925877426,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
streaming,ewr-10,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.596268536531618,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
fixed,ewr-10,joint,intact,1,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02209208674359986,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003238035669645238,0.0,0.0098125,0.010541666666666666,0.0948125,0.08
streaming,ewr-10,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.329272778137252,0.0,0.0098125,0.010541666666666666,0.0948125,0.08
fixed,ewr-10,joint,reset,0,3,4,2,0,0.0,0.0,0.0,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.005534717011931534,0.0,0.01553125,0.02340625,-0.013625,0.0
oracle-boundary,ewr-10,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00037839544429256006,0.0,0.0,0.0,0.050375,0.050375
repaired,ewr-10,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003238035669645238,0.0,0.0098125,0.010541666666666666,0.0948125,0.08
streaming,ewr-10,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.329272778137252,0.0,0.0098125,0.010541666666666666,0.0948125,0.08
fixed,ewr-10,joint,reset,1,3,4,2,0,0.0,0.0,0.0,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.005534717011931534,0.0,0.01553125,0.02340625,-0.013625,0.0
oracle-boundary,ewr-10,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00037839544429256006,0.0,0.0,0.0,0.050375,0.050375
repaired,ewr-10,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003618432851912385,0.0,0.009756944444444443,0.010472222222222223,0.098125,0.088
streaming,ewr-10,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.7777777777777778,1.0,4.294649027114158,0.0,0.009756944444444443,0.010472222222222223,0.098125,0.088
fixed,ewr-10,joint,removal,0,9,11,6,0,0.0,0.0,0.0,2,0,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.02935021110457973,0.0,0.015114583333333334,0.025114583333333333,-0.011125,0.0
oracle-boundary,ewr-10,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0004194059425254674,0.0,0.0,0.0,0.052875,0.052875
repaired,ewr-10,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003618432851912385,0.0,0.009756944444444443,0.010472222222222223,0.098125,0.088
streaming,ewr-10,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.7777777777777778,1.0,4.294649027114158,0.0,0.009756944444444443,0.010472222222222223,0.098125,0.088
fixed,ewr-10,joint,removal,1,9,11,6,0,0.0,0.0,0.0,2,0,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.02935021110457973,0.0,0.015114583333333334,0.025114583333333333,-0.011125,0.0
oracle-boundary,ewr-10,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0004194059425254674,0.0,0.0,0.0,0.052875,0.052875
repaired,ewr-10,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00033059597925877426,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
streaming,ewr-10,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.596268536531618,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
fixed,ewr-10,joint,swap,0,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02209208674359986,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031866245708034313,0.0,0.0105625,0.011079545454545455,0.111875,0.1
streaming,ewr-10,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.5962662698518773,0.0,0.0105625,0.011079545454545455,0.111875,0.1
fixed,ewr-10,joint,swap,1,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02206674396207875,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003171215986984454,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
streaming,ewr-10,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.5949799608475175,0.0,0.010562499999999999,0.011079545454545453,0.111875,0.104
fixed,ewr-10,joint,shuffle,0,11,15,8,1,0.06666666666666667,0.09090909090909091,0.07692307692307693,5,2,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.7272727272727273,0.05902569002975899,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00030518807652001425,0.0,0.0105625,0.011079545454545455,0.111875,0.1
streaming,ewr-10,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,3.596795607995867,0.0,0.0105625,0.011079545454545455,0.111875,0.1
fixed,ewr-10,joint,shuffle,1,11,15,8,1,0.06666666666666667,0.09090909090909091,0.07692307692307693,5,2,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.7272727272727273,0.05900034724823788,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00036951084410364774,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031979423068334063,0.0,0.011289772727272726,0.01180681818181818,0.111875,0.1
streaming,ewr-10,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,5.302230814070836,0.0,0.011289772727272726,0.01180681818181818,0.111875,0.1
fixed,ewr-10,joint,ambiguous,0,11,14,8,1,0.07142857142857142,0.09090909090909091,0.08,3,1,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.02209358204949452,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003694267005680339,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-10,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031979423068334063,0.0,0.011289772727272726,0.01180681818181818,0.111875,0.1
streaming,ewr-10,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,5.302230814070836,0.0,0.011289772727272726,0.01180681818181818,0.111875,0.1
fixed,ewr-10,joint,ambiguous,1,11,14,8,1,0.07142857142857142,0.09090909090909091,0.08,3,1,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.02209358204949452,0.0,0.0178828125,0.0208828125,-0.00025,0.0
oracle-boundary,ewr-10,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003694267005680339,0.0,0.0,0.0,0.06375,0.06375
repaired,ewr-11,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0012539467121415787,0.0,0.004085227272727273,0.003085227272727273,0.111375,0.104
streaming,ewr-11,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.014216383646091528,0.0,0.004085227272727273,0.003085227272727273,0.111375,0.104
fixed,ewr-11,detached,intact,0,11,17,8,4,0.23529411764705882,0.36363636363636365,0.2857142857142857,6,2,0.5454545454545454,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.002611379111436385,0.0,0.01559375,0.0165625,0.005875,0.0
oracle-boundary,ewr-11,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005963836661235627,0.0,0.0,0.0,0.0509375,0.0509375
repaired,ewr-11,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0011076425196728094,0.0,0.004085227272727273,0.003448863636363636,0.111375,0.104
streaming,ewr-11,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.011599185523893012,0.0,0.004085227272727273,0.003448863636363636,0.111375,0.104
fixed,ewr-11,detached,intact,1,11,17,8,4,0.23529411764705882,0.36363636363636365,0.2857142857142857,4,1,0.36363636363636365,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.0027787538689159064,0.0,0.01559375,0.0165625,0.005875,0.0
oracle-boundary,ewr-11,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005963836661235627,0.0,0.0,0.0,0.0509375,0.0509375
repaired,ewr-11,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0011494138795788574,0.0,0.00622159090909091,0.007403409090909091,0.1149375,0.104
streaming,ewr-11,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.10254442358551975,0.0,0.00622159090909091,0.007403409090909091,0.1149375,0.104
fixed,ewr-11,legato,intact,0,11,18,8,4,0.2222222222222222,0.36363636363636365,0.27586206896551724,8,3,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.0009887013764440233,0.0,0.01559375,0.0165625,0.005875,0.0
oracle-boundary,ewr-11,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0011402183986759114,0.0,0.0,0.0,0.0509375,0.0509375
repaired,ewr-11,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001159948231320969,0.0,0.005857954545454546,0.007403409090909091,0.1149375,0.1
streaming,ewr-11,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.09056633518012026,0.0,0.005857954545454546,0.007403409090909091,0.1149375,0.1
fixed,ewr-11,legato,intact,1,11,18,8,4,0.2222222222222222,0.36363636363636365,0.27586206896551724,8,3,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.001183581150661528,0.0,0.01559375,0.0165625,0.005875,0.0
oracle-boundary,ewr-11,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0011402183986759114,0.0,0.0,0.0,0.0509375,0.0509375
repaired,ewr-11,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0012995619413464449,0.0,0.004261363636363636,0.005272727272727273,0.111125,0.1
streaming,ewr-11,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.03278135284104264,0.0,0.004261363636363636,0.005272727272727273,0.111125,0.1
fixed,ewr-11,duration,intact,0,11,17,8,1,0.058823529411764705,0.09090909090909091,0.07142857142857142,8,3,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.022487893243725576,0.0,0.017718750000000002,0.022078125,-0.00175,0.0
oracle-boundary,ewr-11,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0011014876725380677,0.0,0.0,0.0,0.06225,0.06225
repaired,ewr-11,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0012936020865194177,0.0,0.004318181818181818,0.005693181818181819,0.111125,0.096
streaming,ewr-11,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.028982233801384052,0.0,0.004318181818181818,0.005693181818181819,0.111125,0.096
fixed,ewr-11,duration,intact,1,11,17,8,1,0.058823529411764705,0.09090909090909091,0.07142857142857142,8,3,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.02249619904765332,0.0,0.017718750000000002,0.022078125,-0.00175,0.0
oracle-boundary,ewr-11,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0011014876725380677,0.0,0.0,0.0,0.06225,0.06225
repaired,ewr-11,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0028236228712094787,0.0,0.005670454545454545,0.006681818181818181,0.111125,0.1
streaming,ewr-11,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.06831195633212127,0.0,0.005670454545454545,0.006681818181818181,0.111125,0.1
fixed,ewr-11,joint,intact,0,11,16,8,1,0.0625,0.09090909090909091,0.07407407407407407,7,3,0.6363636363636364,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.022495759282821215,0.0,0.017718750000000002,0.022078125,-0.00175,0.0
oracle-boundary,ewr-11,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0026747993199481746,0.0,0.0,0.0,0.06225,0.06225
repaired,ewr-11,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0027014606124434433,0.0,0.005670454545454545,0.007045454545454546,0.111125,0.096
streaming,ewr-11,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.07043450223160651,0.0,0.005670454545454545,0.007045454545454546,0.111125,0.096
fixed,ewr-11,joint,intact,1,11,17,8,1,0.058823529411764705,0.09090909090909091,0.07142857142857142,8,3,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.022471869197386418,0.0,0.017718750000000002,0.022078125,-0.00175,0.0
oracle-boundary,ewr-11,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0026747993199481746,0.0,0.0,0.0,0.06225,0.06225
repaired,ewr-11,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014140383923949191,0.0,0.0037916666666666667,0.004666666666666667,0.088375,0.076
streaming,ewr-11,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0171489306090938,0.0,0.0037916666666666667,0.004666666666666667,0.088375,0.076
fixed,ewr-11,joint,reset,0,3,5,2,0,0.0,0.0,0.0,3,1,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0004034535616312951,0.0,0.015437500000000002,0.0251875,-0.0155,0.0
oracle-boundary,ewr-11,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0011177432456908794,0.0,0.0,0.0,0.0485,0.0485
