group,cell,condition,variant,whole_duration_s,support_duration_s,available,cycles,extra_processing_seconds
ewr-08,joint,shuffle,0,0.084,0.052,1,9.08027225560784,0.000189417
ewr-08,joint,shuffle,0,0.076,0.044,1,5.755976640791292,0.000502833
ewr-08,joint,shuffle,0,0.108,0.076,1,23.645950767106175,0.000210791
ewr-08,joint,shuffle,0,0.108,0.076,1,17.714649534527812,0.000420959
ewr-08,joint,shuffle,0,0.076,0.044,1,7.683181361595909,0.000783083
ewr-08,joint,shuffle,1,0.108,0.076,1,23.645893847525535,0.000608666
ewr-08,joint,shuffle,1,0.104,0.072,1,15.839916087605683,0.000203291
ewr-08,joint,shuffle,1,0.084,0.052,1,9.080384383831174,0.000599625
ewr-08,joint,shuffle,1,0.076,0.044,1,5.756894509420806,0.000272958
ewr-08,joint,shuffle,1,0.108,0.076,1,23.64602442426788,0.000773166
ewr-08,joint,shuffle,1,0.1,0.068,1,15.84955794096343,0.000401209
ewr-08,joint,shuffle,1,0.088,0.056,1,9.730516578593388,0.000161584
ewr-08,joint,shuffle,1,0.084,0.052,1,12.120594569497175,0.000384334
ewr-08,joint,shuffle,1,0.108,0.076,1,23.645950767106175,0.000206666
ewr-08,joint,shuffle,1,0.108,0.076,1,17.714649534527812,0.000403625
ewr-08,joint,shuffle,1,0.076,0.044,1,7.683181361595909,0.000698666
ewr-08,joint,ambiguous,0,0.108,0.076,1,23.645893847525535,0.000622791
ewr-08,joint,ambiguous,0,0.104,0.072,1,16.782186164524404,0.000206
ewr-08,joint,ambiguous,0,0.084,0.052,1,9.080384383831174,0.000648792
ewr-08,joint,ambiguous,0,0.076,0.044,1,5.756894509420806,0.000288833
ewr-08,joint,ambiguous,0,0.108,0.076,1,23.64602442426788,0.000779791
ewr-08,joint,ambiguous,0,0.1,0.068,1,15.84955794096343,0.000405416
ewr-08,joint,ambiguous,0,0.088,0.056,1,9.730516578593388,0.000150834
ewr-08,joint,ambiguous,0,0.084,0.052,1,12.120594569497175,0.000365625
