model,group,cell,condition,accuracy,paired_success,log_loss,brier
repaired/transition1,ewr-10,joint,intact,1.0,1.0,0.6936013500844505,0.49949467438953965
repaired/transition2,ewr-10,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-10,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,intact,0.0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,intact,0.0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-10,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,intact,1.0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,joint,intact,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/present,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
repaired/reference,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition1,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition2,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition3,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/absolute,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,ewr-10,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/absolute,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/present,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,removal,0.0,0.0,6.907755278982137,1.2819812499999999
repaired/reference,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition1,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition2,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition3,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
streaming/absolute,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,removal,0.0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,removal,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,removal,0.0,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,ewr-10,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/absolute,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-10,joint,swap,1.0,1.0,0.6936013500844505,0.49949467438953965
repaired/transition2,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,swap,0.0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,swap,0.0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-10,joint,swap,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,joint,swap,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,shuffle,0.0,0.0,6.907755278982137,1.90245
repaired/reference,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-10,joint,shuffle,1.0,1.0,0.6931817489875655,0.49907547604248936
repaired/transition2,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,shuffle,0.0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,shuffle,0.0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-10,joint,shuffle,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,shuffle,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-10,joint,shuffle,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-10,joint,ambiguous,0.5,0.0,0.6941082707610003,0.5000011078982318
repaired/present,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-10,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245
repaired/reference,ewr-10,joint,ambiguous,0.5,0.0,0.6941076700474196,0.5000005083378616
repaired/transition1,ewr-10,joint,ambiguous,0.5,0.0,0.694107669360239,0.5000005076519998
repaired/transition2,ewr-10,joint,ambiguous,0.5,0.0,0.6941082707610003,0.5000011078982318
repaired/transition3,ewr-10,joint,ambiguous,0.5,0.0,0.6941082707610003,0.5000011078982318
streaming/absolute,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-10,joint,ambiguous,0.0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-10,joint,ambiguous,0.0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-10,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/present,ewr-10,joint,ambiguous,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-10,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245
oracle-boundary/reference,ewr-10,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition1,ewr-10,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-10,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition3,ewr-10,joint,ambiguous,0.5,0.0,0.69410764165507,0.50000048
repaired/absolute,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-11,detached,intact,0.0,0.0,6.907755278982137,1.90245
repaired/reference,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-11,detached,intact,0.5,0.0,0.6902552517195472,0.4961518570494734
repaired/transition2,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/present,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-11,detached,intact,0.0,0.0,6.907755278982137,1.90245
streaming/reference,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/transition1,ewr-11,detached,intact,0.5,0.0,0.9842351414564237,0.7268884592207353
streaming/transition2,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/transition3,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
fixed/absolute,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-11,detached,intact,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.7486106338391916
fixed/transition2,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-11,detached,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-11,detached,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-11,detached,intact,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-11,detached,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-11,legato,intact,0.0,0.0,6.907755278982137,1.90245
repaired/reference,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-11,legato,intact,1.0,1.0,0.6922867643438706,0.49818135364090954
repaired/transition2,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-11,legato,intact,0.0,0.0,6.907755278982137,1.90245
streaming/reference,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-11,legato,intact,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.6549381362499997
fixed/transition1,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.499005462464793
fixed/transition2,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-11,legato,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-11,legato,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-11,legato,intact,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-11,legato,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-11,duration,intact,0.0,0.0,6.907755278982137,1.90245
repaired/reference,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-11,duration,intact,1.0,1.0,0.6886494014963829,0.49454753952158625
repaired/transition2,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-11,duration,intact,0.5,0.0,5.410379382462122,0.65593813625
streaming/present,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-11,duration,intact,0.0,0.0,6.907755278982137,1.90245
streaming/reference,ewr-11,duration,intact,0.5,0.0,5.410379382462122,0.65593813625
streaming/transition1,ewr-11,duration,intact,0.5,0.0,5.410379382462122,0.99900098
streaming/transition2,ewr-11,duration,intact,0.5,0.0,5.410379382462122,0.65593813625
streaming/transition3,ewr-11,duration,intact,0.5,0.0,5.410379382462122,0.65593813625
fixed/absolute,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-11,duration,intact,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-11,duration,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-11,duration,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-11,duration,intact,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-11,duration,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/present,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-11,joint,intact,0.0,0.0,6.907755278982137,1.90245
repaired/reference,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition1,ewr-11,joint,intact,0.5,0.0,0.6944623172381295,0.5003548143531801
repaired/transition2,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/transition3,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
streaming/absolute,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-11,joint,intact,0.0,0.0,6.907755278982137,1.90245
streaming/reference,ewr-11,joint,intact,0.5,0.0,5.410379382462122,0.65593813625
streaming/transition1,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-11,joint,intact,0.0,0.0,6.907755278982137,1.90245
fixed/reference,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/present,ewr-11,joint,intact,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-11,joint,intact,0.0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition1,ewr-11,joint,intact,0.5,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
oracle-boundary/transition3,ewr-11,joint,intact,1.0,1.0,0.0009804805139615315,9.800000000392828e-07
repaired/absolute,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/present,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-11,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
repaired/reference,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition1,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition2,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition3,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/absolute,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/present,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/recency,ewr-11,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
streaming/reference,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition1,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition2,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
streaming/transition3,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/absolute,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/present,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/recency,ewr-11,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
fixed/reference,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition1,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition2,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
fixed/transition3,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/absolute,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/present,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/recency,ewr-11,joint,reset,0.0,0.0,6.907755278982137,1.2819812499999999
oracle-boundary/reference,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition1,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition2,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
oracle-boundary/transition3,ewr-11,joint,reset,0.0,0.0,10.819778284410283,1.3118752925
repaired/absolute,ewr-11,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/present,ewr-11,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/recency,ewr-11,joint,removal,0.0,0.0,6.907755278982137,1.2819812499999999
repaired/reference,ewr-11,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
repaired/transition1,ewr-11,joint,removal,0.0,0.0,10.819778284410283,1.3118752925
