block_id,event_index,onset_s,offset_s,pitch_semitones,pitch_span_cents,phase_fraction,bend_peak_cents,in_saved_eligible_set
e08_distractor_0,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.6004475951194763,1.0,0.4092318117618561,True
e08_distractor_0,1,0.29899999499320984,0.39100000262260437,3.4323339462280273,1.084301471710205,1.0,0.640149712562561,True
e08_distractor_0,2,0.46399998664855957,0.5559999942779541,11.43239688873291,0.1764037311077118,1.0,-0.11781206727027893,True
e08_distractor_0,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.25326991081237793,1.0,-0.134555846452713,True
e08_distractor_1,0,0.1340000033378601,0.22599999606609344,7.432484149932861,0.25328853726387024,1.0,-0.13451506197452545,True
e08_distractor_1,1,0.29899999499320984,0.39100000262260437,3.4323339462280273,1.0842946767807007,1.0,0.6401410102844238,True
e08_distractor_1,2,0.46399998664855957,0.5550000071525574,5.432331085205078,0.6004084348678589,1.0,0.40920910239219666,True
e08_distractor_1,3,0.6290000081062317,0.7210000157356262,11.43239688873291,0.17640654742717743,1.0,-0.11781463027000427,True
e08_distractor_2,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,1.084286093711853,1.0,0.6401358842849731,True
e08_distractor_2,1,0.29899999499320984,0.38999998569488525,5.432331085205078,0.6004084348678589,1.0,0.4092090427875519,True
e08_distractor_2,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,0.25326985120773315,1.0,-0.13455550372600555,True
e08_distractor_2,3,0.6290000081062317,0.7210000157356262,11.43239688873291,0.17640593647956848,1.0,-0.11781400442123413,True
e08_distractor_3,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,1.084286093711853,1.0,0.6401358842849731,True
e08_distractor_3,1,0.29899999499320984,0.38999998569488525,5.432331085205078,0.6004084348678589,1.0,0.40920910239219666,True
e08_distractor_3,2,0.46399998664855957,0.5559999942779541,11.43239688873291,0.17640621960163116,1.0,-0.11781461536884308,True
e08_distractor_3,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.25326991081237793,1.0,-0.134555846452713,True
e08_distractor_4,0,0.1340000033378601,0.22599999606609344,3.4323337078094482,1.0842863321304321,1.0,0.640143096446991,True
e08_distractor_4,1,0.29899999499320984,0.39100000262260437,7.4324846267700195,0.2532697916030884,1.0,-0.13455545902252197,True
e08_distractor_4,2,0.46399998664855957,0.5559999942779541,11.43239688873291,0.17640739679336548,1.0,-0.11781404167413712,True
e08_distractor_4,3,0.6290000081062317,0.7200000286102295,5.432331085205078,0.600448489189148,1.0,0.4092333912849426,True
e08_distractor_5,0,0.1340000033378601,0.22599999606609344,11.43239688873291,0.17640522122383118,1.0,-0.1178135871887207,True
e08_distractor_5,1,0.29899999499320984,0.39100000262260437,7.4324846267700195,0.25327563285827637,1.0,-0.13455498218536377,True
e08_distractor_5,2,0.46399998664855957,0.5550000071525574,5.432331085205078,0.6004443168640137,1.0,0.4092296361923218,True
e08_distractor_5,3,0.6290000081062317,0.7210000157356262,3.4323339462280273,1.0843015909194946,1.0,0.6401492357254028,True
e08_query_a_delete_two,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.600447416305542,1.0,0.4092327952384949,True
e08_query_a_delete_two,1,0.29899999499320984,0.39100000262260437,11.43239688873291,0.17640654742717743,1.0,-0.11781463027000427,True
e08_query_a_merged,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.600447416305542,1.0,0.4092327952384949,True
e08_query_a_merged,1,0.29899999499320984,0.4869999885559082,7.644329071044922,832.4884643554688,1.0,-441.7673645019531,False
e08_query_a_merged,2,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.25326991081237793,1.0,-0.134555846452713,True
e08_query_b_delete_two,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.6004475951194763,1.0,0.4092318117618561,True
e08_query_b_delete_two,1,0.29899999499320984,0.39100000262260437,3.4323339462280273,1.0843015909194946,1.0,0.6401492357254028,True
e08_query_b_merged,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.6004475951194763,1.0,0.4092318117618561,True
e08_query_b_merged,1,0.29899999499320984,0.4869999885559082,5.442042827606201,402.60980224609375,1.0,-201.9072723388672,False
e08_query_b_merged,2,0.6290000081062317,0.7210000157356262,11.43239688873291,0.17640554904937744,1.0,-0.1178136020898819,True
e08_reference_a,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.600447416305542,1.0,0.4092327952384949,True
e08_reference_a,1,0.29899999499320984,0.39100000262260437,11.43239688873291,0.17640843987464905,1.0,-0.11781468242406845,True
e08_reference_a,2,0.46399998664855957,0.5559999942779541,3.4323337078094482,1.0842840671539307,1.0,0.6401415467262268,True
e08_reference_a,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.25326988101005554,1.0,-0.13455580174922943,True
e08_reference_b,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.6004475951194763,1.0,0.4092318117618561,True
e08_reference_b,1,0.29899999499320984,0.39100000262260437,3.4323337078094482,1.084301471710205,1.0,0.6401519179344177,True
e08_reference_b,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,0.2532697916030884,1.0,-0.13455545902252197,True
e08_reference_b,3,0.6290000081062317,0.7210000157356262,11.43239688873291,0.17640593647956848,1.0,-0.11781400442123413,True
e12_distractor_0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,0.18283867835998535,1.0,0.11900199204683304,True
e12_distractor_0,1,0.29899999499320984,0.38999998569488525,6.474003314971924,0.381864458322525,1.0,0.2246847152709961,True
e12_distractor_0,2,0.46399998664855957,0.5559999942779541,1.4743303060531616,1.0174065828323364,1.0,0.6117563247680664,True
e12_distractor_0,3,0.6290000081062317,0.7200000286102295,4.474023818969727,0.907520055770874,1.0,0.5541930794715881,True
e12_distractor_1,0,0.1340000033378601,0.22499999403953552,6.474001884460449,0.3819147050380707,1.0,0.2248232364654541,True
e12_distractor_1,1,0.29899999499320984,0.38999998569488525,9.474021911621094,0.1828351765871048,1.0,0.11899722367525101,True
e12_distractor_1,2,0.46399998664855957,0.5559999942779541,1.4743303060531616,1.017382264137268,1.0,0.6117377877235413,True
e12_distractor_1,3,0.6290000081062317,0.7200000286102295,4.474023818969727,0.907520055770874,1.0,0.5541930794715881,True
e12_distractor_2,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.907439649105072,1.0,0.5541412234306335,True
e12_distractor_2,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,1.0173208713531494,1.0,0.6116896271705627,True
e12_distractor_2,2,0.46399998664855957,0.5550000071525574,6.474001884460449,0.38198909163475037,1.0,0.2248975932598114,True
e12_distractor_2,3,0.6290000081062317,0.7200000286102295,9.474021911621094,0.1828380525112152,1.0,0.11900065094232559,True
e12_distractor_3,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.907439649105072,1.0,0.5541412234306335,True
e12_distractor_3,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,1.017320156097412,1.0,0.6116904616355896,True
e12_distractor_3,2,0.46399998664855957,0.5550000071525574,9.474021911621094,0.18281877040863037,1.0,0.11900196224451065,True
e12_distractor_3,3,0.6290000081062317,0.7200000286102295,6.474001884460449,0.38191428780555725,1.0,0.22482354938983917,True
e12_distractor_4,0,0.1340000033378601,0.22499999403953552,9.474021911621094,0.18283455073833466,1.0,0.1189972534775734,True
e12_distractor_4,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,1.0173816680908203,1.0,0.6117286682128906,True
e12_distractor_4,2,0.46399998664855957,0.5550000071525574,6.474002361297607,0.38198617100715637,1.0,0.22487835586071014,True
e12_distractor_4,3,0.6290000081062317,0.7200000286102295,4.474023818969727,0.9074369072914124,1.0,0.5541372895240784,True
e12_distractor_5,0,0.1340000033378601,0.22499999403953552,6.474003314971924,0.38186541199684143,1.0,0.2246856987476349,True
e12_distractor_5,1,0.29899999499320984,0.39100000262260437,1.4743303060531616,1.0174065828323364,1.0,0.6117563247680664,True
e12_distractor_5,2,0.46399998664855957,0.5550000071525574,4.474023818969727,0.9075199961662292,1.0,0.5541929006576538,True
e12_distractor_5,3,0.6290000081062317,0.7200000286102295,9.474021911621094,0.18283089995384216,1.0,0.11900079250335693,True
e12_query_a_delete_two,0,0.1340000033378601,0.22599999606609344,9.474021911621094,0.1828349530696869,1.0,0.11899831146001816,True
e12_query_a_delete_two,1,0.29899999499320984,0.39100000262260437,4.474023818969727,0.9074364900588989,1.0,0.5541370511054993,True
e12_query_a_merged,0,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1828349530696869,1.0,0.11899831146001816,True
e12_query_a_merged,1,0.29899999499320984,0.4869999885559082,2.962129831314087,304.3305969238281,1.0,153.08465576171875,False
e12_query_a_merged,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.38191524147987366,1.0,0.22482450306415558,True
e12_query_b_merged,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.9074397087097168,1.0,0.5541390180587769,True
e12_query_b_merged,1,0.29899999499320984,0.4869999885559082,5.485958576202393,826.055908203125,1.0,-426.6139831542969,False
e12_query_b_merged,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.38191524147987366,1.0,0.22482450306415558,True
e12_reference_a,0,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1828349530696869,1.0,0.11899831146001816,True
e12_reference_a,1,0.29899999499320984,0.38999998569488525,4.474023818969727,0.9074364304542542,1.0,0.5541390776634216,True
e12_reference_a,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,1.0173208713531494,1.0,0.6116896271705627,True
e12_reference_a,3,0.6290000081062317,0.7200000286102295,6.474001884460449,0.38198965787887573,1.0,0.22489887475967407,True
e12_reference_b,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.9074397087097168,1.0,0.5541390180587769,True
e12_reference_b,1,0.29899999499320984,0.38999998569488525,9.474021911621094,0.18282802402973175,1.0,0.11899736523628235,True
e12_reference_b,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,1.0173816680908203,1.0,0.6117286682128906,True
e12_reference_b,3,0.6290000081062317,0.7200000286102295,6.474001884460449,0.38198965787887573,1.0,0.22489887475967407,True
e14_distractor_0,0,0.1340000033378601,0.22499999403953552,2.7465507984161377,0.9532012939453125,1.0,0.6054020524024963,True
e14_distractor_0,1,0.29899999499320984,0.38999998569488525,4.746746063232422,0.7260202169418335,1.0,0.4840012490749359,True
e14_distractor_0,2,0.46399998664855957,0.5559999942779541,13.746626853942871,0.0780787393450737,1.0,-0.06341265141963959,True
e14_distractor_0,3,0.6290000081062317,0.7210000157356262,10.746671676635742,0.16275011003017426,1.0,-0.08255738765001297,True
e14_distractor_0,4,0.7929999828338623,0.8859999775886536,-0.25434035062789917,1.0095134973526,1.0,0.7867304682731628,True
e14_distractor_0,5,0.9580000042915344,1.0509999990463257,5.7466959953308105,0.5289126634597778,1.0,0.3345447778701782,True
e14_distractor_0,6,1.1239999532699585,1.215999960899353,6.746652603149414,0.2933065891265869,1.0,0.1963413804769516,True
e14_distractor_0,7,1.2879999876022339,1.38100004196167,-1.2537909746170044,1.3369888067245483,1.0,0.7352808117866516,True
e14_query_a_merged,0,0.1340000033378601,0.22499999403953552,2.7465507984161377,0.9532012939453125,1.0,0.6054020524024963,True
e14_query_a_merged,1,0.29899999499320984,0.38999998569488525,4.746746063232422,0.7260202169418335,1.0,0.4840012490749359,True
e14_query_a_merged,2,0.46399998664855957,0.5559999942779541,13.746626853942871,0.0780787393450737,1.0,-0.06341265141963959,True
e14_query_a_merged,3,0.628000020980835,0.8169999718666077,6.119032859802246,1154.69091796875,0.8571428656578064,-691.2987670898438,False
e14_query_a_merged,4,0.9580000042915344,1.0509999990463257,5.746696472167969,0.5292115807533264,1.0,0.3347838222980499,True
e14_query_a_merged,5,1.1239999532699585,1.215999960899353,6.746652603149414,0.2933065891265869,1.0,0.1963413804769516,True
e14_query_a_merged,6,1.2879999876022339,1.38100004196167,-1.2537909746170044,1.3369888067245483,1.0,0.7352808117866516,True
e14_reference_a,0,0.1340000033378601,0.22499999403953552,2.7465507984161377,0.9532012939453125,1.0,0.6054020524024963,True
e14_reference_a,1,0.29899999499320984,0.38999998569488525,4.746746063232422,0.7260202169418335,1.0,0.4840012490749359,True
e14_reference_a,2,0.46399998664855957,0.5559999942779541,13.746626853942871,0.0780787393450737,1.0,-0.06341265141963959,True
e14_reference_a,3,0.628000020980835,0.7210000157356262,-0.2543410360813141,1.009500503540039,1.0,0.7867903113365173,True
e14_reference_a,4,0.7940000295639038,0.8859999775886536,10.746671676635742,0.1627495139837265,1.0,-0.08255662024021149,True
e14_reference_a,5,0.9580000042915344,1.0509999990463257,5.746696472167969,0.5292122960090637,1.0,0.33478429913520813,True
e14_reference_a,6,1.1239999532699585,1.215999960899353,6.746652603149414,0.2933065891265869,1.0,0.1963413804769516,True
e14_reference_a,7,1.2879999876022339,1.38100004196167,-1.2537909746170044,1.3369888067245483,1.0,0.7352808117866516,True
e16_distractor_0,0,0.1340000033378601,0.22499999403953552,9.54076099395752,0.2019261121749878,1.0,0.10844723135232925,True
e16_distractor_0,1,0.2980000078678131,0.39100000262260437,6.540684700012207,0.30734947323799133,1.0,0.21683330833911896,True
e16_distractor_0,2,0.46399998664855957,0.5559999942779541,11.540648460388184,0.17453829944133759,1.0,-0.10385525971651077,True
e16_distractor_0,3,0.6290000081062317,0.7200000286102295,8.540674209594727,0.2152036875486374,1.0,0.15880851447582245,True
e16_distractor_1,0,0.1340000033378601,0.22499999403953552,9.54076099395752,0.20192492008209229,1.0,0.10844550281763077,True
e16_distractor_1,1,0.29899999499320984,0.39100000262260437,11.540648460388184,0.17453810572624207,1.0,-0.10385507345199585,True
e16_distractor_1,2,0.46399998664855957,0.5550000071525574,8.540674209594727,0.21520471572875977,1.0,0.1588095724582672,True
e16_distractor_1,3,0.628000020980835,0.7210000157356262,6.540684700012207,0.3073495030403137,1.0,0.21683363616466522,True
e16_distractor_2,0,0.1340000033378601,0.22499999403953552,9.54076099395752,0.2019261121749878,1.0,0.10844723135232925,True
e16_distractor_2,1,0.2980000078678131,0.39100000262260437,6.540684700012207,0.30735015869140625,1.0,0.21683332324028015,True
e16_distractor_2,2,0.46399998664855957,0.5550000071525574,8.540674209594727,0.2152036428451538,1.0,0.1588083803653717,True
e16_distractor_2,3,0.6290000081062317,0.7210000157356262,11.540648460388184,0.17453810572624207,1.0,-0.103855200111866,True
e16_distractor_3,0,0.1340000033378601,0.22599999606609344,11.540648460388184,0.17453724145889282,1.0,-0.10385503619909286,True
e16_distractor_3,1,0.2980000078678131,0.39100000262260437,6.540684700012207,0.30735087394714355,1.0,0.21683447062969208,True
e16_distractor_3,2,0.46399998664855957,0.5550000071525574,8.540674209594727,0.21520349383354187,1.0,0.15880823135375977,True
e16_distractor_3,3,0.6290000081062317,0.7200000286102295,9.54076099395752,0.20192460715770721,1.0,0.10844574123620987,True
e16_distractor_5,0,0.1340000033378601,0.22499999403953552,8.540674209594727,0.2152034491300583,1.0,0.15880823135375977,True
e16_distractor_5,1,0.29899999499320984,0.38999998569488525,9.54076099395752,0.20192454755306244,1.0,0.10844550281763077,True
e16_distractor_5,2,0.46399998664855957,0.5559999942779541,11.540648460388184,0.1745372712612152,1.0,-0.10385508090257645,True
e16_distractor_5,3,0.628000020980835,0.7210000157356262,6.540684700012207,0.30735012888908386,1.0,0.21683447062969208,True
e16_query_a_delete_two,0,0.1340000033378601,0.22499999403953552,8.540674209594727,0.21520476043224335,1.0,0.1588095724582672,True
e16_query_a_delete_two,1,0.2980000078678131,0.39100000262260437,6.540684700012207,0.3073495030403137,1.0,0.21683363616466522,True
e16_query_a_merged,0,0.1340000033378601,0.22499999403953552,8.540674209594727,0.21520476043224335,1.0,0.1588095724582672,True
e16_query_a_merged,1,0.2980000078678131,0.4869999885559082,9.049570083618164,502.533447265625,1.0,-252.07952880859375,False
e16_query_a_merged,2,0.6290000081062317,0.7200000286102295,9.54076099395752,0.20192497968673706,1.0,0.10844574123620987,True
e16_query_b_delete_two,0,0.13300000131130219,0.22599999606609344,6.540684700012207,0.30735036730766296,1.0,0.2168346643447876,True
e16_query_b_delete_two,1,0.29899999499320984,0.39100000262260437,11.540648460388184,0.17453816533088684,1.0,-0.10385525971651077,True
e16_query_b_merged,0,0.13300000131130219,0.22599999606609344,6.540684700012207,0.30735036730766296,1.0,0.2168346643447876,True
e16_query_b_merged,1,0.29899999499320984,0.4860000014305115,10.03589916229248,300.8268127441406,1.0,150.55242919921875,False
e16_query_b_merged,2,0.6290000081062317,0.7200000286102295,9.54076099395752,0.20192497968673706,1.0,0.10844574123620987,True
e16_reference_a,0,0.1340000033378601,0.22499999403953552,8.540674209594727,0.21520476043224335,1.0,0.1588095724582672,True
e16_reference_a,1,0.2980000078678131,0.39100000262260437,6.540684700012207,0.3073495328426361,1.0,0.21683363616466522,True
e16_reference_a,2,0.46399998664855957,0.5559999942779541,11.540648460388184,0.17453821003437042,1.0,-0.10385525971651077,True
e16_reference_a,3,0.6290000081062317,0.7200000286102295,9.54076099395752,0.2019249051809311,1.0,0.10844574123620987,True
e16_reference_b,0,0.13300000131130219,0.22599999606609344,6.540684700012207,0.30735036730766296,1.0,0.2168346643447876,True
e16_reference_b,1,0.29899999499320984,0.39100000262260437,11.540648460388184,0.17453829944133759,1.0,-0.10385525971651077,True
e16_reference_b,2,0.46399998664855957,0.5550000071525574,8.540674209594727,0.2152034044265747,1.0,0.15880823135375977,True
e16_reference_b,3,0.6290000081062317,0.7200000286102295,9.54076099395752,0.20192460715770721,1.0,0.10844574123620987,True
e20_distractor_0,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724772587418556,1.0,-0.013426543213427067,True
e20_distractor_0,1,0.29899999499320984,0.39100000262260437,6.3578972816467285,0.32648852467536926,1.0,0.23605409264564514,True
e20_distractor_0,2,0.46399998664855957,0.5559999942779541,14.357961654663086,0.05790465697646141,1.0,-0.04725223034620285,True
e20_distractor_0,3,0.6290000081062317,0.7200000286102295,10.357994079589844,0.1738918125629425,1.0,0.08887680619955063,True
e20_distractor_1,0,0.1340000033378601,0.22499999403953552,10.357994079589844,0.17389178276062012,1.0,0.08887679874897003,True
e20_distractor_1,1,0.29899999499320984,0.39100000262260437,14.357961654663086,0.05790456756949425,1.0,-0.04725213721394539,True
e20_distractor_1,2,0.46299999952316284,0.5559999942779541,16.35795021057129,0.015724772587418556,1.0,-0.013426543213427067,True
e20_distractor_1,3,0.6290000081062317,0.7210000157356262,6.3578972816467285,0.3264884948730469,1.0,0.23605409264564514,True
e20_distractor_2,0,0.1340000033378601,0.22499999403953552,10.357994079589844,0.1738918125629425,1.0,0.08887681365013123,True
e20_distractor_2,1,0.2980000078678131,0.39100000262260437,16.35795021057129,0.015724772587418556,1.0,-0.013426543213427067,True
e20_distractor_2,2,0.46399998664855957,0.5559999942779541,6.3578972816467285,0.32648852467536926,1.0,0.23605409264564514,True
e20_distractor_2,3,0.6290000081062317,0.7210000157356262,14.357961654663086,0.05790466070175171,1.0,-0.04725223034620285,True
e20_distractor_3,0,0.1340000033378601,0.22499999403953552,10.357994079589844,0.17389129102230072,1.0,0.08887637406587601,True
e20_distractor_3,1,0.29899999499320984,0.39100000262260437,6.3578972816467285,0.32648783922195435,1.0,0.2360532581806183,True
e20_distractor_3,2,0.46299999952316284,0.5559999942779541,16.35795021057129,0.015724768862128258,1.0,-0.013426542282104492,True
e20_distractor_3,3,0.6290000081062317,0.7210000157356262,14.357961654663086,0.057904571294784546,1.0,-0.04725213721394539,True
e20_distractor_4,0,0.1340000033378601,0.22599999606609344,14.357961654663086,0.05790456756949425,1.0,-0.04725213721394539,True
e20_distractor_4,1,0.29899999499320984,0.39100000262260437,6.3578972816467285,0.3264883756637573,1.0,0.23605403304100037,True
e20_distractor_4,2,0.46299999952316284,0.5559999942779541,16.35795021057129,0.01572476699948311,1.0,-0.013426539488136768,True
e20_distractor_4,3,0.6290000081062317,0.7200000286102295,10.357994079589844,0.1738917976617813,1.0,0.08887680619955063,True
e20_distractor_5,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724768862128258,1.0,-0.013426539488136768,True
e20_distractor_5,1,0.29899999499320984,0.38999998569488525,10.357994079589844,0.17389127612113953,1.0,0.08887637406587601,True
e20_distractor_5,2,0.46399998664855957,0.5559999942779541,6.3578972816467285,0.3264878988265991,1.0,0.2360532581806183,True
e20_distractor_5,3,0.6290000081062317,0.7210000157356262,14.357961654663086,0.05790466070175171,1.0,-0.04725223034620285,True
e20_query_a_delete_two,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724768862128258,1.0,-0.013426539488136768,True
e20_query_a_delete_two,1,0.29899999499320984,0.38999998569488525,10.357994079589844,0.1738917976617813,1.0,0.08887680619955063,True
e20_query_a_merged,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724768862128258,1.0,-0.013426539488136768,True
e20_query_a_merged,1,0.29899999499320984,0.4869999885559082,12.35769271850586,400.6823425292969,1.0,-200.44468688964844,False
e20_query_a_merged,2,0.6290000081062317,0.7210000157356262,6.3578972816467285,0.3264884650707245,1.0,0.23605406284332275,True
e20_query_b_delete_two,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724770724773407,1.0,-0.013426542282104492,True
e20_query_b_delete_two,1,0.29899999499320984,0.39100000262260437,14.357961654663086,0.057904571294784546,1.0,-0.04725213721394539,True
e20_query_b_merged,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724770724773407,1.0,-0.013426542282104492,True
e20_query_b_merged,1,0.29899999499320984,0.4860000014305115,12.359601020812988,401.4507751464844,1.0,-201.03451538085938,False
e20_query_b_merged,2,0.6290000081062317,0.7210000157356262,6.3578972816467285,0.3264884650707245,1.0,0.23605406284332275,True
e20_reference_a,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724768862128258,1.0,-0.013426539488136768,True
e20_reference_a,1,0.29899999499320984,0.38999998569488525,10.357994079589844,0.17389178276062012,1.0,0.08887679874897003,True
e20_reference_a,2,0.46399998664855957,0.5559999942779541,14.357961654663086,0.05790456756949425,1.0,-0.04725213721394539,True
e20_reference_a,3,0.6290000081062317,0.7210000157356262,6.3578972816467285,0.3264884352684021,1.0,0.23605403304100037,True
e20_reference_b,0,0.13300000131130219,0.22599999606609344,16.35795021057129,0.015724770724773407,1.0,-0.013426542282104492,True
e20_reference_b,1,0.29899999499320984,0.39100000262260437,14.357961654663086,0.05790456756949425,1.0,-0.04725213721394539,True
e20_reference_b,2,0.46399998664855957,0.5550000071525574,10.357994079589844,0.17389130592346191,1.0,0.08887637406587601,True
e20_reference_b,3,0.6290000081062317,0.7210000157356262,6.3578972816467285,0.32648786902427673,1.0,0.2360532581806183,True
e21_distractor_3,0,0.1340000033378601,0.22599999606609344,17.359695434570312,0.028437890112400055,1.0,-0.01468661893159151,True
e21_distractor_3,1,0.29899999499320984,0.38999998569488525,5.359889507293701,0.626314640045166,1.0,0.4088703691959381,True
e21_distractor_3,2,0.46399998664855957,0.5559999942779541,19.359695434570312,0.023298557847738266,1.0,0.012708041816949844,True
e21_distractor_3,3,0.628000020980835,0.7200000286102295,3.359966993331909,1.041760802268982,1.0,0.5908042192459106,True
e21_distractor_3,4,0.7929999828338623,0.8849999904632568,8.359827041625977,0.23376725614070892,1.0,0.1418634057044983,True
e21_distractor_3,5,0.9589999914169312,1.0509999990463257,14.35970401763916,0.05871357396245003,1.0,-0.04627515375614166,True
e21_query_a_merged,0,0.1340000033378601,0.22599999606609344,17.359695434570312,0.028437890112400055,1.0,-0.01468661893159151,True
e21_query_a_merged,1,0.29899999499320984,0.38999998569488525,5.359889507293701,0.6263148784637451,1.0,0.4088691771030426,True
e21_query_a_merged,2,0.46299999952316284,0.6520000100135803,17.589691162109375,434.8379821777344,1.0,-257.83660888671875,False
e21_query_a_merged,3,0.7929999828338623,0.8849999904632568,8.359827041625977,0.23376870155334473,1.0,0.1418633610010147,True
e21_query_a_merged,4,0.9589999914169312,1.0509999990463257,14.35970401763916,0.05871357396245003,1.0,-0.04627515375614166,True
e21_reference_a,0,0.1340000033378601,0.22599999606609344,17.359695434570312,0.028437890112400055,1.0,-0.01468661893159151,True
e21_reference_a,1,0.29899999499320984,0.38999998569488525,5.359889507293701,0.6263148784637451,1.0,0.4088691771030426,True
e21_reference_a,2,0.46299999952316284,0.5550000071525574,3.359966993331909,1.0417802333831787,1.0,0.5908166170120239,True
e21_reference_a,3,0.6290000081062317,0.7210000157356262,19.359695434570312,0.023298557847738266,1.0,0.012708041816949844,True
e21_reference_a,4,0.7929999828338623,0.8849999904632568,8.359827041625977,0.23376870155334473,1.0,0.1418633610010147,True
e21_reference_a,5,0.9589999914169312,1.0509999990463257,14.35970401763916,0.05871357396245003,1.0,-0.04627515375614166,True
