query_id,reference_id,path_index,used_for_support,role,correspondence_order,reference_event,query_event,reference_onset_s,reference_offset_s,reference_pitch_semitones,query_onset_s,query_offset_s,query_pitch_semitones,mapped_reference_onset_s,mapped_reference_offset_s,mapped_reference_pitch_semitones,pitch_residual_semitones,timing_residual_s,absolute_pitch_change_semitones,onset_change_s
e08_query_a_delete_two,e08_reference_b,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.16433333174548187,5.432331085205078,0.0,-1.3877787807814457e-17,0.0,0.0
e08_query_a_delete_two,e08_reference_b,0,True,maximum_candidate,1,3,1,0.6290000081062317,0.7210000157356262,11.43239688873291,0.29899999499320984,0.39100000262260437,11.43239688873291,0.29899999499320984,0.32966666235666875,11.43239688873291,0.0,0.0,0.0,-0.33000001311302185
e08_query_a_merged,e08_distractor_0,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.0,0.0,0.0,0.0
e08_query_a_merged,e08_distractor_0,0,True,maximum_candidate,1,3,2,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.0,0.0,0.0,0.0
e08_query_a_merged,e08_distractor_1,0,True,maximum_candidate,0,1,0,0.29899999499320984,0.39100000262260437,3.4323339462280273,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.4100000428430983,5.432409286499023,-7.82012939453125e-05,0.0,1.9999971389770508,-0.16499999165534973
e08_query_a_merged,e08_distractor_1,0,True,maximum_candidate,1,2,2,0.46399998664855957,0.5550000071525574,5.432331085205078,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.902000086054662,7.432406425476074,7.82012939453125e-05,0.0,2.0001535415649414,0.16500002145767212
e08_query_a_merged,e08_distractor_2,0,True,maximum_candidate,0,1,0,0.29899999499320984,0.38999998569488525,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.4069999918793179,5.432331085205078,0.0,0.0,0.0,-0.16499999165534973
e08_query_a_merged,e08_distractor_2,0,True,maximum_candidate,1,2,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.9050000476114699,7.4324846267700195,0.0,0.0,0.0,0.16500002145767212
e08_query_a_merged,e08_distractor_2,1,False,maximum_candidate,0,0,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.4099999981396121,5.432409286499023,-7.82012939453125e-05,0.0,1.9999971389770508,0.0
e08_query_a_merged,e08_distractor_2,1,False,maximum_candidate,1,1,2,0.29899999499320984,0.38999998569488525,5.432331085205078,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.9019999966476895,7.432406425476074,7.82012939453125e-05,0.0,2.0001535415649414,0.33000001311302185
e08_query_a_merged,e08_distractor_3,0,True,maximum_candidate,0,1,0,0.29899999499320984,0.38999998569488525,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.27049998528126573,5.432331085205078,0.0,0.0,0.0,-0.16499999165534973
e08_query_a_merged,e08_distractor_3,0,True,maximum_candidate,1,3,2,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7670000153960602,7.4324846267700195,0.0,0.0,0.0,0.0
e08_query_a_merged,e08_distractor_3,1,False,maximum_candidate,0,0,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.4099999981396121,5.432409286499023,-7.82012939453125e-05,0.0,1.9999971389770508,0.0
e08_query_a_merged,e08_distractor_3,1,False,maximum_candidate,1,1,2,0.29899999499320984,0.38999998569488525,5.432331085205078,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.9019999966476895,7.432406425476074,7.82012939453125e-05,0.0,2.0001535415649414,0.33000001311302185
e08_query_a_merged,e08_distractor_4,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22599999606609344,3.4323337078094482,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22599999606609344,5.432409167289734,-7.808208465576172e-05,0.0,1.9999973773956299,0.0
e08_query_a_merged,e08_distractor_4,0,True,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,5.432331085205078,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7200000286102295,7.432406544685364,7.808208465576172e-05,0.0,2.0001535415649414,0.0
e08_query_a_merged,e08_reference_a,0,True,true_source,0,0,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.0,0.0,0.0,0.0
e08_query_a_merged,e08_reference_a,0,True,true_source,1,3,2,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.0,0.0,0.0,0.0
e08_query_a_merged,e08_reference_b,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.270499997608589,5.432331085205078,0.0,0.0,0.0,0.0
e08_query_a_merged,e08_reference_b,0,True,maximum_candidate,1,2,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7670000278588508,7.4324846267700195,0.0,0.0,0.0,0.16500002145767212
e08_query_b_delete_two,e08_distractor_0,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.22499999403953552,5.432331085205078,0.0,0.0,0.0,0.0
e08_query_b_delete_two,e08_distractor_0,0,True,maximum_candidate,1,1,1,0.29899999499320984,0.39100000262260437,3.4323339462280273,0.29899999499320984,0.39100000262260437,3.4323339462280273,0.29899999499320984,0.39100000262260437,3.4323339462280273,0.0,0.0,0.0,0.0
e08_query_b_delete_two,e08_distractor_1,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22599999606609344,7.432484149932861,0.1340000033378601,0.22499999403953552,5.432331085205078,0.1340000033378601,0.17999999970197678,5.432409048080444,-7.796287536621094e-05,0.0,-2.000153064727783,0.0
e08_query_b_delete_two,e08_distractor_1,0,True,maximum_candidate,1,2,1,0.46399998664855957,0.5550000071525574,5.432331085205078,0.29899999499320984,0.39100000262260437,3.4323339462280273,0.29899999499320984,0.34450000524520874,3.432255983352661,7.796287536621094e-05,0.0,-1.9999971389770508,-0.16499999165534973
