query_id,event_index,frame_order_0_based,original_frame_index,event_onset_s,event_offset_s,time_after_event_onset_s,inside_frozen_18ms_interior,frame_time_s,frame_rms,frame_energy_dbfs,frame_voiced,frame_pitch_hz,frame_spectral_peak_hz,frame_phase_refined,frame_spectral_centroid_hz,pitch_status,spectral_peak_status,pitch_semitones_re_220hz,spectral_peak_semitones_re_220hz
e08_query_a_merged,1,21,79,0.29899999499320984,0.4869999885559082,0.10600000619888306,True,0.4050000011920929,0.17416590452194214,-15.180736541748047,True,272.7965087890625,268.23577880859375,True,333.5175476074219,finite_positive,finite_positive,3.723859887891148,3.4319779340360173
e08_query_a_merged,1,22,80,0.29899999499320984,0.4869999885559082,0.11100000143051147,True,0.4099999964237213,0.20599427819252014,-13.722896575927734,True,265.0733337402344,268.2710266113281,True,333.5764465332031,finite_positive,finite_positive,3.2266562312875933,3.4342527307662682
e08_query_a_merged,1,23,81,0.29899999499320984,0.4869999885559082,0.11599999666213989,True,0.41499999165534973,0.2223932296037674,-13.057568550109863,True,268.0702819824219,268.2484130859375,True,333.4903564453125,finite_positive,finite_positive,3.421293223549876,3.432793350089552
e08_query_a_merged,1,24,82,0.29899999499320984,0.4869999885559082,0.12099999189376831,True,0.41999998688697815,0.2191772311925888,-13.184090614318848,True,270.23297119140625,268.2210388183594,True,333.5011901855469,finite_positive,finite_positive,3.5604022227639103,3.4310265667630273
e08_query_a_merged,1,25,83,0.29899999499320984,0.4869999885559082,0.12600001692771912,True,0.42500001192092896,0.22403645515441895,-12.993626594543457,True,265.59564208984375,268.2450866699219,True,333.52435302734375,finite_positive,finite_positive,3.2607354155674484,3.432578666978932
e08_query_a_merged,1,26,84,0.29899999499320984,0.4869999885559082,0.13100001215934753,True,0.4300000071525574,0.22382625937461853,-13.001779556274414,True,269.24371337890625,268.24884033203125,True,333.4916687011719,finite_positive,finite_positive,3.4969096279243868,3.4328209238741376
e08_query_a_merged,1,27,85,0.29899999499320984,0.4869999885559082,0.13600000739097595,True,0.4350000023841858,0.22082583606243134,-13.119002342224121,True,269.9463806152344,268.2283630371094,True,333.5029602050781,finite_positive,finite_positive,3.5420321977526377,3.431499302377599
e08_query_a_merged,1,28,86,0.29899999499320984,0.4869999885559082,0.14100000262260437,True,0.4399999976158142,0.22353066504001617,-13.01325798034668,True,265.3694763183594,268.2421569824219,True,333.5238952636719,finite_positive,finite_positive,3.245986954908447,3.432389586071112
e08_query_a_merged,1,29,87,0.29899999499320984,0.4869999885559082,0.1459999978542328,True,0.4449999928474426,0.22301262617111206,-13.033411026000977,True,269.60528564453125,268.2413024902344,True,333.4905090332031,finite_positive,finite_positive,3.520143087113521,3.432334437084001
e08_query_a_merged,1,30,88,0.29899999499320984,0.4869999885559082,0.1509999930858612,True,0.44999998807907104,0.22243952751159668,-13.055760383605957,True,269.70758056640625,268.2358703613281,True,333.5047912597656,finite_positive,finite_positive,3.526710571963815,3.4319838429861447
e08_query_a_merged,1,31,89,0.29899999499320984,0.4869999885559082,0.156000018119812,True,0.45500001311302185,0.22293516993522644,-13.036428451538086,True,265.43707275390625,268.24102783203125,True,333.5228576660156,finite_positive,finite_positive,3.2503962920446012,3.432316710586545
e08_query_a_merged,1,32,90,0.29899999499320984,0.4869999885559082,0.16100001335144043,True,0.46000000834465027,0.22130686044692993,-13.100102424621582,True,269.67510986328125,268.2325439453125,True,333.4876403808594,finite_positive,finite_positive,3.524626174821954,3.431769149836872
e08_query_a_merged,1,33,91,0.29899999499320984,0.4869999885559082,0.16600000858306885,True,0.4650000035762787,0.21370285749435425,-13.403793334960938,True,268.9052734375,268.2294006347656,True,333.5086669921875,finite_positive,finite_positive,3.475134289060012,3.4315662722124456
e08_query_a_merged,1,34,92,0.29899999499320984,0.4869999885559082,0.17100000381469727,False,0.4699999988079071,0.19170896708965302,-14.347151756286621,True,268.25787353515625,268.25787353515625,False,333.5281066894531,finite_positive,finite_positive,3.4334039021824934,3.4334039021824934
e08_query_a_merged,1,35,93,0.29899999499320984,0.4869999885559082,0.17599999904632568,False,0.4749999940395355,0.15960966050624847,-15.938817024230957,True,268.2532653808594,268.2532653808594,False,333.48583984375,finite_positive,finite_positive,3.4331065069172833,3.4331065069172833
e08_query_a_merged,1,36,94,0.29899999499320984,0.4869999885559082,0.1809999942779541,False,0.47999998927116394,0.11765599995851517,-18.587718963623047,True,268.1565246582031,268.1565246582031,False,333.5253601074219,finite_positive,finite_positive,3.4268619961749494,3.4268619961749494
e08_query_a_merged,1,37,95,0.29899999499320984,0.4869999885559082,0.1860000193119049,False,0.48500001430511475,0.06831289827823639,-23.309946060180664,False,nan,nan,False,333.6224060058594,nan,nan,,
e08_query_b_merged,1,0,58,0.29899999499320984,0.4869999885559082,0.0010000169277191162,False,0.30000001192092896,0.10283488035202026,-19.757190704345703,False,nan,nan,False,333.5080261230469,nan,nan,,
e08_query_b_merged,1,1,59,0.29899999499320984,0.4869999885559082,0.006000012159347534,False,0.3050000071525574,0.14151988923549652,-16.98365020751953,True,268.214599609375,268.214599609375,False,333.4800109863281,finite_positive,finite_positive,3.430610942705088,3.430610942705088
e08_query_b_merged,1,2,60,0.29899999499320984,0.4869999885559082,0.011000007390975952,False,0.3100000023841858,0.1838192194700241,-14.712181091308594,True,268.3034362792969,268.3034362792969,False,333.55206298828125,finite_positive,finite_positive,3.436344098308152,3.436344098308152
e08_query_b_merged,1,3,61,0.29899999499320984,0.4869999885559082,0.01600000262260437,False,0.3149999976158142,0.2129209041595459,-13.435633659362793,True,268.24456787109375,268.24456787109375,False,333.5504455566406,finite_positive,finite_positive,3.432545184051974,3.432545184051974
e08_query_b_merged,1,4,62,0.29899999499320984,0.4869999885559082,0.020999997854232788,True,0.3199999928474426,0.21566273272037506,-13.32449722290039,True,268.55010986328125,268.2025451660156,True,333.49493408203125,finite_positive,finite_positive,3.452253455365427,3.4298328518855454
e08_query_b_merged,1,5,63,0.29899999499320984,0.4869999885559082,0.025999993085861206,True,0.32499998807907104,0.22500945627689362,-12.955985069274902,True,268.1488952636719,268.25885009765625,True,333.52264404296875,finite_positive,finite_positive,3.4263694310396158,3.433466925688623
e08_query_b_merged,1,6,64,0.29899999499320984,0.4869999885559082,0.03100001811981201,True,0.33000001311302185,0.22453223168849945,-12.97442626953125,True,268.1842041015625,268.2627258300781,True,333.4978942871094,finite_positive,finite_positive,3.428648904842367,3.433717047966457
e08_query_b_merged,1,7,65,0.29899999499320984,0.4869999885559082,0.03600001335144043,True,0.33500000834465027,0.21657855808734894,-13.287691116333008,True,268.3768310546875,268.2091979980469,True,333.49774169921875,finite_positive,finite_positive,3.4410792653230766,3.430262283548165
e08_query_b_merged,1,8,66,0.29899999499320984,0.4869999885559082,0.04100000858306885,True,0.3400000035762787,0.2246655374765396,-12.969270706176758,True,268.1288146972656,268.2544860839844,True,333.5236511230469,finite_positive,finite_positive,3.4250729326151044,3.4331852876173947
e08_query_b_merged,1,9,67,0.29899999499320984,0.4869999885559082,0.046000003814697266,True,0.3449999988079071,0.22455185651779175,-12.97366714477539,True,268.2458190917969,268.2602233886719,True,333.4954833984375,finite_positive,finite_positive,3.432625936883218,3.4335555521059495
e08_query_b_merged,1,10,68,0.29899999499320984,0.4869999885559082,0.050999999046325684,True,0.3499999940395355,0.21760569512844086,-13.246594429016113,True,268.3477478027344,268.2142639160156,True,333.4993591308594,finite_positive,finite_positive,3.439203073396283,3.4305892748265205
e08_query_b_merged,1,11,69,0.29899999499320984,0.4869999885559082,0.0559999942779541,True,0.35499998927116394,0.22438479959964752,-12.980131149291992,True,268.09625244140625,268.2496643066406,True,333.5242614746094,finite_positive,finite_positive,3.422970349592335,3.432874101763246
e08_query_b_merged,1,12,70,0.29899999499320984,0.4869999885559082,0.06100001931190491,True,0.36000001430511475,0.22438812255859375,-12.980003356933594,True,268.31683349609375,268.2557373046875,True,333.4934387207031,finite_positive,finite_positive,3.437208535199292,3.4332660374629604
e08_query_b_merged,1,13,71,0.29899999499320984,0.4869999885559082,0.06600001454353333,True,0.36500000953674316,0.21750731766223907,-13.25052261352539,True,268.3191223144531,268.2152404785156,True,333.4940490722656,finite_positive,finite_positive,3.437356213722616,3.4306523085797798
e08_query_b_merged,1,14,72,0.29899999499320984,0.4869999885559082,0.07100000977516174,True,0.3700000047683716,0.21221818029880524,-13.464347839355469,True,268.0987854003906,268.2447509765625,True,333.5263671875,finite_positive,finite_positive,3.4231339148821687,3.4325570015630014
e08_query_b_merged,1,15,73,0.29899999499320984,0.4869999885559082,0.07600000500679016,True,0.375,0.18823418021202087,-14.506030082702637,True,268.2651672363281,268.2771911621094,True,333.5036926269531,finite_positive,finite_positive,3.4338746034517285,3.4346505432966854
e08_query_b_merged,1,16,74,0.29899999499320984,0.4869999885559082,0.08100000023841858,True,0.3799999952316284,0.15063105523586273,-16.441709518432617,True,268.3041687011719,268.1873474121094,True,333.51226806640625,finite_positive,finite_positive,3.436391357932374,3.428851816657142
e08_query_b_merged,1,17,75,0.29899999499320984,0.4869999885559082,0.085999995470047,True,0.38499999046325684,0.11073214560747147,-19.114524841308594,True,268.5982666015625,268.3852844238281,True,333.5668640136719,finite_positive,finite_positive,3.455357647386875,3.4416245631399205
e08_query_b_merged,1,18,76,0.29899999499320984,0.4869999885559082,0.09099999070167542,True,0.38999998569488525,0.07195359468460083,-22.858949661254883,False,nan,nan,False,340.19378662109375,nan,nan,,
e08_query_b_merged,1,19,77,0.29899999499320984,0.4869999885559082,0.09600001573562622,True,0.39500001072883606,0.09032684564590454,-20.883663177490234,False,nan,nan,False,418.9147644042969,nan,nan,,
e08_query_b_merged,1,20,78,0.29899999499320984,0.4869999885559082,0.10100001096725464,True,0.4000000059604645,0.1399938464164734,-17.077821731567383,True,338.2896728515625,338.18646240234375,True,420.2021179199219,finite_positive,finite_positive,7.449067345641282,7.443784633185318
e08_query_b_merged,1,21,79,0.29899999499320984,0.4869999885559082,0.10600000619888306,True,0.4050000011920929,0.17687134444713593,-15.04685115814209,True,337.8941650390625,337.9782409667969,True,420.1815185546875,finite_positive,finite_positive,7.428814963629511,7.4331221407907035
e08_query_b_merged,1,22,80,0.29899999499320984,0.4869999885559082,0.11100000143051147,True,0.4099999964237213,0.20682992041110992,-13.687732696533203,True,338.0118103027344,337.9324951171875,True,420.1785583496094,finite_positive,finite_positive,7.434841585546382,7.430778731569924
e08_query_b_merged,1,23,81,0.29899999499320984,0.4869999885559082,0.11599999666213989,True,0.41499999165534973,0.22216831147670746,-13.066357612609863,True,337.8924560546875,337.96044921875,True,420.1910400390625,finite_positive,finite_positive,7.428727401909672,7.4322107658253245
e08_query_b_merged,1,24,82,0.29899999499320984,0.4869999885559082,0.12099999189376831,True,0.41999998688697815,0.22075332701206207,-13.121854782104492,True,338.0141906738281,337.9960632324219,True,420.1899719238281,finite_positive,finite_positive,7.434963503327086,7.434035030907884
e08_query_b_merged,1,25,83,0.29899999499320984,0.4869999885559082,0.12600001692771912,True,0.42500001192092896,0.22229476273059845,-13.06141471862793,True,337.9472351074219,337.9368896484375,True,420.192138671875,finite_positive,finite_positive,7.431533847364627,7.431003862706241
e08_query_b_merged,1,26,84,0.29899999499320984,0.4869999885559082,0.13100001215934753,True,0.4300000071525574,0.2241586595773697,-12.988889694213867,True,337.9573974609375,337.9473876953125,True,420.19085693359375,finite_positive,finite_positive,7.432054435967769,7.431541664126081
e08_query_b_merged,1,27,85,0.29899999499320984,0.4869999885559082,0.13600000739097595,True,0.4350000023841858,0.21901756525039673,-13.190421104431152,True,337.9665832519531,337.99664306640625,True,420.19134521484375,finite_positive,finite_positive,7.432524984568754,7.434064730291539
e08_query_b_merged,1,28,86,0.29899999499320984,0.4869999885559082,0.14100000262260437,True,0.4399999976158142,0.22163324058055878,-13.087302207946777,True,337.9637145996094,337.9542236328125,True,420.19085693359375,finite_positive,finite_positive,7.4323780372095865,7.431891851418413
e08_query_b_merged,1,29,87,0.29899999499320984,0.4869999885559082,0.1459999978542328,True,0.4449999928474426,0.22405710816383362,-12.992825508117676,True,337.95941162109375,337.93609619140625,True,420.1912536621094,finite_positive,finite_positive,7.432157613832141,7.430963214245429
e08_query_b_merged,1,30,88,0.29899999499320984,0.4869999885559082,0.1509999930858612,True,0.44999998807907104,0.2184418886899948,-13.213281631469727,True,337.9573974609375,337.9908752441406,True,420.19219970703125,finite_positive,finite_positive,7.432054435967769,7.433769297313118
e08_query_b_merged,1,31,89,0.29899999499320984,0.4869999885559082,0.156000018119812,True,0.45500001311302185,0.22287359833717346,-13.038827896118164,True,337.98406982421875,337.97100830078125,True,420.18951416015625,finite_positive,finite_positive,7.433420711177693,7.43275165624069
e08_query_b_merged,1,32,90,0.29899999499320984,0.4869999885559082,0.16100001335144043,True,0.46000000834465027,0.22287024557590485,-13.038958549499512,True,337.9210510253906,337.9290466308594,True,420.1919250488281,finite_positive,finite_positive,7.430192438829597,7.43060206411423
e08_query_b_merged,1,33,91,0.29899999499320984,0.4869999885559082,0.16600000858306885,True,0.4650000035762787,0.21155527234077454,-13.491522789001465,True,338.014404296875,337.979248046875,True,420.1853332519531,finite_positive,finite_positive,7.434974444624398,7.433173726618204
e08_query_b_merged,1,34,92,0.29899999499320984,0.4869999885559082,0.17100000381469727,False,0.4699999988079071,0.19410915672779083,-14.239079475402832,True,337.9822082519531,337.9822082519531,False,420.1861267089844,finite_positive,finite_positive,7.433325356796988,7.433325356796988
e08_query_b_merged,1,35,93,0.29899999499320984,0.4869999885559082,0.17599999904632568,False,0.4749999940395355,0.16121329367160797,-15.851983070373535,True,337.9292297363281,337.9292297363281,False,420.19366455078125,finite_positive,finite_positive,7.4306114447324205,7.4306114447324205
e08_query_b_merged,1,36,94,0.29899999499320984,0.4869999885559082,0.1809999942779541,False,0.47999998927116394,0.11628742516040802,-18.68934440612793,True,337.9642333984375,337.9642333984375,False,420.1890563964844,finite_positive,finite_positive,7.4324046128882095,7.4324046128882095
e08_query_b_merged,1,37,95,0.29899999499320984,0.4869999885559082,0.1860000193119049,False,0.48500001430511475,0.07027041912078857,-23.06454849243164,False,nan,nan,False,420.1815490722656,nan,nan,,
e12_query_a_merged,1,0,58,0.29899999499320984,0.4869999885559082,0.0010000169277191162,False,0.30000001192092896,0.0997111052274704,-20.025129318237305,False,nan,nan,False,333.72930908203125,nan,nan,,
e12_query_a_merged,1,1,59,0.29899999499320984,0.4869999885559082,0.006000012159347534,False,0.3050000071525574,0.14508017897605896,-16.767839431762695,True,284.8845520019531,284.8845520019531,False,333.5821533203125,finite_positive,finite_positive,4.474486430635134,4.474486430635134
e12_query_a_merged,1,2,60,0.29899999499320984,0.4869999885559082,0.011000007390975952,False,0.3100000023841858,0.18687854707241058,-14.568811416625977,True,284.9014892578125,284.9014892578125,False,333.5856018066406,finite_positive,finite_positive,4.475515671505452,4.475515671505452
e12_query_a_merged,1,3,61,0.29899999499320984,0.4869999885559082,0.01600000262260437,False,0.3149999976158142,0.21257786452770233,-13.449639320373535,True,284.860107421875,284.860107421875,False,333.6397399902344,finite_positive,finite_positive,4.473000877811692,4.473000877811692
e12_query_a_merged,1,4,62,0.29899999499320984,0.4869999885559082,0.020999997854232788,True,0.3199999928474426,0.22062751650810242,-13.126806259155273,True,284.80145263671875,284.8993225097656,True,333.5830078125,finite_positive,finite_positive,4.469435772890392,4.475384006266758
e12_query_a_merged,1,5,63,0.29899999499320984,0.4869999885559082,0.025999993085861206,True,0.32499998807907104,0.22381024062633514,-13.002401351928711,True,284.91998291015625,284.83233642578125,True,333.6130065917969,finite_positive,finite_positive,4.4766394213886755,4.47131301642012
e12_query_a_merged,1,6,64,0.29899999499320984,0.4869999885559082,0.03100001811981201,True,0.33000001311302185,0.21654292941093445,-13.289119720458984,True,284.8511962890625,284.9293518066406,True,333.5865173339844,finite_positive,finite_positive,4.4724592962618255,4.477208685985799
e12_query_a_merged,1,7,65,0.29899999499320984,0.4869999885559082,0.03600001335144043,True,0.33500000834465027,0.2223385125398636,-13.05970573425293,True,284.8914489746094,284.8433837890625,True,333.6067810058594,finite_positive,finite_positive,4.474905552320781,4.471984471101743
e12_query_a_merged,1,8,66,0.29899999499320984,0.4869999885559082,0.04100000858306885,True,0.3400000035762787,0.22160553932189941,-13.088387489318848,True,284.8670654296875,284.89642333984375,True,333.5986328125,finite_positive,finite_positive,4.4734237447772625,4.4752078329022025
e12_query_a_merged,1,9,67,0.29899999499320984,0.4869999885559082,0.046000003814697266,True,0.3449999988079071,0.22477199137210846,-12.965156555175781,True,284.8839416503906,284.87744140625,True,333.5904235839844,finite_positive,finite_positive,4.474449339731769,4.474054316681114
e12_query_a_merged,1,10,68,0.29899999499320984,0.4869999885559082,0.050999999046325684,True,0.3499999940395355,0.2265838384628296,-12.895421028137207,True,284.8677062988281,284.84893798828125,True,333.6088562011719,finite_positive,finite_positive,4.473462692530927,4.4723220434521345
e12_query_a_merged,1,11,69,0.29899999499320984,0.4869999885559082,0.0559999942779541,True,0.35499998927116394,0.2199501246213913,-13.153515815734863,True,284.8879699707031,284.90826416015625,True,333.5818176269531,finite_positive,finite_positive,4.474694138225461,4.475927350721079
e12_query_a_merged,1,12,70,0.29899999499320984,0.4869999885559082,0.06100001931190491,True,0.36000001430511475,0.22317664325237274,-13.02702522277832,True,284.86676025390625,284.8312072753906,True,333.6129150390625,finite_positive,finite_positive,4.473405198197099,4.471244385607269
e12_query_a_merged,1,13,71,0.29899999499320984,0.4869999885559082,0.06600001454353333,True,0.36500000953674316,0.21515586972236633,-13.34493637084961,True,284.8657531738281,284.92462158203125,True,333.58428955078125,finite_positive,finite_positive,4.473343994341595,4.476921274603723
e12_query_a_merged,1,14,72,0.29899999499320984,0.4869999885559082,0.07100000977516174,True,0.3700000047683716,0.20914459228515625,-13.59106731414795,True,284.93585205078125,284.8483581542969,True,333.5650939941406,finite_positive,finite_positive,4.477603637069242,4.4722868026902995
e12_query_a_merged,1,15,73,0.29899999499320984,0.4869999885559082,0.07600000500679016,True,0.375,0.18841996788978577,-14.497461318969727,True,284.728515625,284.8893127441406,True,333.60906982421875,finite_positive,finite_positive,4.4650015535919625,4.4747757369541485
e12_query_a_merged,1,16,74,0.29899999499320984,0.4869999885559082,0.08100000023841858,True,0.3799999952316284,0.15190650522708893,-16.368473052978516,True,285.18896484375,284.8415832519531,True,333.57513427734375,finite_positive,finite_positive,4.492975622334448,4.471875036894043
e12_query_a_merged,1,17,75,0.29899999499320984,0.4869999885559082,0.085999995470047,True,0.38499999046325684,0.11278446763753891,-18.955013275146484,True,284.2839050292969,284.69921875,True,333.6383056640625,finite_positive,finite_positive,4.437946778315807,4.463220124816575
e12_query_a_merged,1,18,76,0.29899999499320984,0.4869999885559082,0.09099999070167542,True,0.38999998569488525,0.06959880888462067,-23.147964477539062,False,nan,nan,False,329.3404846191406,nan,nan,,
e12_query_a_merged,1,19,77,0.29899999499320984,0.4869999885559082,0.09600001573562622,True,0.39500001072883606,0.09303539991378784,-20.62703514099121,False,nan,nan,False,281.1752624511719,nan,nan,,
e12_query_a_merged,1,20,78,0.29899999499320984,0.4869999885559082,0.10100001096725464,True,0.4000000059604645,0.13676530122756958,-17.280481338500977,True,239.44558715820312,239.26719665527344,True,280.4557189941406,finite_positive,finite_positive,1.4663318885418024,1.4534291319227983
e12_query_a_merged,1,21,79,0.29899999499320984,0.4869999885559082,0.10600000619888306,True,0.4050000011920929,0.17261679470539093,-15.258338928222656,True,239.6917266845703,239.60887145996094,True,280.5683898925781,finite_positive,finite_positive,1.4841190720502422,1.4781336095671622
e12_query_a_merged,1,22,80,0.29899999499320984,0.4869999885559082,0.11100000143051147,True,0.4099999964237213,0.21037693321704865,-13.540038108825684,True,239.2152557373047,239.6003875732422,True,280.54620361328125,finite_positive,finite_positive,1.4496705035496658,1.4775206166718604
e12_query_a_merged,1,23,81,0.29899999499320984,0.4869999885559082,0.11599999666213989,True,0.41499999165534973,0.219343900680542,-13.177488327026367,True,239.72210693359375,239.4776611328125,True,280.53338623046875,finite_positive,finite_positive,1.4863132232369938,1.4686507384708394
e12_query_a_merged,1,24,82,0.29899999499320984,0.4869999885559082,0.12099999189376831,True,0.41999998688697815,0.22484177350997925,-12.9624605178833,True,239.64955139160156,239.45513916015625,True,280.53790283203125,finite_positive,finite_positive,1.481072586936409,1.4670225014438687
e12_query_a_merged,1,25,83,0.29899999499320984,0.4869999885559082,0.12600001692771912,True,0.42500001192092896,0.22511552274227142,-12.95189094543457,True,239.46945190429688,239.56170654296875,True,280.5150146484375,finite_positive,finite_positive,1.4680572660168916,1.4747254908624492
e12_query_a_merged,1,26,84,0.29899999499320984,0.4869999885559082,0.13100001215934753,True,0.4300000071525574,0.21464264392852783,-13.365679740905762,True,239.53367614746094,239.63528442382812,True,280.50701904296875,finite_positive,finite_positive,1.4726997073996728,1.4800419071173163
e12_query_a_merged,1,27,85,0.29899999499320984,0.4869999885559082,0.13600000739097595,True,0.4350000023841858,0.225959911942482,-12.91937255859375,True,239.5137939453125,239.62425231933594,True,280.51055908203125,finite_positive,finite_positive,1.4712626579422188,1.4792448794749289
e12_query_a_merged,1,28,86,0.29899999499320984,0.4869999885559082,0.14100000262260437,True,0.4399999976158142,0.22072987258434296,-13.122776985168457,True,239.57472229003906,239.48904418945312,True,280.5359802246094,finite_positive,finite_positive,1.475666070753759,1.469473623862387
e12_query_a_merged,1,29,87,0.29899999499320984,0.4869999885559082,0.1459999978542328,True,0.4449999928474426,0.22469425201416016,-12.968160629272461,True,239.63052368164062,239.4508819580078,True,280.5389709472656,finite_positive,finite_positive,1.4796979660793905,1.466714707722831
e12_query_a_merged,1,30,88,0.29899999499320984,0.4869999885559082,0.1509999930858612,True,0.44999998807907104,0.2254367470741272,-12.939505577087402,True,239.51840209960938,239.55613708496094,True,280.5159606933594,finite_positive,finite_positive,1.4715957375843896,1.4743229996813492
