front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
repaired,cea-22,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0007967206313240825,0.010521604938271608,0.01012605218855219,0.10975,0.104
repaired,cea-23,0.9077635327635326,1.0,0.950684380032206,0.0,0.0,0.9444444444444444,0.9444444444444444,0.0,0.004663093004581626,0.010405162738496072,0.01117536475869809,0.115875,0.104
repaired,cea-24,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0014232730630300485,0.009182309203142537,0.009947109988776657,0.1051875,0.104
repaired,cea-25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0002638828685592664,0.007295735129068462,0.009245370370370369,0.112875,0.104
repaired,cea-26,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.8540965207631874,0.8540965207631874,0.0,0.0003010211307410152,0.008618837181337182,0.008801216530383196,0.111375,0.104
repaired,cea-27,0.9333333333333333,1.0,0.9651665395372488,0.0,0.0,1.0,1.0,0.0,0.0030473190267217513,0.009370089786756453,0.010200897867564535,0.119375,0.104
repaired,cea-28,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0020107943819636914,0.009427539281705949,0.010653198653198656,0.1021875,0.104
repaired,cea-29,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0004497085354227897,0.007613776655443323,0.009974046015712683,0.11525,0.104
repaired,cea-30,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.8692480359147026,0.8692480359147026,0.0,0.0012181117463650854,0.00885300474987975,0.009440301827801827,0.1575,0.104
repaired,cea-31,0.9148989898989899,0.8540965207631874,0.8829895594601477,0.0,0.07295173961840629,0.8540965207631874,0.8641975308641976,0.0,0.007464280525939672,0.00914549112153279,0.010511070526695528,0.111125,0.1
repaired,cea-32,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0029178214041569767,0.008681327160493826,0.009381523569023569,0.102375,0.104
repaired,cea-33,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.8591470258136925,0.8591470258136925,0.0,0.00046450151182143775,0.005790658068783069,0.007979020362353696,0.107,0.1
repaired,cea-34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.00032850607912613365,0.008444234006734006,0.008544262065095398,0.1049375,0.1
repaired,cea-35,0.8199633699633699,1.0,0.899872614460715,0.0,0.0,1.0,1.0,0.0,0.004622079887711077,0.009755190796857466,0.008729797979797982,0.102875,0.092
repaired,cea-36,0.9611111111111111,1.0,0.9796592931604374,0.0,0.0,1.0,1.0,0.0,0.0018721326665212129,0.007597011784511786,0.007476501122334455,0.1008125,0.1
repaired,cea-37,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0013889374323429408,0.008961980920314253,0.010785072951739619,0.09875,0.092
repaired,cea-38,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0007957034704370951,0.009072320426487094,0.009144570707070705,0.0966875,0.096
repaired,cea-39,0.9814814814814814,1.0,0.9903381642512077,0.0,0.0,1.0,1.0,0.0,0.003651480130331653,0.009724887766554433,0.008552048260381594,0.117625,0.104
streaming,cea-16,1.0,1.0,1.0,0.0,0.0,0.6632996632996632,0.9191919191919192,0.0,5.397789448359047,0.008099817620650953,0.008819374298540968,0.1010625,0.104
streaming,cea-17,1.0,1.0,1.0,0.0,0.0,0.7109988776655444,1.0,0.19304152637485966,3.730746814604506,0.006348625140291807,0.008386433782267114,0.11725,0.104
streaming,cea-18,1.0,1.0,1.0,0.0,0.0,0.6835016835016836,1.0,0.0,4.97351034537919,0.010200687429854095,0.009730008417508417,0.1096875,0.104
