model,group,cell,condition,variant,accuracy,log_loss,brier,entropy,unknown_mass,confidence
mixture/absolute,cea-21,joint,removal,0,1.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/present,cea-21,joint,removal,0,1.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/recency,cea-21,joint,removal,0,1.0,1.1836624928144168,0.6169486813038025,1.7433446856706538,0.1438789771295281,0.30615539081128734
mixture/reference,cea-21,joint,removal,0,1.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/transition1,cea-21,joint,removal,0,1.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/transition2,cea-21,joint,removal,0,1.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/transition3,cea-21,joint,removal,0,1.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
repaired/absolute,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-21,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-21,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-21,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-21,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition1,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,cea-21,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/absolute,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-21,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
map/reference,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition2,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-21,joint,removal,1,0.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/present,cea-21,joint,removal,1,0.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/recency,cea-21,joint,removal,1,0.0,1.1836624928144168,0.6169486813038025,1.7433446856706538,0.1438789771295281,0.30615539081128734
mixture/reference,cea-21,joint,removal,1,0.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/transition1,cea-21,joint,removal,1,0.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/transition2,cea-21,joint,removal,1,0.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
mixture/transition3,cea-21,joint,removal,1,0.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.14303913868867418,0.32106252313644434
repaired/absolute,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-21,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-21,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-21,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-21,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition1,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,cea-21,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/absolute,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/present,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-21,joint,swap,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
map/reference,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition1,cea-21,joint,swap,0,0.0,0.7113990146448538,0.517273412825805,0.7036814826563814,1.9999999999999998e-05,0.508083139062302
map/transition2,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition3,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
mixture/absolute,cea-21,joint,swap,0,1.0,0.48885964448731517,0.29857905132904383,0.6739306388143016,0.38608522547440105,0.613325404554655
mixture/present,cea-21,joint,swap,0,0.0,1.4696555320236306,0.8066152778493967,1.4435742251017512,0.38608522547440105,0.38608522547440105
mixture/recency,cea-21,joint,swap,0,0.0,2.8132135806884757,1.3081665816761765,1.0881145422875003,0.38668687398640633,0.5244467251892114
mixture/reference,cea-21,joint,swap,0,1.0,0.48885964448731517,0.29857905132904383,0.6739306388143016,0.38608522547440105,0.613325404554655
mixture/transition1,cea-21,joint,swap,0,0.0,1.0990787177595114,0.6722030383630362,1.0966244505145215,0.38608522547440105,0.38608522547440105
mixture/transition2,cea-21,joint,swap,0,1.0,0.48885964448731517,0.29857905132904383,0.6739306388143016,0.38608522547440105,0.613325404554655
mixture/transition3,cea-21,joint,swap,0,1.0,0.48885964448731517,0.29857905132904383,0.6739306388143016,0.38608522547440105,0.613325404554655
repaired/absolute,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/present,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-21,joint,swap,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
repaired/reference,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition1,cea-21,joint,swap,0,0.0,0.7331980595234616,0.5390333472640112,0.7030939770931087,1.9999999999999998e-05,0.5186697217874681
repaired/transition2,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition3,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/absolute,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-21,joint,swap,0,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-21,joint,swap,0,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/present,cea-21,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-21,joint,swap,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition1,cea-21,joint,swap,0,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition3,cea-21,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/absolute,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/present,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-21,joint,swap,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
map/reference,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition1,cea-21,joint,swap,1,1.0,0.6637885812977262,0.46971956689134275,0.7033548578024819,1.9999999999999998e-05,0.5148969057858762
map/transition2,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition3,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
mixture/absolute,cea-21,joint,swap,1,1.0,0.15532351115621815,0.04115643760637089,0.4201659827229933,0.1430391386886743,0.8561381624304891
mixture/present,cea-21,joint,swap,1,1.0,1.1361193986925333,0.6074092622064224,1.4945079890988773,0.1430391386886743,0.32106252313644434
mixture/recency,cea-21,joint,swap,1,0.0,2.608698371993704,1.4297762057762209,0.9767443290761146,0.1438789771295282,0.7422127361254174
mixture/reference,cea-21,joint,swap,1,1.0,0.15532351115621815,0.04115643760637089,0.4201659827229933,0.1430391386886743,0.8561381624304891
mixture/transition1,cea-21,joint,swap,1,1.0,0.7374317180933976,0.4353322317189092,1.0074897027059349,0.1430391386886743,0.4783408534444758
mixture/transition2,cea-21,joint,swap,1,1.0,0.15532351115621815,0.04115643760637089,0.4201659827229933,0.1430391386886743,0.8561381624304891
mixture/transition3,cea-21,joint,swap,1,1.0,0.15532351115621815,0.04115643760637089,0.4201659827229933,0.1430391386886743,0.8561381624304891
repaired/absolute,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-21,joint,swap,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
repaired/reference,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-21,joint,swap,1,1.0,0.693138279937163,0.4990320487218538,0.7038278156367526,1.9999999999999998e-05,0.5000044503311964
repaired/transition2,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/absolute,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-21,joint,swap,1,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-21,joint,swap,1,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/present,cea-21,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-21,joint,swap,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,cea-21,joint,swap,1,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition3,cea-21,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/absolute,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/present,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-21,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition1,cea-21,joint,shuffle,0,1.0,0.6207772408010983,0.4268764908627052,0.7009337265804655,1.9999999999999998e-05,0.537526487673958
map/transition2,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition3,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
mixture/absolute,cea-21,joint,shuffle,0,1.0,0.26318660663208066,0.10675208748372,0.5488056301105911,0.23066296331470545,0.7685984583585099
mixture/present,cea-21,joint,shuffle,0,1.0,1.2439824941683957,0.6613609695870117,1.5132966971903576,0.23066296331470545,0.2882340387897379
mixture/recency,cea-21,joint,shuffle,0,1.0,0.3124473425548657,0.1255916987800152,0.832068916143158,0.23141692868996455,0.7316541549708145
mixture/reference,cea-21,joint,shuffle,0,1.0,0.26318660663208066,0.10675208748372,0.5488056301105911,0.23066296331470545,0.7685984583585099
mixture/transition1,cea-21,joint,shuffle,0,1.0,0.8829833669192172,0.5232044232663142,1.0791593575261083,0.23066296331470545,0.4135473061130597
mixture/transition2,cea-21,joint,shuffle,0,1.0,0.26318660663208066,0.10675208748372,0.5488056301105911,0.23066296331470545,0.7685984583585099
mixture/transition3,cea-21,joint,shuffle,0,1.0,0.26318660663208066,0.10675208748372,0.5488056301105911,0.23066296331470545,0.7685984583585099
repaired/absolute,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-21,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-21,joint,shuffle,0,1.0,0.6566301000698671,0.46257624868587666,0.703099620652198,1.9999999999999998e-05,0.518596009807227
repaired/transition2,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-21,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/absolute,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-21,joint,shuffle,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-21,joint,shuffle,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-21,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
