group,cell,condition,variant,whole_duration_s,support_duration_s,available,cycles,extra_processing_seconds
cea-17,legato,intact,0,0.108,0.076,1,23.645895331337623,0.000791458
cea-17,legato,intact,0,0.084,0.052,1,22.879965850518246,0.00062775
cea-17,legato,intact,0,0.1,0.068,1,33.584106958742694,0.000174042
cea-17,legato,intact,0,0.096,0.064,1,25.088071379432527,0.000243375
cea-17,legato,intact,0,0.108,0.076,1,23.645917380068195,0.00017075
cea-17,legato,intact,0,0.084,0.052,1,22.880342323419228,0.00067375
cea-17,legato,intact,0,0.104,0.072,1,35.56064051682801,0.000663083
cea-17,legato,intact,1,0.108,0.076,1,23.645756488815696,0.000648458
cea-17,legato,intact,1,0.096,0.064,1,25.087650185818973,0.000299417
cea-17,legato,intact,1,0.092,0.06,1,29.633875433202387,0.000756791
cea-17,legato,intact,1,0.092,0.06,1,23.51946969820136,0.000952875
cea-17,legato,intact,1,0.108,0.076,1,23.645895331337623,0.000791459
cea-17,legato,intact,1,0.084,0.052,1,22.879965850518246,0.000582667
cea-17,legato,intact,1,0.1,0.068,1,33.584106958742694,0.000178083
cea-17,legato,intact,1,0.1,0.068,1,42.3116567286652,0.000228417
cea-17,legato,intact,1,0.108,0.076,1,23.645917380068195,0.000167584
cea-17,legato,intact,1,0.084,0.052,1,22.880342323419228,0.000676083
cea-17,legato,intact,1,0.104,0.072,1,35.56064051682801,0.000655
cea-17,duration,intact,0,0.104,0.072,1,22.401284989217732,0.000696625
cea-17,duration,intact,0,0.104,0.072,1,28.22362188397549,0.000262541
cea-17,duration,intact,0,0.088,0.056,1,27.658270123983893,0.000746375
cea-17,duration,intact,0,0.1,0.068,1,42.31122862827155,0.00085225
cea-17,duration,intact,0,0.104,0.072,1,22.40146739622186,0.000796167
cea-17,duration,intact,0,0.096,0.064,1,28.160223763462177,0.000443666
cea-17,duration,intact,0,0.096,0.064,1,31.608714062548223,0.0007915
cea-17,duration,intact,0,0.096,0.064,1,25.08697016596129,0.000160834
cea-17,duration,intact,0,0.112,0.08,1,24.890536849592795,0.000750708
cea-17,duration,intact,0,0.104,0.072,1,31.680176821752987,0.0003175
cea-17,duration,intact,0,0.096,0.064,1,31.609258293174268,0.000378542
cea-17,duration,intact,1,0.104,0.072,1,22.401284989217732,0.000694708
cea-17,duration,intact,1,0.104,0.072,1,28.22362188397549,0.000260791
cea-17,duration,intact,1,0.092,0.06,1,29.633898385204617,0.000654833
cea-17,duration,intact,1,0.092,0.06,1,23.51898736906628,0.000908334
cea-17,duration,intact,1,0.104,0.072,1,22.40146739622186,0.000802
cea-17,duration,intact,1,0.096,0.064,1,28.160223763462177,0.000444791
cea-17,duration,intact,1,0.096,0.064,1,31.608714062548223,0.000843208
cea-17,duration,intact,1,0.1,0.068,1,42.31159858549071,0.000833167
cea-17,duration,intact,1,0.112,0.08,1,24.890536849592795,0.000780375
cea-17,duration,intact,1,0.104,0.072,1,31.680176821752987,0.00031975
cea-17,duration,intact,1,0.096,0.064,1,31.609258293174268,0.000390667
cea-17,joint,intact,0,0.104,0.072,1,22.401284989217732,0.000691
cea-17,joint,intact,0,0.104,0.072,1,28.22362188397549,0.00026325
cea-17,joint,intact,0,0.088,0.056,1,27.658270123983893,0.00074475
cea-17,joint,intact,0,0.1,0.068,1,42.31122862827155,0.000862583
cea-17,joint,intact,0,0.104,0.072,1,22.40146739622186,0.000798792
cea-17,joint,intact,0,0.096,0.064,1,28.160223763462177,0.000443542
cea-17,joint,intact,0,0.096,0.064,1,31.608714062548223,0.000803083
cea-17,joint,intact,0,0.096,0.064,1,25.08697016596129,0.000161625
cea-17,joint,intact,0,0.112,0.08,1,24.890536849592795,0.000765042
cea-17,joint,intact,0,0.104,0.072,1,31.680176821752987,0.000318084
cea-17,joint,intact,0,0.096,0.064,1,31.609258293174268,0.000380667
cea-17,joint,intact,1,0.104,0.072,1,22.401284989217732,0.000707583
cea-17,joint,intact,1,0.104,0.072,1,28.22362188397549,0.00026725
cea-17,joint,intact,1,0.092,0.06,1,29.633898385204617,0.000634459
cea-17,joint,intact,1,0.092,0.06,1,23.51898736906628,0.00088525
cea-17,joint,intact,1,0.104,0.072,1,22.40146739622186,0.000793625
cea-17,joint,intact,1,0.096,0.064,1,28.160223763462177,0.000437667
cea-17,joint,intact,1,0.096,0.064,1,31.608714062548223,0.000836291
cea-17,joint,intact,1,0.1,0.068,1,42.31159858549071,0.00082825
cea-17,joint,intact,1,0.112,0.08,1,24.890536849592795,0.00077325
cea-17,joint,intact,1,0.104,0.072,1,31.680176821752987,0.000315959
cea-17,joint,intact,1,0.096,0.064,1,31.609258293174268,0.000384042
cea-17,joint,reset,0,0.112,0.08,1,24.890536849592795,0.000773042
cea-17,joint,reset,0,0.104,0.072,1,31.680176821752987,0.000318625
cea-17,joint,reset,0,0.096,0.064,1,31.609258293174268,0.000387584
cea-17,joint,reset,1,0.112,0.08,1,24.890536849592795,0.000746
cea-17,joint,reset,1,0.104,0.072,1,31.680176821752987,0.00031525
cea-17,joint,reset,1,0.096,0.064,1,31.609258293174268,0.000381875
cea-17,joint,removal,0,0.104,0.072,1,22.401284989217732,0.00069225
cea-17,joint,removal,0,0.104,0.072,1,28.22362188397549,0.000267292
cea-17,joint,removal,0,0.088,0.056,1,27.658270123983893,0.000422666
cea-17,joint,removal,0,0.104,0.072,1,22.40146739622186,0.000803667
cea-17,joint,removal,0,0.096,0.064,1,28.160223763462177,0.00044725
cea-17,joint,removal,0,0.092,0.06,1,29.63319653516013,0.000545167
cea-17,joint,removal,0,0.112,0.08,1,24.890536849592795,0.000752542
cea-17,joint,removal,0,0.104,0.072,1,31.680176821752987,0.000317334
cea-17,joint,removal,0,0.096,0.064,1,31.609258293174268,0.000381542
cea-17,joint,removal,1,0.104,0.072,1,22.401284989217732,0.000699709
cea-17,joint,removal,1,0.104,0.072,1,28.22362188397549,0.000293333
cea-17,joint,removal,1,0.088,0.056,1,27.658270123983893,0.000434917
cea-17,joint,removal,1,0.104,0.072,1,22.40146739622186,0.000817583
cea-17,joint,removal,1,0.096,0.064,1,28.160223763462177,0.00045175
cea-17,joint,removal,1,0.092,0.06,1,29.63319653516013,0.000553833
cea-17,joint,removal,1,0.112,0.08,1,24.890536849592795,0.000766208
cea-17,joint,removal,1,0.104,0.072,1,31.680176821752987,0.000313416
cea-17,joint,removal,1,0.096,0.064,1,31.609258293174268,0.000380958
cea-17,joint,swap,0,0.104,0.072,1,22.401284989217732,0.000684917
cea-17,joint,swap,0,0.104,0.072,1,28.22362188397549,0.00026875
cea-17,joint,swap,0,0.092,0.06,1,29.633898385204617,0.000652875
cea-17,joint,swap,0,0.092,0.06,1,23.51898736906628,0.000905667
cea-17,joint,swap,0,0.104,0.072,1,22.40146739622186,0.000796167
cea-17,joint,swap,0,0.096,0.064,1,28.160223763462177,0.000442333
cea-17,joint,swap,0,0.096,0.064,1,31.608714062548223,0.000837458
cea-17,joint,swap,0,0.1,0.068,1,42.31159858549071,0.00082025
cea-17,joint,swap,0,0.112,0.08,1,24.890536849592795,0.000755125
cea-17,joint,swap,0,0.104,0.072,1,31.680176821752987,0.000309917
cea-17,joint,swap,0,0.096,0.064,1,31.609258293174268,0.000373041
cea-17,joint,swap,1,0.104,0.072,1,22.401284989217732,0.000705125
cea-17,joint,swap,1,0.104,0.072,1,28.22362188397549,0.000268833
cea-17,joint,swap,1,0.088,0.056,1,27.658270123983893,0.000741
cea-17,joint,swap,1,0.1,0.068,1,42.31122862827155,0.000861833
cea-17,joint,swap,1,0.104,0.072,1,22.40146739622186,0.000789
cea-17,joint,swap,1,0.096,0.064,1,28.160223763462177,0.000440708
cea-17,joint,swap,1,0.096,0.064,1,31.608714062548223,0.000803333
cea-17,joint,swap,1,0.096,0.064,1,25.08697016596129,0.000158125
cea-17,joint,swap,1,0.112,0.08,1,24.890536849592795,0.000766542
cea-17,joint,swap,1,0.104,0.072,1,31.680176821752987,0.00032525
cea-17,joint,swap,1,0.096,0.064,1,31.609258293174268,0.000385583
cea-17,joint,shuffle,0,0.108,0.076,1,23.64576544228072,0.000656
cea-17,joint,shuffle,0,0.096,0.064,1,28.160052776874434,0.000304209
cea-17,joint,shuffle,0,0.096,0.064,1,31.609528169577064,0.000650583
cea-17,joint,shuffle,0,0.092,0.06,1,23.51898736906628,0.000900708
cea-17,joint,shuffle,0,0.1,0.068,1,21.156949922332327,0.000838292
cea-17,joint,shuffle,0,0.104,0.072,1,28.223478624873557,0.000407959
cea-17,joint,shuffle,0,0.092,0.06,1,29.63310448015497,0.000833917
cea-17,joint,shuffle,0,0.1,0.068,1,42.31159858549071,0.000842584
cea-17,joint,shuffle,0,0.112,0.08,1,24.890536849592795,0.0007655
cea-17,joint,shuffle,0,0.104,0.072,1,31.680176821752987,0.000316708
cea-17,joint,shuffle,0,0.096,0.064,1,31.609258293174268,0.00038175
cea-17,joint,shuffle,1,0.108,0.076,1,23.64576544228072,0.000661792
cea-17,joint,shuffle,1,0.096,0.064,1,28.160052776874434,0.000302291
cea-17,joint,shuffle,1,0.092,0.06,1,29.633900328729556,0.000753083
cea-17,joint,shuffle,1,0.1,0.068,1,42.31122862827155,0.000876917
cea-17,joint,shuffle,1,0.1,0.068,1,21.156949922332327,0.000859459
cea-17,joint,shuffle,1,0.104,0.072,1,28.223478624873557,0.00041375
cea-17,joint,shuffle,1,0.092,0.06,1,29.63310448015497,0.000793916
cea-17,joint,shuffle,1,0.096,0.064,1,25.08697016596129,0.000161833
cea-17,joint,shuffle,1,0.112,0.08,1,24.890536849592795,0.000750875
cea-17,joint,shuffle,1,0.104,0.072,1,31.680176821752987,0.000315042
cea-17,joint,shuffle,1,0.096,0.064,1,31.609258293174268,0.000380791
cea-17,joint,ambiguous,0,0.108,0.076,1,23.64576544228072,0.000658334
cea-17,joint,ambiguous,0,0.096,0.064,1,28.160052776874434,0.000307292
cea-17,joint,ambiguous,0,0.092,0.06,1,29.633900328729556,0.000736625
cea-17,joint,ambiguous,0,0.1,0.068,1,42.31122862827155,0.000856417
cea-17,joint,ambiguous,0,0.104,0.072,1,22.40146739622186,0.000798834
cea-17,joint,ambiguous,0,0.096,0.064,1,28.160223763462177,0.000450542
cea-17,joint,ambiguous,0,0.096,0.064,1,31.608714062548223,0.00079225
cea-17,joint,ambiguous,0,0.096,0.064,1,25.08697016596129,0.000162375
cea-17,joint,ambiguous,0,0.112,0.08,1,24.890536849592795,0.000755166
cea-17,joint,ambiguous,0,0.104,0.072,1,31.680176821752987,0.000316958
cea-17,joint,ambiguous,0,0.096,0.064,1,31.609258293174268,0.000388542
cea-17,joint,ambiguous,1,0.108,0.076,1,23.64576544228072,0.000670375
cea-17,joint,ambiguous,1,0.096,0.064,1,28.160052776874434,0.000303292
cea-17,joint,ambiguous,1,0.092,0.06,1,29.633900328729556,0.000740417
cea-17,joint,ambiguous,1,0.1,0.068,1,42.31122862827155,0.000867583
cea-17,joint,ambiguous,1,0.104,0.072,1,22.40146739622186,0.000803417
cea-17,joint,ambiguous,1,0.096,0.064,1,28.160223763462177,0.0004495
cea-17,joint,ambiguous,1,0.096,0.064,1,31.608714062548223,0.000791084
cea-17,joint,ambiguous,1,0.096,0.064,1,25.08697016596129,0.000162209
cea-17,joint,ambiguous,1,0.112,0.08,1,24.890536849592795,0.000761125
cea-17,joint,ambiguous,1,0.104,0.072,1,31.680176821752987,0.000317875
cea-17,joint,ambiguous,1,0.096,0.064,1,31.609258293174268,0.000385084
cea-18,detached,intact,0,0.108,0.076,1,47.31184268525813,0.000725834
cea-18,detached,intact,0,0.096,0.064,1,28.16048461923556,0.0003405
cea-18,detached,intact,0,0.092,0.06,1,20.954000721803563,0.000757125
cea-18,detached,intact,0,0.092,0.06,1,24.918198792530504,0.000163333
cea-18,detached,intact,0,0.108,0.076,1,47.289551228022205,0.00018075
cea-18,detached,intact,0,0.1,0.068,1,33.60134132266003,0.000475833
cea-18,detached,intact,0,0.092,0.06,1,20.9538212180483,0.000158791
cea-18,detached,intact,0,0.084,0.052,1,15.27056648400443,0.000379542
cea-18,detached,intact,0,0.108,0.076,1,47.30681642701691,0.000233208
cea-18,detached,intact,0,0.096,0.064,1,31.60919982307606,0.000549125
cea-18,detached,intact,0,0.088,0.056,1,19.556409700896097,0.000705417
cea-18,detached,intact,1,0.108,0.076,1,47.31184268525813,0.000730083
