front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
map,cea-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0019351538088904405,0.0,0.007443181818181818,0.00952840909090909,0.0786875,0.068
mixture,cea-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0019351538088904405,0.0,0.007443181818181818,0.00952840909090909,0.0786875,0.068
repaired,cea-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005885980546979189,0.0,0.007443181818181818,0.00952840909090909,0.0786875,0.068
streaming,cea-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.07029911862941235,0.0,0.007443181818181818,0.00952840909090909,0.0786875,0.068
fixed,cea-16,detached,intact,0,11,11,9,2,0.18181818181818182,0.18181818181818182,0.18181818181818182,1,0,0.09090909090909091,0.0,0.8181818181818182,0.8181818181818182,0.009043394831839519,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,cea-16,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.013262017381791199,0.0,0.0,0.0,0.062375,0.062375
map,cea-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0019378645440467205,0.0,0.007079545454545455,0.009528409090909089,0.0786875,0.076
mixture,cea-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0019378645440467205,0.0,0.007079545454545455,0.009528409090909089,0.0786875,0.076
repaired,cea-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00586335048616401,0.0,0.007079545454545455,0.009528409090909089,0.0786875,0.076
streaming,cea-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.05728752380150295,0.0,0.007079545454545455,0.009528409090909089,0.0786875,0.076
fixed,cea-16,detached,intact,1,11,11,9,2,0.18181818181818182,0.18181818181818182,0.18181818181818182,1,0,0.09090909090909091,0.0,0.8181818181818182,0.8181818181818182,0.008819019806141382,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,cea-16,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.013262017381791199,0.0,0.0,0.0,0.062375,0.062375
map,cea-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004913461417060786,0.0,0.008170454545454545,0.009232954545454546,0.1010625,0.104
mixture,cea-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004913461417060786,0.0,0.008170454545454545,0.009232954545454546,0.1010625,0.104
repaired,cea-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00026576763093183437,0.0,0.008170454545454545,0.009232954545454546,0.1010625,0.104
streaming,cea-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.260238052727273,0.0,0.008170454545454545,0.009232954545454546,0.1010625,0.104
fixed,cea-16,legato,intact,0,11,13,9,2,0.15384615384615385,0.18181818181818182,0.16666666666666666,4,1,0.36363636363636365,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.024330288322441836,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,cea-16,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00023207765000049776,0.0,0.0,0.0,0.062375,0.062375
map,cea-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.006036677607119348,0.0,0.008170454545454547,0.009017045454545456,0.1010625,0.104
mixture,cea-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.006036677607119348,0.0,0.008170454545454547,0.009017045454545456,0.1010625,0.104
repaired,cea-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031381153127241554,0.0,0.008170454545454547,0.009017045454545456,0.1010625,0.104
streaming,cea-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,5.2601027604165544,0.0,0.008170454545454547,0.009017045454545456,0.1010625,0.104
fixed,cea-16,legato,intact,1,11,14,9,2,0.14285714285714285,0.18181818181818182,0.16,4,1,0.36363636363636365,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.024307145588155752,0.0,0.0155625,0.0189375,0.0021875,0.0
oracle-boundary,cea-16,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00023207765000049776,0.0,0.0,0.0,0.062375,0.062375
map,cea-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.002940681677762118,0.0,0.00846022727272727,0.009000000000000001,0.09025,0.08
mixture,cea-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.002940681677762118,0.0,0.00846022727272727,0.009000000000000001,0.09025,0.08
repaired,cea-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0031306034574069275,0.0,0.00846022727272727,0.009000000000000001,0.09025,0.08
streaming,cea-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.8181818181818182,6.359058976925811,0.0,0.00846022727272727,0.009000000000000001,0.09025,0.08
fixed,cea-16,duration,intact,0,11,11,7,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,1,0,0.09090909090909091,0.0,0.5454545454545454,0.6363636363636364,0.057175481146555567,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00022842498233952891,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0029579707553336,0.0,0.008460227272727274,0.009000000000000001,0.09025,0.08
mixture,cea-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0029579707553336,0.0,0.008460227272727274,0.009000000000000001,0.09025,0.08
repaired,cea-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0031455929449156293,0.0,0.008460227272727274,0.009000000000000001,0.09025,0.08
streaming,cea-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.9090909090909091,5.732115724442937,0.0,0.008460227272727274,0.009000000000000001,0.09025,0.08
fixed,cea-16,duration,intact,1,11,12,7,3,0.25,0.2727272727272727,0.2608695652173913,2,0,0.18181818181818182,0.0,0.5454545454545454,0.6363636363636364,0.05714448988799243,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00022842498233952891,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014230628994049074,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
mixture,cea-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014230628994049074,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
repaired,cea-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031899254811078927,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
streaming,cea-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.8181818181818182,6.349731271512904,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
fixed,cea-16,joint,intact,0,11,11,7,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,1,0,0.09090909090909091,0.0,0.5454545454545454,0.6363636363636364,0.057743790363182314,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025675040833392096,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014403519769763894,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
mixture,cea-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014403519769763894,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
repaired,cea-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00033398203561949154,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
streaming,cea-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.9090909090909091,5.723720789571321,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
fixed,cea-16,joint,intact,1,11,12,7,3,0.25,0.2727272727272727,0.2608695652173913,2,0,0.18181818181818182,0.0,0.5454545454545454,0.6363636363636364,0.05771279910461918,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025675040833392096,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0001363007912775771,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
mixture,cea-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0001363007912775771,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
repaired,cea-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00019694827778874804,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
streaming,cea-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.383415653358335,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
fixed,cea-16,joint,reset,0,3,3,2,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.020449826667141124,0.0,0.01496875,0.03409375,-0.024875,0.0
oracle-boundary,cea-16,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00032215984410655096,0.0,0.0,0.0,0.039125,0.039125
map,cea-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0001363007912775771,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
mixture,cea-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0001363007912775771,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
repaired,cea-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00019694827778874804,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
streaming,cea-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.383415653358335,0.0,0.0096875,0.009916666666666666,0.0846875,0.08
fixed,cea-16,joint,reset,1,3,3,2,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.020449826667141124,0.0,0.01496875,0.03409375,-0.024875,0.0
oracle-boundary,cea-16,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00032215984410655096,0.0,0.0,0.0,0.039125,0.039125
map,cea-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0013053952769723877,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
mixture,cea-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0013053952769723877,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
repaired,cea-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00044619717439684566,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
streaming,cea-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.354737940842999,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
fixed,cea-16,joint,removal,0,9,11,5,2,0.18181818181818182,0.2222222222222222,0.2,2,0,0.2222222222222222,0.0,0.4444444444444444,0.5555555555555556,0.08071853414925872,0.0,0.020712500000000002,0.0252875,0.011125,0.0
oracle-boundary,cea-16,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025829635367397247,0.0,0.0,0.0,0.046125,0.046125
map,cea-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0013053952769723877,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
mixture,cea-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0013053952769723877,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
repaired,cea-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00044619717439684566,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
streaming,cea-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,6.354737940842999,0.0,0.006659722222222221,0.006986111111111111,0.09025,0.092
fixed,cea-16,joint,removal,1,9,11,5,2,0.18181818181818182,0.2222222222222222,0.2,2,0,0.2222222222222222,0.0,0.4444444444444444,0.5555555555555556,0.08071853414925872,0.0,0.020712500000000002,0.0252875,0.011125,0.0
oracle-boundary,cea-16,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025829635367397247,0.0,0.0,0.0,0.046125,0.046125
map,cea-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014403519769763894,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
mixture,cea-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014403519769763894,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
repaired,cea-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00033398203561949154,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
streaming,cea-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.9090909090909091,5.723720789571321,0.0,0.00809659090909091,0.008636363636363636,0.09025,0.08
fixed,cea-16,joint,swap,0,11,12,7,3,0.25,0.2727272727272727,0.2608695652173913,2,0,0.18181818181818182,0.0,0.5454545454545454,0.6363636363636364,0.05771279910461918,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025675040833392096,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014230628994049074,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
mixture,cea-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0014230628994049074,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
repaired,cea-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00031899254811078927,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
streaming,cea-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.8181818181818182,6.349731271512904,0.0,0.008096590909090907,0.008636363636363636,0.09025,0.08
fixed,cea-16,joint,swap,1,11,11,7,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,1,0,0.09090909090909091,0.0,0.5454545454545454,0.6363636363636364,0.057743790363182314,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025675040833392096,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001107155087690087,0.0,0.00834659090909091,0.008886363636363638,0.09025,0.08
mixture,cea-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001107155087690087,0.0,0.00834659090909091,0.008886363636363638,0.09025,0.08
repaired,cea-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00015565533997011119,0.0,0.00834659090909091,0.008886363636363638,0.09025,0.08
streaming,cea-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.8181818181818182,6.354645354033238,0.0,0.00834659090909091,0.008886363636363638,0.09025,0.08
fixed,cea-16,joint,shuffle,0,11,12,6,3,0.25,0.2727272727272727,0.2608695652173913,4,2,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.5454545454545454,0.0069426283418742305,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,cea-16,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025675040833392096,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001089416664747794,0.0,0.00834659090909091,0.008886363636363637,0.09025,0.08
mixture,cea-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001089416664747794,0.0,0.00834659090909091,0.008886363636363637,0.09025,0.08
repaired,cea-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00014066585246140889,0.0,0.00834659090909091,0.008886363636363637,0.09025,0.08
streaming,cea-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.9090909090909091,5.730346569778445,0.0,0.00834659090909091,0.008886363636363637,0.09025,0.08
fixed,cea-16,joint,shuffle,1,11,11,6,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,3,2,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.5454545454545454,0.006978784810197884,0.0,0.017447916666666664,0.024197916666666666,-0.00925,0.0
oracle-boundary,cea-16,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025675040833392096,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001099729364223513,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
mixture,cea-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001099729364223513,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
repaired,cea-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002764092573786817,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
streaming,cea-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.8181818181818182,6.356452339568283,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
fixed,cea-16,joint,ambiguous,0,11,11,7,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,3,1,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.6363636363636364,0.05771716767342199,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002591069955734653,0.0,0.0,0.0,0.05475,0.05475
map,cea-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001099729364223513,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
mixture,cea-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001099729364223513,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
repaired,cea-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002764092573786817,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
streaming,cea-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.8181818181818182,6.356452339568283,0.0,0.00811931818181818,0.00865909090909091,0.09025,0.08
fixed,cea-16,joint,ambiguous,1,11,11,7,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,3,1,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.6363636363636364,0.05771716767342199,0.0,0.02066964285714285,0.02233035714285714,0.011125,0.0
oracle-boundary,cea-16,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002591069955734653,0.0,0.0,0.0,0.05475,0.05475
map,cea-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0030718610448342465,0.0,0.004755681818181818,0.004539772727272727,0.099,0.096
mixture,cea-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0030718610448342465,0.0,0.004755681818181818,0.004539772727272727,0.099,0.096
repaired,cea-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0012662032372322653,0.0,0.004755681818181818,0.004539772727272727,0.099,0.096
streaming,cea-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.06192406941380471,0.0,0.004755681818181818,0.004539772727272727,0.099,0.096
fixed,cea-17,detached,intact,0,11,12,9,2,0.16666666666666666,0.18181818181818182,0.17391304347826086,1,0,0.09090909090909091,0.0,0.8181818181818182,0.8181818181818182,0.00800652639160029,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,cea-17,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.007252307034877861,0.0,0.0,0.0,0.060875,0.060875
map,cea-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.002608189194904656,0.0,0.004392045454545455,0.004460227272727273,0.099,0.096
mixture,cea-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.002608189194904656,0.0,0.004392045454545455,0.004460227272727273,0.099,0.096
repaired,cea-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002594084870694114,0.0,0.004392045454545455,0.004460227272727273,0.099,0.096
streaming,cea-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.05029169960101046,0.0,0.004392045454545455,0.004460227272727273,0.099,0.096
fixed,cea-17,detached,intact,1,11,11,9,2,0.18181818181818182,0.18181818181818182,0.18181818181818182,1,0,0.09090909090909091,0.0,0.8181818181818182,0.8181818181818182,0.009073944956313282,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,cea-17,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.007252307034877861,0.0,0.0,0.0,0.060875,0.060875
map,cea-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.006036313407414456,0.0,0.007642045454545454,0.009607954545454546,0.1104375,0.1
mixture,cea-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.006036313407414456,0.0,0.007642045454545454,0.009607954545454546,0.1104375,0.1
repaired,cea-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.000239523446997968,0.0,0.007642045454545454,0.009607954545454546,0.1104375,0.1
streaming,cea-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,1.0,2.3625440311538566,0.18181818181818182,0.007642045454545454,0.009607954545454546,0.1104375,0.1
fixed,cea-17,legato,intact,0,11,12,9,2,0.16666666666666666,0.18181818181818182,0.17391304347826086,1,0,0.09090909090909091,0.0,0.8181818181818182,0.8181818181818182,0.015693430846639086,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,cea-17,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002425222963652632,0.0,0.0,0.0,0.060875,0.060875
map,cea-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005604837328125243,0.0,0.007642045454545454,0.009607954545454546,0.1104375,0.104
mixture,cea-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005604837328125243,0.0,0.007642045454545454,0.009607954545454546,0.1104375,0.104
repaired,cea-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002424806449401664,0.0,0.007642045454545454,0.009607954545454546,0.1104375,0.104
streaming,cea-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,2.35652783227601,0.18181818181818182,0.007642045454545454,0.009607954545454546,0.1104375,0.104
fixed,cea-17,legato,intact,1,11,13,9,2,0.15384615384615385,0.18181818181818182,0.16666666666666666,3,1,0.2727272727272727,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.015703776254653197,0.0,0.015208333333333332,0.0198125,0.0003125,0.0
oracle-boundary,cea-17,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002425222963652632,0.0,0.0,0.0,0.060875,0.060875
map,cea-17,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.003242888737121015,0.0,0.0065,0.008659090909090908,0.106625,0.096
mixture,cea-17,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.003242888737121015,0.0,0.0065,0.008659090909090908,0.106625,0.096
repaired,cea-17,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002940802794432106,0.0,0.0065,0.008659090909090908,0.106625,0.096
