model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95
fixed/reference,joint,shuffle,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,6.038090517058687,4.193465157741185,7.83694481276672,1.0282763628124998,0.8929951128124999,1.1544664526562498,1.2129880201867251,1.1346355125024896,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.400660625,0.37464499999999995,0.43968406249999986
fixed/reference,joint,swap,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,6.038090517058687,4.193465157741185,7.83694481276672,1.0282763628124998,0.8929951128124999,1.1544664526562498,1.2129880201867251,1.1346355125024896,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.400660625,0.37464499999999995,0.43968406249999986
fixed/reference,legato,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.587307275229673,3.6292656698736097,7.565782128242744,0.9450263628125,0.7889326128124999,1.0933440425,1.2129880201867251,1.1346355125024896,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.400660625,0.37464499999999995,0.43968406249999986
fixed/transition1,detached,intact,0.16666666666666666,0.041666666666666664,0.3125,0.125,0.0,0.25,7.482357040484923,5.461323595028044,9.30414783508728,1.3389618625867783,1.0725692167278928,1.5976861267231681,0.5323469269471098,0.3385035307289388,0.7303362556580103,0.02092608980954769,1.9999999999999998e-05,0.06273826942864308,0.7072633629762128,0.603322437284608,0.8111042267288111
fixed/transition1,duration,intact,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.20833333333333334,5.599294732507276,3.8450404813037053,7.391231185876028,1.1268662824637028,0.9147189092585779,1.34689540976992,0.8197875132018005,0.6035276884241181,1.0159484555179947,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5858330576215979,0.4869738665221563,0.6915628325294522
fixed/transition1,joint,ambiguous,0.1875,0.10416666666666667,0.2916666666666667,0.0,0.0,0.0,5.457311683015367,3.726116587395818,7.266894539318997,1.1283223850693194,0.93939621699284,1.3296439164130782,0.8856195726262616,0.6725964528515084,1.0785645370761003,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.549997929122929,0.4538577019628125,0.6567198773136077
fixed/transition1,joint,intact,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.20833333333333334,5.450582662172974,3.7687346935385135,7.181240056950433,1.1382890189091295,0.9404108265773653,1.3476540126824725,0.8323730001565969,0.6173647028670015,1.0280787020564592,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5731169459026196,0.4756344106135666,0.6800112628222176
fixed/transition1,joint,removal,0.125,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,7.267840756603687,5.309799151247623,9.180111298350282,1.3792297456249998,1.1400004643750001,1.6184590268749999,0.7428729740813118,0.4816979484671932,1.0040479996954303,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.63480125,0.5047231249999999,0.7648793749999999
fixed/transition1,joint,reset,0.125,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,7.267840756603687,5.309799151247623,9.180111298350282,1.3792297456249998,1.1400004643750001,1.6184590268749999,0.7428729740813118,0.4816979484671932,1.0040479996954303,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.63480125,0.5047231249999999,0.7648793749999999
fixed/transition1,joint,shuffle,0.16666666666666666,0.0625,0.2916666666666667,0.041666666666666664,0.0,0.125,5.811377163796834,4.034775291061192,7.612041741996609,1.1598309776695441,0.9549986900328834,1.3678454704629888,0.8323661306482121,0.6173510748052965,1.0280719435031391,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.57312443708553,0.47563442088092067,0.680018754005128
