split,length,family,n_available,feature,mean_raw_feature,mean_logit_contribution,frozen_intercept,mean_reconstructed_logit
calibration,4,mask_absent,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,2.8750036763380082
calibration,4,mask_absent,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,2.8750036763380082
calibration,4,mask_absent,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.8750036763380082
calibration,4,mask_absent,2,missing_fraction,0.25,0.7489865193397824,-7.356364000313694,2.8750036763380082
calibration,4,mask_absent,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,2.8750036763380082
calibration,4,mask_absent,2,unreliable_query_fraction,0.25,-0.5439515199490366,-7.356364000313694,2.8750036763380082
calibration,4,mask_absent,2,reference_log,1.6094379124341003,0.6509790106976309,-7.356364000313694,2.8750036763380082
calibration,4,mask_absent,2,query_log,1.3862943611198906,0.8994919912677667,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,cost,0.175,0.004360197683370138,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,matched_log,1.3862943611198906,-0.20693137815060034,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,reference_coverage,0.75,0.7489865193397781,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,missing_fraction,0.25,0.7489865193397824,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,unreliable_query_fraction,0.25,-0.5439515199490366,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,reference_log,1.6094379124341003,0.6509790106976309,-7.356364000313694,2.8750036763380082
calibration,4,mask_present,2,query_log,1.3862943611198906,0.8994919912677667,-7.356364000313694,2.8750036763380082
calibration,4,merged,2,cost,0.35,0.0037492927973327137,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,matched_log,1.0986122886681098,-0.49579030343930713,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,reference_coverage,0.5,-0.5689948890165639,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,missing_fraction,0.5,-0.5689948890165688,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,unreliable_query_fraction,0.33333333333333337,-0.7524254569048057,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,reference_log,1.6094379124341003,0.6509790106976309,-7.356364000313694,0.19532896675543743
calibration,4,merged,2,query_log,1.0986122886681098,1.3537238655284018,-7.356364000313694,0.19532896675543743
calibration,4,substitute,2,cost,0.35,0.0037492927973327137,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,matched_log,1.3862943611198906,-0.20693137815060034,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,reference_coverage,0.75,0.7489865193397781,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,query_coverage,0.75,0.5719918975343788,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,missing_fraction,0.25,0.7489865193397824,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,inserted_fraction,0.25,0.5719918975343743,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,reference_log,1.6094379124341003,0.6509790106976309,-7.356364000313694,-0.2654208755846872
calibration,4,substitute,2,query_log,1.6094379124341003,0.5471623772643888,-7.356364000313694,-0.2654208755846872
calibration,4,timing,2,cost,0.013746186229106064,0.004923116213226183,-7.356364000313694,6.00864984674305
calibration,4,timing,2,matched_log,1.6094379124341003,0.017125011141894908,-7.356364000313694,6.00864984674305
calibration,4,timing,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,6.00864984674305
calibration,4,timing,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,6.00864984674305
calibration,4,timing,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,6.00864984674305
calibration,4,timing,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,6.00864984674305
calibration,4,timing,2,mean_timing_loss,0.013746186229106064,0.0017968158643141279,-7.356364000313694,6.00864984674305
calibration,4,timing,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,6.00864984674305
calibration,4,timing,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,6.00864984674305
calibration,4,timing,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,6.00864984674305
calibration,4,timing,2,reference_log,1.6094379124341003,0.6509790106976309,-7.356364000313694,6.00864984674305
calibration,4,timing,2,query_log,1.6094379124341003,0.5471623772643888,-7.356364000313694,6.00864984674305
calibration,4,transpose,2,cost,0.0,0.004971102569407562,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,matched_log,1.6094379124341003,0.017125011141894908,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,reference_log,1.6094379124341003,0.6509790106976309,-7.356364000313694,6.00872598409316
calibration,4,transpose,2,query_log,1.6094379124341003,0.5471623772643888,-7.356364000313694,6.00872598409316
calibration,4,weak_present,2,cost,0.175,0.004360197683370138,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,matched_log,1.3862943611198906,-0.20693137815060034,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,reference_coverage,0.75,0.7489865193397781,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,missing_fraction,0.25,0.7489865193397824,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,reference_log,1.6094379124341003,0.6509790106976309,-7.356364000313694,3.500425487205315
calibration,4,weak_present,2,query_log,1.3862943611198906,0.8994919912677667,-7.356364000313694,3.500425487205315
calibration,6,delete_closed,2,cost,0.15258939903088567,0.004438430515547664,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,matched_log,1.791759469228055,0.2001924108711326,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,reference_coverage,0.8333333333333334,1.188313655458559,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,mean_timing_loss,0.04310727883706282,0.0017366869001037137,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,missing_fraction,0.16666666666666666,1.1883136554585663,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,3.626412948160687
calibration,6,delete_closed,2,query_log,1.791759469228055,0.259288121650091,-7.356364000313694,3.626412948160687
calibration,6,delete_insert,2,cost,0.2333333333333333,0.004156562721357664,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,matched_log,1.791759469228055,0.2001924108711326,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,reference_coverage,0.8333333333333334,1.188313655458559,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,query_coverage,0.8333333333333334,1.1408095381844763,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,missing_fraction,0.16666666666666666,1.1883136554585663,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,inserted_fraction,0.16666666666666666,1.1408095381844727,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,1.1075545826459932
calibration,6,delete_insert,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,1.1075545826459932
calibration,6,delete_rest,2,cost,0.11666666666666665,0.004563832645382612,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,matched_log,1.791759469228055,0.2001924108711326,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,reference_coverage,0.8333333333333334,1.188313655458559,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,missing_fraction,0.16666666666666666,1.1883136554585663,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,3.6266266302486647
calibration,6,delete_rest,2,query_log,1.791759469228055,0.259288121650091,-7.356364000313694,3.6266266302486647
calibration,6,delete_two,2,cost,0.2333333333333333,0.004156562721357664,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,matched_log,1.6094379124341003,0.017125011141894908,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,reference_coverage,0.6666666666666666,0.30965938322099723,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,missing_fraction,0.3333333333333333,0.3096593832209988,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,1.9737176717345717
calibration,6,delete_two,2,query_log,1.6094379124341003,0.5471623772643888,-7.356364000313694,1.9737176717345717
calibration,6,detune,2,cost,0.03749717871348063,0.004840204228329368,-7.356364000313694,2.885597506213581
calibration,6,detune,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,2.885597506213581
calibration,6,detune,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,2.885597506213581
calibration,6,detune,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,2.885597506213581
calibration,6,detune,2,mean_pitch_loss,0.03749717871348063,0.0015854991698618474,-7.356364000313694,2.885597506213581
calibration,6,detune,2,exact_pitch_fraction,0.8333333333333334,0.9591451253668486,-7.356364000313694,2.885597506213581
calibration,6,detune,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.885597506213581
calibration,6,detune,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,2.885597506213581
calibration,6,detune,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,2.885597506213581
calibration,6,detune,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,2.885597506213581
calibration,6,detune,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,2.885597506213581
calibration,6,detune,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,2.885597506213581
calibration,6,exact,2,cost,0.0,0.004971102569407562,-7.356364000313694,5.295729510613376
calibration,6,exact,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,5.295729510613376
calibration,6,exact,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,5.295729510613376
calibration,6,exact,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,5.295729510613376
calibration,6,exact,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,5.295729510613376
calibration,6,exact,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,5.295729510613376
calibration,6,exact,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,5.295729510613376
calibration,6,exact,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,5.295729510613376
calibration,6,exact,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,5.295729510613376
calibration,6,exact,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,5.295729510613376
calibration,6,exact,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,5.295729510613376
calibration,6,exact,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,5.295729510613376
calibration,6,insert,2,cost,0.09999999999999999,0.004622014063100462,-7.356364000313694,3.13431085212435
calibration,6,insert,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,3.13431085212435
calibration,6,insert,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,3.13431085212435
calibration,6,insert,2,query_coverage,0.8571428571428571,1.3033288640845033,-7.356364000313694,3.13431085212435
calibration,6,insert,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.13431085212435
calibration,6,insert,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.13431085212435
calibration,6,insert,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.13431085212435
calibration,6,insert,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,3.13431085212435
calibration,6,insert,2,inserted_fraction,0.14285714285714285,1.3033288640845009,-7.356364000313694,3.13431085212435
calibration,6,insert,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.13431085212435
calibration,6,insert,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,3.13431085212435
calibration,6,insert,2,query_log,2.0794415416798357,-0.1949437526105442,-7.356364000313694,3.13431085212435
calibration,6,legitimate_rest,2,cost,0.023287900304752144,0.004889807186083416,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,mean_timing_loss,0.023287900304752144,0.0017772752637029282,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,5.2956005236355095
calibration,6,legitimate_rest,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,5.2956005236355095
calibration,6,mask_absent,2,cost,0.11666666666666665,0.004563832645382612,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,matched_log,1.791759469228055,0.2001924108711326,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,reference_coverage,0.8333333333333334,1.188313655458559,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,missing_fraction,0.16666666666666666,1.1883136554585663,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,unreliable_query_fraction,0.16666666666666663,-0.33547758299326735,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,3.2096787563371274
calibration,6,mask_absent,2,query_log,1.791759469228055,0.259288121650091,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,cost,0.11666666666666665,0.004563832645382612,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,matched_log,1.791759469228055,0.2001924108711326,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,reference_coverage,0.8333333333333334,1.188313655458559,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,missing_fraction,0.16666666666666666,1.1883136554585663,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,unreliable_query_fraction,0.16666666666666663,-0.33547758299326735,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,3.2096787563371274
calibration,6,mask_present,2,query_log,1.791759469228055,0.259288121650091,-7.356364000313694,3.2096787563371274
calibration,6,merged,2,cost,0.19391021728515623,0.00429418428830996,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,matched_log,1.7005986908310775,0.10865871100651375,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,reference_coverage,0.75,0.7489865193397781,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,mean_pitch_loss,0.0226922607421875,0.001611045507037815,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,exact_pitch_fraction,0.9,1.9231196867804592,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,missing_fraction,0.25,0.7489865193397826,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,unreliable_query_fraction,0.09999999999999998,-0.16869843342865215,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,1.1039364149417041
calibration,6,merged,2,query_log,1.7005986908310775,0.4032252494572399,-7.356364000313694,1.1039364149417041
calibration,6,substitute,2,cost,0.2333333333333333,0.004156562721357664,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,matched_log,1.791759469228055,0.2001924108711326,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,reference_coverage,0.8333333333333334,1.188313655458559,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,query_coverage,0.8333333333333334,1.1408095381844763,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,missing_fraction,0.16666666666666666,1.1883136554585663,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,inserted_fraction,0.16666666666666666,1.1408095381844727,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,1.1075545826459932
calibration,6,substitute,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,1.1075545826459932
calibration,6,timing,2,cost,0.013333319028218589,0.004924557485170794,-7.356364000313694,5.29565566005133
calibration,6,timing,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,5.29565566005133
calibration,6,timing,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,5.29565566005133
calibration,6,timing,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,5.29565566005133
calibration,6,timing,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,5.29565566005133
calibration,6,timing,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,5.29565566005133
calibration,6,timing,2,mean_timing_loss,0.013333319028218589,0.0017976613804356598,-7.356364000313694,5.29565566005133
calibration,6,timing,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,5.29565566005133
calibration,6,timing,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,5.29565566005133
calibration,6,timing,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,5.29565566005133
calibration,6,timing,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,5.29565566005133
calibration,6,timing,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,5.29565566005133
calibration,6,transpose,2,cost,0.0,0.004971102569407562,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,5.295729510613376
calibration,6,transpose,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,5.295729510613376
calibration,6,weak_present,2,cost,0.11666666666666665,0.004563832645382612,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,matched_log,1.791759469228055,0.2001924108711326,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,reference_coverage,0.8333333333333334,1.188313655458559,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,missing_fraction,0.16666666666666666,1.1883136554585663,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,reference_log,1.9459101490553132,0.1314023271373463,-7.356364000313694,3.6266266302486647
calibration,6,weak_present,2,query_log,1.791759469228055,0.259288121650091,-7.356364000313694,3.6266266302486647
calibration,8,delete_closed,2,cost,0.12935415084539592,0.004519542096375137,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,matched_log,2.0794415416798357,0.4890513361598394,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,reference_coverage,0.875,1.4079772235179493,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.512361624827844
